# created from Y50mm_Mean.dat file and invalid data removed,,,
# coordinates converted to meters,,,
# coordinate system and position updated to match global coordinate system,,,
# all data is taken on the Y = 50 mm plane and provided as a mean,,,
# link to original paper: https://doi.org/10.1016/j.jweia.2022.105049,,,
# 2,2,,
# Streamwise Location, Location from wheel centre of rotation, Streamwise velocity, Vertical velocity
# m, m, m/s, m/s
# x, z, Vx, Vz
0.25587,-0.0210097,22.2496,5.0605
0.25436,-0.0210097,22.1658,5.11048
0.252849,-0.0210097,22.0695,5.17123
0.251339,-0.0210097,21.942,5.19966
0.249829,-0.0210097,21.7955,5.1815
0.248318,-0.0210097,21.6409,5.12193
0.246808,-0.0210097,21.4799,5.06166
0.245298,-0.0210097,21.3169,5.0407
0.243787,-0.0210097,21.1589,5.05995
0.242277,-0.0210097,20.9819,5.0573
0.240767,-0.0210097,20.7624,5.00775
0.239256,-0.0210097,20.5001,4.92967
0.237746,-0.0210097,20.2002,4.85981
0.236236,-0.0210097,19.8804,4.78509
0.234725,-0.0210097,19.5395,4.69946
0.233215,-0.0210097,19.1498,4.6088
0.231705,-0.0210097,18.7293,4.52675
0.230194,-0.0210097,18.3161,4.47891
0.228684,-0.0210097,17.9144,4.43863
0.227174,-0.0210097,17.5025,4.35414
0.225663,-0.0210097,17.0623,4.2269
0.224153,-0.0210097,16.5715,4.08976
0.222643,-0.0210097,16.0295,3.92588
0.221132,-0.0210097,15.4506,3.72408
0.219622,-0.0210097,14.8732,3.4802
0.218112,-0.0210097,14.3143,3.20037
0.216601,-0.0210097,13.7122,2.9217
0.215091,-0.0210097,13.0216,2.65266
0.213581,-0.0210097,12.2869,2.39502
0.21207,-0.0210097,11.5302,2.16186
0.21056,-0.0210097,10.7398,1.89401
0.20905,-0.0210097,9.92588,1.56199
0.207539,-0.0210097,9.14169,1.19194
0.206029,-0.0210097,8.38493,0.807226
0.204519,-0.0210097,7.64543,0.371054
0.203008,-0.0210097,6.88179,-0.105819
0.201498,-0.0210097,6.1005,-0.586147
0.199988,-0.0210097,5.30446,-1.02008
0.198477,-0.0210097,4.48156,-1.39174
0.196967,-0.0210097,3.68562,-1.70568
0.195457,-0.0210097,2.94246,-2.02768
0.193946,-0.0210097,2.25089,-2.44643
0.192436,-0.0210097,1.60902,-2.79707
0.190926,-0.0210097,1.0947,-2.85359
0.189415,-0.0210097,0.753977,-2.62974
0.187905,-0.0210097,0.479729,-2.27185
0.186395,-0.0210097,0.237451,-1.81146
0.184884,-0.0210097,0.0852634,-1.23094
0.183374,-0.0210097,-0.0112737,-0.630434
0.181864,-0.0210097,-0.0781746,-0.0120291
0.180353,-0.0210097,-0.133048,0.390424
0.178843,-0.0210097,-0.238079,0.639897
0.177333,-0.0210097,-0.325149,0.932203
0.175822,-0.0210097,-0.449918,1.17638
0.557935,-0.02252,19.9687,-4.5943
0.556425,-0.02252,20.0865,-4.52663
0.554915,-0.02252,19.9811,-4.67574
0.553405,-0.02252,19.9404,-4.77209
0.551894,-0.02252,19.9099,-4.81329
0.550384,-0.02252,19.885,-4.83638
0.548874,-0.02252,19.8571,-4.86326
0.547363,-0.02252,19.8141,-4.90445
0.545853,-0.02252,19.7567,-4.95482
0.544343,-0.02252,19.6959,-4.99628
0.542832,-0.02252,19.6452,-4.99087
0.541322,-0.02252,19.6233,-4.95433
0.539812,-0.02252,19.6357,-4.94361
0.538301,-0.02252,19.6561,-4.99031
0.536791,-0.02252,19.6608,-5.03775
0.535281,-0.02252,19.6356,-5.03789
0.53377,-0.02252,19.577,-4.99343
0.53226,-0.02252,19.4948,-4.9692
0.53075,-0.02252,19.4399,-4.98388
0.529239,-0.02252,19.4168,-5.01314
0.527729,-0.02252,19.4027,-5.00944
0.526219,-0.02252,19.4035,-4.98994
0.524708,-0.02252,19.4288,-4.99797
0.523198,-0.02252,19.449,-5.04332
0.521688,-0.02252,19.4356,-5.07875
0.520177,-0.02252,19.4194,-5.07142
0.518667,-0.02252,19.4098,-5.04637
0.517157,-0.02252,19.4091,-5.03906
0.515646,-0.02252,19.4116,-5.06246
0.514136,-0.02252,19.4158,-5.08014
0.512626,-0.02252,19.4124,-5.05056
0.511115,-0.02252,19.3946,-5.00281
0.509605,-0.02252,19.3713,-4.98235
0.508095,-0.02252,19.3398,-5.01773
0.506584,-0.02252,19.3354,-5.05652
0.505074,-0.02252,19.3635,-5.03643
0.503564,-0.02252,19.3861,-4.96403
0.502053,-0.02252,19.3686,-4.89207
0.500543,-0.02252,19.3316,-4.85056
0.499033,-0.02252,19.3112,-4.84968
0.497522,-0.02252,19.3023,-4.88686
0.496012,-0.02252,19.2769,-4.92734
0.494502,-0.02252,19.2036,-4.9308
0.492991,-0.02252,19.1471,-4.90829
0.491481,-0.02252,19.1213,-4.87899
0.489971,-0.02252,19.1211,-4.83788
0.48846,-0.02252,19.1001,-4.74426
0.48695,-0.02252,19.0728,-4.64631
0.48544,-0.02252,19.0307,-4.58862
0.483929,-0.02252,18.9909,-4.59126
0.482419,-0.02252,18.9506,-4.61996
0.480909,-0.02252,18.9238,-4.65008
0.479398,-0.02252,18.8961,-4.65191
0.477888,-0.02252,18.8763,-4.64315
0.476378,-0.02252,18.8841,-4.62257
0.474867,-0.02252,18.8956,-4.60541
0.473357,-0.02252,18.8742,-4.59189
0.471847,-0.02252,18.8523,-4.57242
0.470336,-0.02252,18.8331,-4.5329
0.468826,-0.02252,18.7909,-4.47308
0.467316,-0.02252,18.7487,-4.39084
0.465805,-0.02252,18.7374,-4.31366
0.464295,-0.02252,18.762,-4.2747
0.462785,-0.02252,18.8088,-4.27395
0.461275,-0.02252,18.8629,-4.25327
0.459764,-0.02252,18.906,-4.18801
0.458254,-0.02252,18.9229,-4.08702
0.456744,-0.02252,18.9239,-3.98372
0.455233,-0.02252,18.9249,-3.90292
0.453723,-0.02252,18.9288,-3.8542
0.452213,-0.02252,18.9191,-3.82065
0.450702,-0.02252,18.8793,-3.76828
0.449192,-0.02252,18.8263,-3.71794
0.447682,-0.02252,18.8047,-3.70314
0.446171,-0.02252,18.8178,-3.71213
0.444661,-0.02252,18.8309,-3.69653
0.443151,-0.02252,18.8002,-3.64148
0.44164,-0.02252,18.7379,-3.56264
0.44013,-0.02252,18.6845,-3.49691
0.43862,-0.02252,18.6741,-3.46229
0.437109,-0.02252,18.706,-3.45227
0.435599,-0.02252,18.7541,-3.44646
0.434089,-0.02252,18.798,-3.4204
0.432578,-0.02252,18.8199,-3.39262
0.431068,-0.02252,18.8212,-3.38991
0.429558,-0.02252,18.833,-3.4165
0.428047,-0.02252,18.8551,-3.43293
0.426537,-0.02252,18.8696,-3.40606
0.425027,-0.02252,18.8643,-3.33037
0.423516,-0.02252,18.8536,-3.25432
0.422006,-0.02252,18.8443,-3.19542
0.420496,-0.02252,18.8378,-3.13096
0.418985,-0.02252,18.8338,-3.05658
0.417475,-0.02252,18.8393,-2.99855
0.415965,-0.02252,18.8394,-2.97193
0.414454,-0.02252,18.8256,-2.9637
0.412944,-0.02252,18.819,-2.95533
0.411434,-0.02252,18.8467,-2.95897
0.409923,-0.02252,18.9114,-2.9512
0.408413,-0.02252,18.9757,-2.89245
0.406903,-0.02252,19.0083,-2.80525
0.405392,-0.02252,19.0181,-2.74831
0.403882,-0.02252,19.0014,-2.71064
0.402372,-0.02252,18.9533,-2.67533
0.400861,-0.02252,18.9088,-2.64834
0.399351,-0.02252,18.9095,-2.61871
0.397841,-0.02252,18.9414,-2.58226
0.39633,-0.02252,18.9824,-2.55386
0.39482,-0.02252,19.0059,-2.52167
0.39331,-0.02252,18.9994,-2.46461
0.391799,-0.02252,18.9961,-2.3931
0.390289,-0.02252,19.0164,-2.33266
0.388779,-0.02252,19.0328,-2.27096
0.387268,-0.02252,19.0168,-2.15992
0.385758,-0.02252,18.9564,-1.99432
0.384248,-0.02252,18.8683,-1.81206
0.382737,-0.02252,18.7852,-1.64118
0.381227,-0.02252,18.7438,-1.49871
0.379717,-0.02252,18.73,-1.39362
0.378206,-0.02252,18.7217,-1.32439
0.376696,-0.02252,18.7235,-1.27428
0.375186,-0.02252,18.7438,-1.22057
0.373675,-0.02252,18.7859,-1.14887
0.372165,-0.02252,18.8476,-1.06182
0.370655,-0.02252,18.9045,-0.974032
0.369144,-0.02252,18.9394,-0.894495
0.367634,-0.02252,18.9507,-0.831798
0.366124,-0.02252,18.9459,-0.793465
0.364614,-0.02252,18.9443,-0.768926
0.363103,-0.02252,18.9669,-0.721833
0.361593,-0.02252,19.012,-0.631372
0.360083,-0.02252,19.0773,-0.526302
0.358572,-0.02252,19.1552,-0.447282
0.357062,-0.02252,19.217,-0.38806
0.355552,-0.02252,19.2598,-0.326305
0.354041,-0.02252,19.297,-0.258666
0.352531,-0.02252,19.3312,-0.184037
0.351021,-0.02252,19.3608,-0.094372
0.34951,-0.02252,19.3948,0.00283101
0.348,-0.02252,19.4497,0.0858272
0.34649,-0.02252,19.532,0.175436
0.344979,-0.02252,19.6206,0.313191
0.343469,-0.02252,19.6782,0.487809
0.341959,-0.02252,19.7058,0.6334
0.340448,-0.02252,19.7289,0.704705
0.338938,-0.02252,19.7551,0.731641
0.337428,-0.02252,19.7892,0.775848
0.335917,-0.02252,19.8336,0.854057
0.334407,-0.02252,19.8872,0.940668
0.332897,-0.02252,19.9434,1.02924
0.331386,-0.02252,19.993,1.14971
0.329876,-0.02252,20.0106,1.30192
0.328366,-0.02252,20.0019,1.45828
0.326855,-0.02252,20.0075,1.6101
0.325345,-0.02252,20.0379,1.75271
0.323835,-0.02252,20.0881,1.87156
0.322324,-0.02252,20.1513,1.9763
0.320814,-0.02252,20.2089,2.07617
0.319304,-0.02252,20.2563,2.16074
0.317793,-0.02252,20.2959,2.23918
0.316283,-0.02252,20.3318,2.31643
0.314773,-0.02252,20.372,2.39699
0.313262,-0.02252,20.4425,2.51095
0.311752,-0.02252,20.5348,2.68435
0.310242,-0.02252,20.6383,2.89345
0.308731,-0.02252,20.7362,3.06947
0.307221,-0.02252,20.8098,3.15546
0.305711,-0.02252,20.8473,3.17893
0.3042,-0.02252,20.8721,3.21712
0.30269,-0.02252,20.9073,3.30357
0.30118,-0.02252,20.9468,3.4173
0.299669,-0.02252,20.984,3.53307
0.298159,-0.02252,21.0159,3.63583
0.296649,-0.02252,21.0692,3.719
0.295138,-0.02252,21.1577,3.79269
0.293628,-0.02252,21.264,3.87782
0.292118,-0.02252,21.3608,3.95754
0.290607,-0.02252,21.4534,4.02513
0.289097,-0.02252,22.1685,4.08333
0.287587,-0.02252,22.2262,4.10998
0.286076,-0.02252,22.2459,4.2065
0.284566,-0.02252,22.2562,4.28381
0.283056,-0.02252,22.2518,4.37397
0.281545,-0.02252,22.2616,4.48716
0.280035,-0.02252,22.3026,4.5888
0.278525,-0.02252,22.3759,4.63548
0.277014,-0.02252,22.4597,4.64568
0.275504,-0.02252,22.5178,4.65653
0.273994,-0.02252,22.5242,4.68177
0.272483,-0.02252,22.4966,4.72915
0.270973,-0.02252,22.4636,4.77759
0.269463,-0.02252,22.439,4.82532
0.267953,-0.02252,22.4311,4.84487
0.266442,-0.02252,22.4359,4.84307
0.264932,-0.02252,22.4271,4.82805
0.263422,-0.02252,22.3916,4.83259
0.261911,-0.02252,22.3316,4.84737
0.260401,-0.02252,22.2511,4.87536
0.258891,-0.02252,22.1736,4.89782
0.25738,-0.02252,22.103,4.91172
0.25587,-0.02252,22.0449,4.92377
0.25436,-0.02252,21.9761,4.9524
0.252849,-0.02252,21.8886,5.00205
0.251339,-0.02252,21.7745,5.03797
0.249829,-0.02252,21.6516,5.04684
0.248318,-0.02252,21.5234,5.00916
0.246808,-0.02252,21.3912,4.9502
0.245298,-0.02252,21.2486,4.91777
0.243787,-0.02252,21.0916,4.9191
0.242277,-0.02252,20.9061,4.92418
0.240767,-0.02252,20.6862,4.91433
0.239256,-0.02252,20.4324,4.88573
0.237746,-0.02252,20.1493,4.83708
0.236236,-0.02252,19.8467,4.75224
0.234725,-0.02252,19.5063,4.63697
0.233215,-0.02252,19.1256,4.52423
0.231705,-0.02252,18.7504,4.42662
0.230194,-0.02252,18.397,4.3645
0.228684,-0.02252,18.024,4.31912
0.227174,-0.02252,17.6206,4.25024
0.225663,-0.02252,17.1889,4.15117
0.224153,-0.02252,16.7207,4.04945
0.222643,-0.02252,16.2161,3.92883
0.221132,-0.02252,15.6761,3.76847
0.219622,-0.02252,15.1154,3.56696
0.218112,-0.02252,14.5567,3.31263
0.216601,-0.02252,13.9478,3.0276
0.215091,-0.02252,13.2716,2.73668
0.213581,-0.02252,12.5612,2.47119
0.21207,-0.02252,11.821,2.22589
0.21056,-0.02252,11.0384,1.97179
0.20905,-0.02252,10.231,1.6718
0.207539,-0.02252,9.43917,1.33355
0.206029,-0.02252,8.69872,0.960772
0.204519,-0.02252,7.97701,0.545434
0.203008,-0.02252,7.2081,0.0713763
0.201498,-0.02252,6.40186,-0.416263
0.199988,-0.02252,5.58514,-0.848437
0.198477,-0.02252,4.75326,-1.19523
0.196967,-0.02252,3.95121,-1.47485
0.195457,-0.02252,3.1879,-1.77026
0.193946,-0.02252,2.45505,-2.18195
0.192436,-0.02252,1.76482,-2.56124
0.190926,-0.02252,1.21136,-2.66744
0.189415,-0.02252,0.851943,-2.47218
0.187905,-0.02252,0.586418,-2.10956
0.186395,-0.02252,0.349944,-1.64178
0.184884,-0.02252,0.185822,-1.03229
0.183374,-0.02252,0.0738354,-0.39572
0.181864,-0.02252,-0.00143661,0.258289
0.180353,-0.02252,-0.0544848,0.66424
0.178843,-0.02252,-0.14288,0.89335
0.177333,-0.02252,-0.212674,1.15562
0.175822,-0.02252,-0.343211,1.31746
0.557935,-0.0240303,19.8078,-4.61099
0.556425,-0.0240303,19.9158,-4.52926
0.554915,-0.0240303,19.7952,-4.70554
0.553405,-0.0240303,19.7279,-4.81558
0.551894,-0.0240303,19.6952,-4.86573
0.550384,-0.0240303,19.6937,-4.89198
0.548874,-0.0240303,19.6861,-4.91272
0.547363,-0.0240303,19.6518,-4.9411
0.545853,-0.0240303,19.5877,-4.98287
0.544343,-0.0240303,19.5139,-5.01838
0.542832,-0.0240303,19.4434,-5.01297
0.541322,-0.0240303,19.4031,-4.9742
0.539812,-0.0240303,19.398,-4.9545
0.538301,-0.0240303,19.4134,-4.98874
0.536791,-0.0240303,19.4168,-5.03607
0.535281,-0.0240303,19.3868,-5.05256
0.53377,-0.0240303,19.3096,-5.02996
0.53226,-0.0240303,19.2213,-5.02813
0.53075,-0.0240303,19.18,-5.04999
0.529239,-0.0240303,19.1755,-5.06705
0.527729,-0.0240303,19.1702,-5.05853
0.526219,-0.0240303,19.1683,-5.03578
0.524708,-0.0240303,19.1853,-5.03814
0.523198,-0.0240303,19.2004,-5.08057
0.521688,-0.0240303,19.179,-5.11628
0.520177,-0.0240303,19.1589,-5.10065
0.518667,-0.0240303,19.1582,-5.08027
0.517157,-0.0240303,19.1563,-5.09604
0.515646,-0.0240303,19.1453,-5.12995
0.514136,-0.0240303,19.14,-5.13965
0.512626,-0.0240303,19.1352,-5.0965
0.511115,-0.0240303,19.1316,-5.03613
0.509605,-0.0240303,19.1239,-5.0076
0.508095,-0.0240303,19.1079,-5.04558
0.506584,-0.0240303,19.1133,-5.09364
0.505074,-0.0240303,19.1383,-5.08098
0.503564,-0.0240303,19.1466,-5.01627
0.502053,-0.0240303,19.096,-4.94268
0.500543,-0.0240303,19.0345,-4.89543
0.499033,-0.0240303,19.0016,-4.88379
0.497522,-0.0240303,18.9983,-4.91421
0.496012,-0.0240303,18.9776,-4.95196
0.494502,-0.0240303,18.9182,-4.95513
0.492991,-0.0240303,18.8589,-4.92164
0.491481,-0.0240303,18.8272,-4.88925
0.489971,-0.0240303,18.8208,-4.85105
0.48846,-0.0240303,18.7992,-4.77429
0.48695,-0.0240303,18.769,-4.6853
0.48544,-0.0240303,18.7252,-4.63056
0.483929,-0.0240303,18.6942,-4.62416
0.482419,-0.0240303,18.6669,-4.65048
0.480909,-0.0240303,18.6499,-4.67645
0.479398,-0.0240303,18.6228,-4.67875
0.477888,-0.0240303,18.5952,-4.67346
0.476378,-0.0240303,18.5847,-4.66943
0.474867,-0.0240303,18.5781,-4.66102
0.473357,-0.0240303,18.5555,-4.64492
0.471847,-0.0240303,18.5259,-4.61754
0.470336,-0.0240303,18.4873,-4.57955
0.468826,-0.0240303,18.4243,-4.5222
0.467316,-0.0240303,18.3757,-4.44485
0.465805,-0.0240303,18.365,-4.372
0.464295,-0.0240303,18.3913,-4.33979
0.462785,-0.0240303,18.4403,-4.34445
0.461275,-0.0240303,18.4868,-4.32543
0.459764,-0.0240303,18.5118,-4.2605
0.458254,-0.0240303,18.5153,-4.15653
0.456744,-0.0240303,18.5096,-4.04527
0.455233,-0.0240303,18.5078,-3.95725
0.453723,-0.0240303,18.5121,-3.90504
0.452213,-0.0240303,18.5005,-3.86048
0.450702,-0.0240303,18.4669,-3.79534
0.449192,-0.0240303,18.4365,-3.73256
0.447682,-0.0240303,18.4344,-3.70616
0.446171,-0.0240303,18.4601,-3.70236
0.444661,-0.0240303,18.4821,-3.6845
0.443151,-0.0240303,18.4568,-3.62438
0.44164,-0.0240303,18.3871,-3.54053
0.44013,-0.0240303,18.3183,-3.4832
0.43862,-0.0240303,18.2884,-3.47608
0.437109,-0.0240303,18.3007,-3.48968
0.435599,-0.0240303,18.3333,-3.48883
0.434089,-0.0240303,18.3703,-3.45758
0.432578,-0.0240303,18.3976,-3.42226
0.431068,-0.0240303,18.4117,-3.41812
0.429558,-0.0240303,18.4329,-3.44402
0.428047,-0.0240303,18.4636,-3.46855
0.426537,-0.0240303,18.4822,-3.45506
0.425027,-0.0240303,18.476,-3.38504
0.423516,-0.0240303,18.4644,-3.29487
0.422006,-0.0240303,18.4525,-3.21721
0.420496,-0.0240303,18.4398,-3.13884
0.418985,-0.0240303,18.4408,-3.05873
0.417475,-0.0240303,18.4624,-3.00561
0.415965,-0.0240303,18.4783,-2.99265
0.414454,-0.0240303,18.4667,-2.99839
0.412944,-0.0240303,18.4485,-3.00364
0.411434,-0.0240303,18.4511,-3.0186
0.409923,-0.0240303,18.4865,-3.02467
0.408413,-0.0240303,18.5304,-2.97783
0.406903,-0.0240303,18.5551,-2.8957
0.405392,-0.0240303,18.5558,-2.83297
0.403882,-0.0240303,18.528,-2.78295
0.402372,-0.0240303,18.483,-2.73607
0.400861,-0.0240303,18.4471,-2.69607
0.399351,-0.0240303,18.4473,-2.65414
0.397841,-0.0240303,18.4667,-2.60294
0.39633,-0.0240303,18.4909,-2.56371
0.39482,-0.0240303,18.5036,-2.53045
0.39331,-0.0240303,18.4989,-2.47535
0.391799,-0.0240303,18.5024,-2.40862
0.390289,-0.0240303,18.5334,-2.35011
0.388779,-0.0240303,18.5584,-2.28474
0.387268,-0.0240303,18.5447,-2.16846
0.385758,-0.0240303,18.48,-1.99692
0.384248,-0.0240303,18.3874,-1.80521
0.382737,-0.0240303,18.3102,-1.6253
0.381227,-0.0240303,18.2743,-1.47424
0.379717,-0.0240303,18.255,-1.36668
0.378206,-0.0240303,18.2336,-1.30211
0.376696,-0.0240303,18.2209,-1.26299
0.375186,-0.0240303,18.2353,-1.23112
0.373675,-0.0240303,18.2852,-1.18384
0.372165,-0.0240303,18.3613,-1.11586
0.370655,-0.0240303,18.4354,-1.04438
0.369144,-0.0240303,18.4891,-0.977456
0.367634,-0.0240303,18.5159,-0.915373
0.366124,-0.0240303,18.5201,-0.873811
0.364614,-0.0240303,18.5241,-0.852519
0.363103,-0.0240303,18.5458,-0.804312
0.361593,-0.0240303,18.582,-0.706673
0.360083,-0.0240303,18.6319,-0.594897
0.358572,-0.0240303,18.6975,-0.508408
0.357062,-0.0240303,18.7582,-0.446342
0.355552,-0.0240303,18.8016,-0.392492
0.354041,-0.0240303,18.8373,-0.333852
0.352531,-0.0240303,18.8731,-0.255124
0.351021,-0.0240303,18.9117,-0.159899
0.34951,-0.0240303,18.9594,-0.0662697
0.348,-0.0240303,19.019,0.00977451
0.34649,-0.0240303,19.0951,0.0872391
0.344979,-0.0240303,19.1703,0.211803
0.343469,-0.0240303,19.2137,0.383019
0.341959,-0.0240303,19.228,0.527348
0.340448,-0.0240303,19.2351,0.585906
0.338938,-0.0240303,19.2531,0.592993
0.337428,-0.0240303,19.2841,0.616072
0.335917,-0.0240303,19.3269,0.682273
0.334407,-0.0240303,19.3756,0.776037
0.332897,-0.0240303,19.4279,0.893551
0.331386,-0.0240303,19.4809,1.05097
0.329876,-0.0240303,19.5086,1.23216
0.328366,-0.0240303,19.5069,1.40547
0.326855,-0.0240303,19.5083,1.55946
0.325345,-0.0240303,19.5265,1.69178
0.323835,-0.0240303,19.5607,1.79086
0.322324,-0.0240303,19.6047,1.88148
0.320814,-0.0240303,19.6439,1.97017
0.319304,-0.0240303,19.684,2.03828
0.317793,-0.0240303,19.7347,2.10036
0.316283,-0.0240303,19.7873,2.16978
0.314773,-0.0240303,19.8312,2.25162
0.313262,-0.0240303,19.907,2.36092
0.311752,-0.0240303,20.0222,2.52511
0.310242,-0.0240303,20.1636,2.73122
0.308731,-0.0240303,20.2912,2.91496
0.307221,-0.0240303,20.3684,3.01884
0.305711,-0.0240303,20.3975,3.06931
0.3042,-0.0240303,20.4105,3.13265
0.30269,-0.0240303,20.4208,3.22547
0.30118,-0.0240303,20.4455,3.3285
0.299669,-0.0240303,20.4941,3.42409
0.298159,-0.0240303,20.5553,3.50849
0.296649,-0.0240303,20.6257,3.58442
0.295138,-0.0240303,20.7202,3.66287
0.293628,-0.0240303,20.8247,3.75825
0.292118,-0.0240303,20.9235,3.8402
0.290607,-0.0240303,21.0226,3.90746
0.289097,-0.0240303,21.7528,3.95173
0.287587,-0.0240303,21.8154,3.99576
0.286076,-0.0240303,21.8245,4.0943
0.284566,-0.0240303,21.8271,4.16783
0.283056,-0.0240303,21.8245,4.2425
0.281545,-0.0240303,21.8405,4.33642
0.280035,-0.0240303,21.8797,4.4279
0.278525,-0.0240303,21.9411,4.4784
0.277014,-0.0240303,22.0196,4.49724
0.275504,-0.0240303,22.0752,4.51117
0.273994,-0.0240303,22.0913,4.53176
0.272483,-0.0240303,22.0832,4.5761
0.270973,-0.0240303,22.0769,4.63601
0.269463,-0.0240303,22.0679,4.69225
0.267953,-0.0240303,22.0709,4.72537
0.266442,-0.0240303,22.0817,4.74657
0.264932,-0.0240303,22.0798,4.76685
0.263422,-0.0240303,22.0689,4.80053
0.261911,-0.0240303,22.0384,4.8249
0.260401,-0.0240303,21.9827,4.84909
0.258891,-0.0240303,21.9301,4.84695
0.25738,-0.0240303,21.8914,4.83352
0.25587,-0.0240303,21.8581,4.81653
0.25436,-0.0240303,21.7915,4.82517
0.252849,-0.0240303,21.7032,4.84906
0.251339,-0.0240303,21.5965,4.88687
0.249829,-0.0240303,21.4893,4.90214
0.248318,-0.0240303,21.382,4.87903
0.246808,-0.0240303,21.2803,4.82704
0.245298,-0.0240303,21.1669,4.78452
0.243787,-0.0240303,21.0162,4.75907
0.242277,-0.0240303,20.8263,4.7564
0.240767,-0.0240303,20.6083,4.77052
0.239256,-0.0240303,20.3694,4.77944
0.237746,-0.0240303,20.1012,4.74824
0.236236,-0.0240303,19.8023,4.66223
0.234725,-0.0240303,19.4609,4.54113
0.233215,-0.0240303,19.0931,4.42079
0.231705,-0.0240303,18.7579,4.32223
0.230194,-0.0240303,18.4524,4.26149
0.228684,-0.0240303,18.0986,4.21651
0.227174,-0.0240303,17.6991,4.16136
0.225663,-0.0240303,17.2692,4.08682
0.224153,-0.0240303,16.8224,4.00597
0.222643,-0.0240303,16.3461,3.89987
0.221132,-0.0240303,15.8425,3.77706
0.219622,-0.0240303,15.3078,3.61718
0.218112,-0.0240303,14.7451,3.40295
0.216601,-0.0240303,14.132,3.12964
0.215091,-0.0240303,13.4684,2.82168
0.213581,-0.0240303,12.7906,2.53104
0.21207,-0.0240303,12.0877,2.26885
0.21056,-0.0240303,11.3286,2.00077
0.20905,-0.0240303,10.5263,1.70054
0.207539,-0.0240303,9.72313,1.38565
0.206029,-0.0240303,8.97874,1.0447
0.204519,-0.0240303,8.24874,0.663733
0.203008,-0.0240303,7.4658,0.200175
0.201498,-0.0240303,6.64288,-0.282463
0.199988,-0.0240303,5.81761,-0.710076
0.198477,-0.0240303,5.00767,-1.05493
0.196967,-0.0240303,4.20916,-1.32957
0.195457,-0.0240303,3.42742,-1.60306
0.193946,-0.0240303,2.65933,-1.99479
0.192436,-0.0240303,1.94289,-2.38826
0.190926,-0.0240303,1.35063,-2.54756
0.189415,-0.0240303,0.946247,-2.3824
0.187905,-0.0240303,0.672361,-2.00621
0.186395,-0.0240303,0.437313,-1.51294
0.184884,-0.0240303,0.266578,-0.875645
0.183374,-0.0240303,0.140996,-0.220402
0.181864,-0.0240303,0.0558214,0.456335
0.180353,-0.0240303,0.00363308,0.890002
0.178843,-0.0240303,-0.0629404,1.12056
0.177333,-0.0240303,-0.1261,1.33904
0.175822,-0.0240303,-0.252983,1.41952
0.557935,-0.0255406,19.619,-4.62876
0.556425,-0.0255406,19.7095,-4.57076
0.554915,-0.0255406,19.5603,-4.73745
0.553405,-0.0255406,19.4851,-4.85467
0.551894,-0.0255406,19.4699,-4.9032
0.550384,-0.0255406,19.4868,-4.92852
0.548874,-0.0255406,19.4939,-4.94251
0.547363,-0.0255406,19.462,-4.96254
0.545853,-0.0255406,19.3955,-4.99726
0.544343,-0.0255406,19.311,-5.02726
0.542832,-0.0255406,19.2224,-5.02026
0.541322,-0.0255406,19.1632,-4.98338
0.539812,-0.0255406,19.1422,-4.95749
0.538301,-0.0255406,19.1451,-4.97389
0.536791,-0.0255406,19.143,-5.01266
0.535281,-0.0255406,19.1082,-5.04393
0.53377,-0.0255406,19.0221,-5.05329
0.53226,-0.0255406,18.9307,-5.07755
0.53075,-0.0255406,18.9128,-5.1031
0.529239,-0.0255406,18.9388,-5.10314
0.527729,-0.0255406,18.9473,-5.07736
0.526219,-0.0255406,18.9412,-5.04872
0.524708,-0.0255406,18.9469,-5.04633
0.523198,-0.0255406,18.9496,-5.09332
0.521688,-0.0255406,18.9209,-5.13732
0.520177,-0.0255406,18.901,-5.12722
0.518667,-0.0255406,18.9012,-5.11687
0.517157,-0.0255406,18.8884,-5.15052
0.515646,-0.0255406,18.8554,-5.18637
0.514136,-0.0255406,18.8333,-5.18425
0.512626,-0.0255406,18.8321,-5.13312
0.511115,-0.0255406,18.8469,-5.05593
0.509605,-0.0255406,18.8638,-5.00979
0.508095,-0.0255406,18.8687,-5.03808
0.506584,-0.0255406,18.8844,-5.08061
0.505074,-0.0255406,18.9047,-5.07829
0.503564,-0.0255406,18.8905,-5.03131
0.502053,-0.0255406,18.8086,-4.97228
0.500543,-0.0255406,18.7217,-4.93125
0.499033,-0.0255406,18.6751,-4.91752
0.497522,-0.0255406,18.6662,-4.94177
0.496012,-0.0255406,18.6507,-4.97151
0.494502,-0.0255406,18.6153,-4.96644
0.492991,-0.0255406,18.5658,-4.92653
0.491481,-0.0255406,18.5246,-4.89189
0.489971,-0.0255406,18.5101,-4.85393
0.48846,-0.0255406,18.4855,-4.7891
0.48695,-0.0255406,18.4447,-4.71854
0.48544,-0.0255406,18.4019,-4.67096
0.483929,-0.0255406,18.3824,-4.65761
0.482419,-0.0255406,18.3651,-4.66734
0.480909,-0.0255406,18.3489,-4.6845
0.479398,-0.0255406,18.3209,-4.68476
0.477888,-0.0255406,18.291,-4.68126
0.476378,-0.0255406,18.2684,-4.6913
0.474867,-0.0255406,18.2517,-4.69872
0.473357,-0.0255406,18.2305,-4.6815
0.471847,-0.0255406,18.1957,-4.63448
0.470336,-0.0255406,18.1452,-4.58671
0.468826,-0.0255406,18.0832,-4.53348
