# created from X330mm_Mean.dat file and invalid data removed,,,,
# coordinates converted to meters,,,,
# coordinate system updated to match global coordinate system,,,,
# all data is taken on the X = 330 mm plane,,,,
# link to original paper: https://doi.org/10.1016/j.jweia.2022.105049,,,,
# 2,3,,,
# Location across the tread, Location from wheel centre of rotation, Streamwise velocity, Cross-tread velocity, Vertical velocity
# m, m, m/s, m/s, m/s
# y, z, Vx, Vy, Vz
0.15971,0.0019813,31.033,-1.9249,1.8001
0.15971,-0.00074236,31.08,-1.746,1.7646
0.15971,-0.003466,30.874,-1.5663,1.7294
0.15971,-0.0061897,30.441,-1.4193,1.6451
0.15971,-0.0089133,30.072,-1.3441,1.5675
0.15971,-0.011637,29.928,-1.2126,1.496
0.15971,-0.014361,29.824,-1.1371,1.3806
0.15971,-0.017084,29.605,-1.0301,1.2629
0.15971,-0.019808,29.222,-0.8849,1.1546
0.15971,-0.022532,28.792,-0.70193,1.0787
0.15971,-0.025255,28.342,-0.60726,1.0247
0.15971,-0.027979,27.91,-0.59597,0.92255
0.15971,-0.030703,27.507,-0.61596,0.83903
0.15971,-0.033426,26.921,-0.63285,0.72118
0.15971,-0.03615,26.422,-0.59847,0.61968
0.15971,-0.038873,25.96,-0.55783,0.47789
0.15971,-0.041597,25.425,-0.50426,0.37447
0.15971,-0.044321,24.863,-0.48201,0.33315
0.15971,-0.047044,24.347,-0.46815,0.34242
0.15971,-0.049768,23.794,-0.43656,0.26103
0.15971,-0.052492,23.162,-0.38713,0.18783
0.15971,-0.055215,22.602,-0.33633,0.065479
0.15971,-0.057939,22.086,-0.27491,-0.071716
0.15971,-0.060663,21.428,-0.25944,-0.17587
0.15971,-0.063386,20.566,-0.28173,-0.21339
0.15971,-0.06611,19.708,-0.27909,-0.28689
0.15971,-0.068834,18.91,-0.34265,-0.39364
0.15971,-0.071557,18.178,-0.46983,-0.45667
0.15971,-0.074281,17.363,-0.66336,-0.44572
0.15971,-0.077005,16.017,-0.94502,-0.29035
0.15971,-0.079728,13.724,-1.3846,-0.067737
0.15971,-0.082452,11.438,-1.8268,0.062494
0.15971,-0.085175,10.28,-2.0134,0.15215
0.15971,-0.087899,10.423,-1.8789,0.22267
0.15971,-0.090623,11.327,-1.5549,0.24583
0.15971,-0.093346,12.032,-1.2243,0.095334
0.15971,-0.09607,12.083,-1.0261,-0.07888
0.15971,-0.098794,11.719,-0.96684,-0.21261
0.15971,-0.10152,11.443,-0.92118,-0.33362
0.15971,-0.10424,11.155,-0.8718,-0.43769
0.15971,-0.10696,10.598,-0.82708,-0.49358
0.15971,-0.10969,10.128,-0.81516,-0.48173
0.15971,-0.11241,9.8373,-0.80846,-0.49063
0.15971,-0.11514,9.4909,-0.83515,-0.51748
0.15971,-0.11786,8.9754,-0.88831,-0.51011
0.15971,-0.12058,8.4617,-0.92594,-0.50267
0.15971,-0.12331,7.9293,-0.95155,-0.48189
0.15971,-0.12603,7.3887,-0.94024,-0.44683
0.15971,-0.12875,6.8373,-0.87196,-0.40003
0.15971,-0.13148,6.2325,-0.80195,-0.37925
0.15971,-0.1342,5.5661,-0.75323,-0.4226
0.15971,-0.13692,4.6712,-0.78538,-0.39562
0.15971,-0.13965,3.199,-0.89621,-0.22744
0.15971,-0.14237,1.4717,-0.84641,-0.17814
0.15971,-0.1451,-0.17477,-0.56779,-0.29302
0.15971,-0.14782,-1.5318,-0.27051,-0.45216
0.15971,-0.15054,-2.6266,-0.069376,-0.57465
0.15971,-0.15327,-3.2681,-0.13818,-0.38978
0.15971,-0.15599,-3.785,-0.2708,-0.053744
0.16165,0.0019813,31,-1.9339,1.7638
0.16165,-0.00074236,30.988,-1.7673,1.6922
0.16165,-0.003466,30.841,-1.5581,1.6482
0.16165,-0.0061897,30.597,-1.4474,1.5767
0.16165,-0.0089133,30.41,-1.3841,1.5267
0.16165,-0.011637,30.279,-1.2604,1.4371
0.16165,-0.014361,30.107,-1.1942,1.3151
0.16165,-0.017084,29.843,-1.0679,1.1919
0.16165,-0.019808,29.551,-0.89858,1.0709
0.16165,-0.022532,29.085,-0.69839,0.97735
0.16165,-0.025255,28.646,-0.59204,0.89402
0.16165,-0.027979,28.213,-0.55706,0.80337
0.16165,-0.030703,27.781,-0.5649,0.73054
0.16165,-0.033426,27.199,-0.59225,0.61889
0.16165,-0.03615,26.703,-0.57677,0.5091
0.16165,-0.038873,26.288,-0.51543,0.37945
0.16165,-0.041597,25.797,-0.46896,0.31317
0.16165,-0.044321,25.256,-0.41321,0.30921
0.16165,-0.047044,24.74,-0.37125,0.28776
0.16165,-0.049768,24.205,-0.32758,0.2456
0.16165,-0.052492,23.613,-0.27668,0.14652
0.16165,-0.055215,23.108,-0.25123,0.010342
0.16165,-0.057939,22.727,-0.20311,-0.17956
0.16165,-0.060663,22.136,-0.17838,-0.29665
0.16165,-0.063386,21.252,-0.19288,-0.34879
0.16165,-0.06611,20.405,-0.22265,-0.41554
0.16165,-0.068834,19.574,-0.31261,-0.51207
0.16165,-0.071557,18.774,-0.47155,-0.58037
0.16165,-0.074281,17.884,-0.69193,-0.51987
0.16165,-0.077005,16.457,-1.0134,-0.31688
0.16165,-0.079728,14.026,-1.4968,-0.076469
0.16165,-0.082452,11.614,-1.9317,0.064685
0.16165,-0.085175,10.405,-2.0761,0.14475
0.16165,-0.087899,10.644,-1.8977,0.22047
0.16165,-0.090623,11.653,-1.5277,0.22882
0.16165,-0.093346,12.518,-1.1747,0.086912
0.16165,-0.09607,12.672,-0.97474,-0.10111
0.16165,-0.098794,12.391,-0.92278,-0.23561
0.16165,-0.10152,12.19,-0.88345,-0.3683
0.16165,-0.10424,11.903,-0.84396,-0.50175
0.16165,-0.10696,11.334,-0.80274,-0.57459
0.16165,-0.10969,10.799,-0.78212,-0.58475
0.16165,-0.11241,10.44,-0.77971,-0.59499
0.16165,-0.11514,10.042,-0.79658,-0.58988
0.16165,-0.11786,9.5025,-0.84453,-0.5804
0.16165,-0.12058,8.9762,-0.88719,-0.56923
0.16165,-0.12331,8.3909,-0.93061,-0.55286
0.16165,-0.12603,7.8883,-0.89071,-0.51065
0.16165,-0.12875,7.503,-0.77539,-0.45985
0.16165,-0.13148,7.0554,-0.65049,-0.43599
0.16165,-0.1342,6.6436,-0.5573,-0.46554
0.16165,-0.13692,6.1871,-0.5186,-0.41633
0.16165,-0.13965,5.4925,-0.44918,-0.19686
0.16165,-0.14237,4.4511,-0.18239,-0.086229
0.16165,-0.1451,3.0405,0.28762,-0.15581
0.16165,-0.14782,1.759,0.65601,-0.28274
0.16165,-0.15054,0.65973,0.8657,-0.39206
0.16165,-0.15327,-0.094313,0.84809,-0.2339
0.16165,-0.15599,-0.63626,0.72175,0.091615
0.1636,0.0019813,31.088,-1.9628,1.7242
0.1636,-0.00074236,31.013,-1.7413,1.6504
0.1636,-0.003466,30.843,-1.5673,1.6085
0.1636,-0.0061897,30.787,-1.4145,1.5741
0.1636,-0.0089133,30.601,-1.36,1.5098
0.1636,-0.011637,30.372,-1.2826,1.4029
0.1636,-0.014361,30.156,-1.1788,1.3037
0.1636,-0.017084,29.895,-1.008,1.1632
0.1636,-0.019808,29.555,-0.86953,1.0185
0.1636,-0.022532,29.151,-0.66975,0.91456
0.1636,-0.025255,28.86,-0.59435,0.83739
0.1636,-0.027979,28.457,-0.57142,0.74829
0.1636,-0.030703,27.992,-0.59452,0.6623
0.1636,-0.033426,27.441,-0.58455,0.55294
0.1636,-0.03615,27.018,-0.52948,0.44703
0.1636,-0.038873,26.618,-0.46628,0.35503
0.1636,-0.041597,26.153,-0.42753,0.28169
0.1636,-0.044321,25.65,-0.38026,0.26461
0.1636,-0.047044,25.164,-0.34107,0.23781
0.1636,-0.049768,24.643,-0.26259,0.19763
0.1636,-0.052492,24.092,-0.20434,0.11163
0.1636,-0.055215,23.578,-0.17562,-0.034474
0.1636,-0.057939,23.257,-0.14745,-0.21805
0.1636,-0.060663,22.677,-0.14705,-0.35882
0.1636,-0.063386,21.794,-0.16205,-0.44105
0.1636,-0.06611,20.941,-0.18954,-0.48218
0.1636,-0.068834,20.161,-0.27898,-0.5769
0.1636,-0.071557,19.274,-0.45095,-0.64608
0.1636,-0.074281,18.246,-0.71111,-0.59394
0.1636,-0.077005,16.618,-1.1013,-0.36142
0.1636,-0.079728,13.946,-1.6615,-0.1044
0.1636,-0.082452,11.377,-2.1362,0.032747
0.1636,-0.085175,10.128,-2.2577,0.11176
0.1636,-0.087899,10.473,-2.0356,0.18626
0.1636,-0.090623,11.667,-1.6275,0.19955
0.1636,-0.093346,12.721,-1.2374,0.057298
0.1636,-0.09607,13.086,-1.0093,-0.12907
0.1636,-0.098794,12.976,-0.94506,-0.27596
0.1636,-0.10152,12.893,-0.89003,-0.43726
0.1636,-0.10424,12.572,-0.8428,-0.60573
0.1636,-0.10696,11.998,-0.79483,-0.69757
0.1636,-0.10969,11.419,-0.76153,-0.71025
0.1636,-0.11241,11.038,-0.73605,-0.69766
0.1636,-0.11514,10.594,-0.73671,-0.68494
0.1636,-0.11786,10.025,-0.78452,-0.66361
0.1636,-0.12058,9.4992,-0.82374,-0.64035
0.1636,-0.12331,8.8979,-0.87654,-0.63296
0.1636,-0.12603,8.4773,-0.81512,-0.59045
0.1636,-0.12875,8.2466,-0.65572,-0.52068
0.1636,-0.13148,7.9846,-0.49277,-0.46721
0.1636,-0.1342,7.8038,-0.36907,-0.47306
0.1636,-0.13692,7.785,-0.28336,-0.41507
0.1636,-0.13965,7.9095,-0.11999,-0.15178
0.1636,-0.14237,7.795,0.17436,0.063525
0.1636,-0.1451,7.1881,0.49823,0.10582
0.1636,-0.14782,6.3336,0.72779,0.061972
0.1636,-0.15054,5.4693,0.81464,-6.31E-05
0.1636,-0.15327,4.6257,0.83465,0.14051
0.1636,-0.15599,4.0881,0.70711,0.43254
0.16555,0.0019813,31.119,-1.9689,1.6092
0.16555,-0.00074236,31.064,-1.7174,1.6202
0.16555,-0.003466,30.929,-1.5324,1.6057
0.16555,-0.0061897,30.759,-1.3753,1.5528
0.16555,-0.0089133,30.609,-1.3148,1.4635
0.16555,-0.011637,30.399,-1.2174,1.3758
0.16555,-0.014361,30.115,-1.1287,1.2947
0.16555,-0.017084,29.828,-1.0059,1.126
0.16555,-0.019808,29.495,-0.85432,1.0124
0.16555,-0.022532,29.208,-0.70335,0.89922
0.16555,-0.025255,28.978,-0.6267,0.81952
0.16555,-0.027979,28.604,-0.60267,0.7136
0.16555,-0.030703,28.201,-0.58403,0.62695
0.16555,-0.033426,27.795,-0.56888,0.53622
0.16555,-0.03615,27.368,-0.51502,0.4265
0.16555,-0.038873,26.985,-0.4591,0.33455
0.16555,-0.041597,26.582,-0.41294,0.26819
0.16555,-0.044321,26.093,-0.37963,0.24262
0.16555,-0.047044,25.634,-0.32317,0.1998
0.16555,-0.049768,25.076,-0.24528,0.18019
0.16555,-0.052492,24.472,-0.17208,0.094003
0.16555,-0.055215,23.983,-0.16981,-0.051843
0.16555,-0.057939,23.672,-0.13267,-0.21337
0.16555,-0.060663,23.091,-0.12033,-0.36014
0.16555,-0.063386,22.253,-0.13842,-0.42748
0.16555,-0.06611,21.456,-0.17852,-0.49661
0.16555,-0.068834,20.71,-0.23959,-0.58446
0.16555,-0.071557,19.749,-0.37149,-0.67223
0.16555,-0.074281,18.66,-0.61949,-0.61913
0.16555,-0.077005,16.916,-1.0467,-0.3919
0.16555,-0.079728,14.163,-1.6464,-0.12104
0.16555,-0.082452,11.602,-2.1416,0.0081868
0.16555,-0.085175,10.515,-2.2561,0.078944
0.16555,-0.087899,10.89,-2.0213,0.15727
0.16555,-0.090623,12.125,-1.625,0.16623
0.16555,-0.093346,13.123,-1.2685,0.029103
0.16555,-0.09607,13.498,-1.0801,-0.17018
0.16555,-0.098794,13.492,-0.9928,-0.32895
0.16555,-0.10152,13.448,-0.90659,-0.52697
0.16555,-0.10424,13.162,-0.82265,-0.7046
0.16555,-0.10696,12.561,-0.76603,-0.80941
0.16555,-0.10969,11.96,-0.71098,-0.81063
0.16555,-0.11241,11.571,-0.66429,-0.80237
0.16555,-0.11514,11.16,-0.65662,-0.77575
0.16555,-0.11786,10.596,-0.70462,-0.74261
0.16555,-0.12058,10.044,-0.75361,-0.73073
0.16555,-0.12331,9.4674,-0.80421,-0.71375
0.16555,-0.12603,9.0477,-0.741,-0.67462
0.16555,-0.12875,8.8215,-0.58408,-0.60403
0.16555,-0.13148,8.5612,-0.43692,-0.5366
0.16555,-0.1342,8.3383,-0.32828,-0.53101
0.16555,-0.13692,8.333,-0.25594,-0.47439
0.16555,-0.13965,8.6737,-0.10746,-0.21025
0.16555,-0.14237,8.9227,0.094629,0.082682
0.16555,-0.1451,8.7002,0.24062,0.22568
0.16555,-0.14782,8.0452,0.33283,0.2535
0.16555,-0.15054,7.2232,0.35749,0.22561
0.16555,-0.15327,6.4272,0.32516,0.35784
0.16555,-0.15599,5.7848,0.20771,0.60385
0.16749,0.0019813,30.879,-1.8101,1.5701
0.16749,-0.00074236,30.936,-1.6097,1.5626
0.16749,-0.003466,30.69,-1.4482,1.5156
0.16749,-0.0061897,30.574,-1.3257,1.4391
0.16749,-0.0089133,30.527,-1.2554,1.369
0.16749,-0.011637,30.476,-1.1568,1.3202
0.16749,-0.014361,30.091,-1.0251,1.2587
0.16749,-0.017084,29.744,-0.88776,1.1303
0.16749,-0.019808,29.494,-0.80016,0.9616
0.16749,-0.022532,29.237,-0.70285,0.84079
0.16749,-0.025255,29.057,-0.70193,0.73578
0.16749,-0.027979,28.849,-0.65906,0.64681
0.16749,-0.030703,28.607,-0.61195,0.56784
0.16749,-0.033426,28.228,-0.54519,0.47253
0.16749,-0.03615,27.848,-0.4738,0.43463
0.16749,-0.038873,27.476,-0.46251,0.34159
0.16749,-0.041597,27.03,-0.44337,0.27945
0.16749,-0.044321,26.566,-0.41767,0.23625
0.16749,-0.047044,26.123,-0.37237,0.20682
0.16749,-0.049768,25.566,-0.30015,0.13935
0.16749,-0.052492,24.922,-0.22687,0.064628
0.16749,-0.055215,24.416,-0.20726,-0.047934
0.16749,-0.057939,24.069,-0.162,-0.2049
0.16749,-0.060663,23.543,-0.13526,-0.30625
0.16749,-0.063386,22.739,-0.165,-0.37229
0.16749,-0.06611,21.944,-0.1827,-0.47628
0.16749,-0.068834,21.219,-0.21201,-0.58945
0.16749,-0.071557,20.404,-0.28654,-0.69495
0.16749,-0.074281,19.319,-0.50307,-0.65878
0.16749,-0.077005,17.552,-0.91397,-0.42778
0.16749,-0.079728,14.833,-1.5093,-0.16722
0.16749,-0.082452,12.433,-1.9597,-0.041798
0.16749,-0.085175,11.525,-2.0691,0.047255
0.16749,-0.087899,11.961,-1.8594,0.11898
0.16749,-0.090623,13.02,-1.5227,0.12789
0.16749,-0.093346,13.747,-1.2324,-0.032526
0.16749,-0.09607,14.011,-1.0795,-0.24557
0.16749,-0.098794,13.974,-0.99719,-0.42423
0.16749,-0.10152,13.935,-0.87503,-0.62783
0.16749,-0.10424,13.639,-0.77885,-0.80848
0.16749,-0.10696,13.059,-0.70248,-0.88633
0.16749,-0.10969,12.534,-0.62468,-0.8971
0.16749,-0.11241,12.143,-0.55465,-0.89917
0.16749,-0.11514,11.715,-0.5551,-0.89783
0.16749,-0.11786,11.118,-0.60885,-0.86456
0.16749,-0.12058,10.587,-0.66862,-0.82488
0.16749,-0.12331,10.031,-0.73251,-0.78707
0.16749,-0.12603,9.5629,-0.68237,-0.75356
0.16749,-0.12875,9.2252,-0.54463,-0.69407
0.16749,-0.13148,8.874,-0.44027,-0.62269
0.16749,-0.1342,8.5746,-0.38006,-0.60907
0.16749,-0.13692,8.3783,-0.33085,-0.55954
0.16749,-0.13965,8.4847,-0.23178,-0.30174
0.16749,-0.14237,8.5998,-0.10806,0.044283
0.16749,-0.1451,8.3611,-0.063514,0.25849
0.16749,-0.14782,7.7499,-0.065292,0.34255
0.16749,-0.15054,6.9123,-0.085102,0.34565
0.16749,-0.15327,6.1277,-0.17102,0.46484
0.16749,-0.15599,5.3911,-0.29475,0.67498
0.16944,0.0019813,30.684,-1.6656,1.4849
0.16944,-0.00074236,30.691,-1.5432,1.4471
0.16944,-0.003466,30.59,-1.4107,1.4182
0.16944,-0.0061897,30.582,-1.3018,1.3301
0.16944,-0.0089133,30.542,-1.2085,1.2996
0.16944,-0.011637,30.473,-1.1101,1.2736
0.16944,-0.014361,30.203,-0.92263,1.2028
0.16944,-0.017084,29.9,-0.75922,1.0751
0.16944,-0.019808,29.574,-0.68714,0.90331
0.16944,-0.022532,29.347,-0.65883,0.77029
0.16944,-0.025255,29.246,-0.66341,0.64591
0.16944,-0.027979,29.146,-0.64905,0.5554
0.16944,-0.030703,28.938,-0.59819,0.49887
0.16944,-0.033426,28.615,-0.51339,0.45821
0.16944,-0.03615,28.332,-0.46852,0.41333
0.16944,-0.038873,27.982,-0.47414,0.3264
0.16944,-0.041597,27.53,-0.47585,0.26334
0.16944,-0.044321,27.084,-0.47903,0.23315
0.16944,-0.047044,26.651,-0.43495,0.18676
0.16944,-0.049768,26.121,-0.36292,0.1221
0.16944,-0.052492,25.454,-0.28328,0.055464
0.16944,-0.055215,24.936,-0.26008,-0.056568
0.16944,-0.057939,24.606,-0.19796,-0.17746
0.16944,-0.060663,24.057,-0.18122,-0.25618
0.16944,-0.063386,23.321,-0.21813,-0.31621
0.16944,-0.06611,22.561,-0.25534,-0.43946
0.16944,-0.068834,21.862,-0.25105,-0.56677
0.16944,-0.071557,21.036,-0.28357,-0.72099
0.16944,-0.074281,19.972,-0.47406,-0.71971
0.16944,-0.077005,18.025,-0.87167,-0.51454
0.16944,-0.079728,15.238,-1.455,-0.28869
0.16944,-0.082452,13.011,-1.8958,-0.16949
0.16944,-0.085175,12.223,-1.9895,-0.073009
0.16944,-0.087899,12.726,-1.7904,0.01527
0.16944,-0.090623,13.708,-1.4685,0.011616
0.16944,-0.093346,14.388,-1.1889,-0.15168
0.16944,-0.09607,14.576,-1.0184,-0.36836
0.16944,-0.098794,14.517,-0.91794,-0.56389
0.16944,-0.10152,14.422,-0.78709,-0.75764
0.16944,-0.10424,14.104,-0.68619,-0.90442
0.16944,-0.10696,13.601,-0.6143,-0.97731
0.16944,-0.10969,13.132,-0.52834,-0.98864
0.16944,-0.11241,12.744,-0.45086,-1.0184
0.16944,-0.11514,12.287,-0.43921,-1.0213
0.16944,-0.11786,11.668,-0.50582,-0.98516
0.16944,-0.12058,11.07,-0.57562,-0.93427
0.16944,-0.12331,10.534,-0.64018,-0.86987
0.16944,-0.12603,10.066,-0.60525,-0.81385
0.16944,-0.12875,9.6523,-0.49584,-0.75889
0.16944,-0.13148,9.2318,-0.4054,-0.68998
0.16944,-0.1342,8.9063,-0.36042,-0.67182
0.16944,-0.13692,8.6175,-0.33695,-0.61313
0.16944,-0.13965,8.4153,-0.27556,-0.35559
0.16944,-0.14237,8.2374,-0.19597,0.0029605
0.16944,-0.1451,7.8175,-0.17446,0.2425
0.16944,-0.14782,7.1401,-0.2065,0.35063
0.16944,-0.15054,6.2377,-0.24673,0.37117
0.16944,-0.15327,5.2773,-0.30029,0.47336
0.16944,-0.15599,4.3988,-0.40586,0.66808
0.17138,0.0019813,30.59,-1.5471,1.4433
0.17138,-0.00074236,30.595,-1.4459,1.4531
0.17138,-0.003466,30.584,-1.3743,1.3969
0.17138,-0.0061897,30.598,-1.2596,1.3087
0.17138,-0.0089133,30.579,-1.1365,1.2221
0.17138,-0.011637,30.527,-1.0228,1.2308
0.17138,-0.014361,30.415,-0.84353,1.1826
0.17138,-0.017084,30.11,-0.68179,1.0336
0.17138,-0.019808,29.851,-0.57572,0.84157
0.17138,-0.022532,29.637,-0.56323,0.69885
0.17138,-0.025255,29.585,-0.55486,0.59897
0.17138,-0.027979,29.497,-0.59271,0.50031
0.17138,-0.030703,29.286,-0.55064,0.46626
0.17138,-0.033426,28.97,-0.49871,0.40245
0.17138,-0.03615,28.686,-0.46809,0.37749
0.17138,-0.038873,28.443,-0.48439,0.3136
0.17138,-0.041597,27.992,-0.4988,0.24512
0.17138,-0.044321,27.537,-0.50561,0.22831
0.17138,-0.047044,27.122,-0.46,0.18828
0.17138,-0.049768,26.658,-0.37548,0.1465
0.17138,-0.052492,26.059,-0.29163,0.045187
0.17138,-0.055215,25.538,-0.23723,-0.040865
0.17138,-0.057939,25.198,-0.18906,-0.14317
0.17138,-0.060663,24.687,-0.19454,-0.19873
0.17138,-0.063386,23.926,-0.26889,-0.25457
0.17138,-0.06611,23.182,-0.30903,-0.37831
0.17138,-0.068834,22.484,-0.31034,-0.54908
0.17138,-0.071557,21.606,-0.34156,-0.73387
0.17138,-0.074281,20.365,-0.56102,-0.78005
0.17138,-0.077005,18.167,-0.98294,-0.63495
0.17138,-0.079728,15.174,-1.5926,-0.44516
0.17138,-0.082452,12.915,-2.0504,-0.33588
0.17138,-0.085175,12.217,-2.1176,-0.24422
0.17138,-0.087899,12.819,-1.8989,-0.14409
0.17138,-0.090623,13.956,-1.5411,-0.13077
0.17138,-0.093346,14.823,-1.1953,-0.27183
0.17138,-0.09607,15.166,-0.95426,-0.48065
0.17138,-0.098794,15.141,-0.81426,-0.65712
0.17138,-0.10152,15.011,-0.68066,-0.86062
0.17138,-0.10424,14.667,-0.58054,-0.99495
0.17138,-0.10696,14.208,-0.50972,-1.0516
0.17138,-0.10969,13.738,-0.42366,-1.0936
0.17138,-0.11241,13.39,-0.3375,-1.1413
0.17138,-0.11514,12.914,-0.32762,-1.1531
0.17138,-0.11786,12.244,-0.40851,-1.0878
0.17138,-0.12058,11.631,-0.47403,-1.025
0.17138,-0.12331,11.044,-0.52845,-0.95559
0.17138,-0.12603,10.579,-0.50479,-0.88672
0.17138,-0.12875,10.162,-0.40399,-0.82946
0.17138,-0.13148,9.7661,-0.32453,-0.76523
0.17138,-0.1342,9.4695,-0.27355,-0.74378
0.17138,-0.13692,9.1385,-0.23483,-0.69469
0.17138,-0.13965,8.7061,-0.17758,-0.45478
0.17138,-0.14237,8.2227,-0.091934,-0.134
0.17138,-0.1451,7.4912,0.0014342,0.070847
0.17138,-0.14782,6.511,0.063549,0.14897
0.17138,-0.15054,5.4314,0.057903,0.161
0.17138,-0.15327,4.3047,0.036942,0.26549
0.17138,-0.15599,3.0749,0.05151,0.45083
0.17333,0.0019813,30.713,-1.4581,1.5253
0.17333,-0.00074236,30.705,-1.3981,1.4531
0.17333,-0.003466,30.739,-1.3079,1.3713
0.17333,-0.0061897,30.739,-1.2337,1.3278
0.17333,-0.0089133,30.715,-1.126,1.2646
0.17333,-0.011637,30.627,-0.98425,1.2452
0.17333,-0.014361,30.424,-0.79655,1.1349
0.17333,-0.017084,30.296,-0.66049,0.9937
0.17333,-0.019808,30.089,-0.55765,0.82784
0.17333,-0.022532,29.975,-0.56219,0.68531
0.17333,-0.025255,29.902,-0.53198,0.5802
0.17333,-0.027979,29.754,-0.55847,0.53025
0.17333,-0.030703,29.49,-0.54144,0.43283
0.17333,-0.033426,29.214,-0.48728,0.3455
0.17333,-0.03615,29.065,-0.46443,0.31276
0.17333,-0.038873,28.83,-0.47856,0.26063
0.17333,-0.041597,28.408,-0.46367,0.21414
0.17333,-0.044321,27.941,-0.46591,0.19266
0.17333,-0.047044,27.446,-0.42881,0.17789
0.17333,-0.049768,27.025,-0.33093,0.14351
0.17333,-0.052492,26.483,-0.24094,0.084487
0.17333,-0.055215,26.071,-0.18182,0.016375
0.17333,-0.057939,25.772,-0.13894,-0.079905
0.17333,-0.060663,25.242,-0.17158,-0.14336
0.17333,-0.063386,24.463,-0.25937,-0.20632
0.17333,-0.06611,23.702,-0.33702,-0.32397
0.17333,-0.068834,22.949,-0.36843,-0.50905
0.17333,-0.071557,22.063,-0.43343,-0.70013
0.17333,-0.074281,20.684,-0.66037,-0.77114
0.17333,-0.077005,18.303,-1.1151,-0.63787
0.17333,-0.079728,15.205,-1.7288,-0.4575
0.17333,-0.082452,12.862,-2.185,-0.36444
0.17333,-0.085175,12.22,-2.2605,-0.27702
0.17333,-0.087899,12.879,-2.0148,-0.1851
0.17333,-0.090623,14.095,-1.6187,-0.17075
0.17333,-0.093346,15.132,-1.2187,-0.30256
0.17333,-0.09607,15.679,-0.92782,-0.48307
0.17333,-0.098794,15.696,-0.74983,-0.66676
0.17333,-0.10152,15.575,-0.60019,-0.85828
0.17333,-0.10424,15.217,-0.51788,-1.0122
0.17333,-0.10696,14.76,-0.44806,-1.0898
0.17333,-0.10969,14.355,-0.35145,-1.1622
0.17333,-0.11241,14.041,-0.2477,-1.2297
0.17333,-0.11514,13.615,-0.24832,-1.2345
0.17333,-0.11786,12.9,-0.3253,-1.1639
0.17333,-0.12058,12.244,-0.38757,-1.0792
0.17333,-0.12331,11.613,-0.42806,-1.0185
0.17333,-0.12603,11.106,-0.40547,-0.96472
0.17333,-0.12875,10.694,-0.31505,-0.90406
0.17333,-0.13148,10.314,-0.23298,-0.84988
0.17333,-0.1342,10.045,-0.17117,-0.84131
0.17333,-0.13692,9.7159,-0.12747,-0.80594
0.17333,-0.13965,9.1535,-0.062894,-0.59273
0.17333,-0.14237,8.432,0.056155,-0.32343
0.17333,-0.1451,7.4257,0.2311,-0.16694
0.17333,-0.14782,6.1955,0.37585,-0.1241
0.17333,-0.15054,4.9625,0.40152,-0.12834
0.17333,-0.15327,3.6572,0.43118,-0.019407
0.17333,-0.15599,2.2031,0.52009,0.16533
0.17527,0.0019813,30.686,-1.4331,1.4738
0.17527,-0.00074236,30.845,-1.3997,1.434
0.17527,-0.003466,30.932,-1.2781,1.371
0.17527,-0.0061897,30.89,-1.2037,1.3221
0.17527,-0.0089133,30.742,-1.0688,1.2458
0.17527,-0.011637,30.573,-0.95114,1.2136
0.17527,-0.014361,30.406,-0.77541,1.1386
0.17527,-0.017084,30.325,-0.64211,0.97802
0.17527,-0.019808,30.299,-0.59841,0.80914
0.17527,-0.022532,30.238,-0.56524,0.69232
0.17527,-0.025255,30.26,-0.57,0.59126
0.17527,-0.027979,30.105,-0.59814,0.50442
0.17527,-0.030703,29.831,-0.58957,0.4275
0.17527,-0.033426,29.527,-0.50212,0.34172
0.17527,-0.03615,29.39,-0.45679,0.26639
0.17527,-0.038873,29.195,-0.41111,0.25539
0.17527,-0.041597,28.781,-0.42866,0.22865
0.17527,-0.044321,28.325,-0.41242,0.21878
0.17527,-0.047044,27.785,-0.37295,0.22151
0.17527,-0.049768,27.32,-0.25769,0.18588
0.17527,-0.052492,26.885,-0.18922,0.11733
0.17527,-0.055215,26.509,-0.12989,0.051783
0.17527,-0.057939,26.301,-0.09068,-0.039393
0.17527,-0.060663,25.742,-0.12835,-0.12447
0.17527,-0.063386,24.921,-0.23567,-0.18965
0.17527,-0.06611,24.134,-0.34092,-0.3014
0.17527,-0.068834,23.409,-0.43144,-0.47425
0.17527,-0.071557,22.548,-0.50715,-0.6417
0.17527,-0.074281,21.244,-0.70052,-0.65871
0.17527,-0.077005,18.983,-1.1083,-0.47877
0.17527,-0.079728,15.921,-1.7222,-0.2776
0.17527,-0.082452,13.618,-2.1495,-0.17616
0.17527,-0.085175,12.905,-2.1966,-0.10537
0.17527,-0.087899,13.485,-1.9287,-0.036513
0.17527,-0.090623,14.626,-1.5555,-0.042096
0.17527,-0.093346,15.562,-1.1955,-0.20305
0.17527,-0.09607,16.024,-0.91706,-0.41949
0.17527,-0.098794,16.073,-0.74203,-0.61307
0.17527,-0.10152,16.042,-0.57636,-0.82969
0.17527,-0.10424,15.756,-0.48302,-0.99703
0.17527,-0.10696,15.324,-0.41749,-1.0954
0.17527,-0.10969,14.977,-0.32165,-1.1865
0.17527,-0.11241,14.711,-0.21414,-1.2639
0.17527,-0.11514,14.268,-0.20657,-1.2656
