"Lambda2","Q","U:0","U:1","U:2","k","nut","omega","p","vorticity:0","vorticity:1","vorticity:2","yPlus","Points:0","Points:1","Points:2"
70.579,-83.874,30.708,-0.72986,0.67727,0.0054779,9.3162e-05,0.65359,-17.805,1.9109,1.5714,-4.0331,0,0.33,0.43843,-0.16206
64.191,-77.31,30.7,-0.7181,0.64621,0.0054772,9.8476e-05,0.63526,-17.804,1.58,1.5667,-3.5388,0,0.33,0.44184,-0.16202
62.76,-66.861,30.71,-0.78363,0.69467,0.0054788,9.7411e-05,0.66783,-17.58,5.6751,1.7362,-4.914,0,0.33,0.43843,-0.15588
67.721,-90.057,30.723,-0.61793,0.68055,0.0054763,8.8781e-05,0.62115,-18.181,0.46195,-0.4574,-2.6998,0,0.33,0.43841,-0.17445
62.997,-83.783,30.717,-0.60757,0.64975,0.0054758,9.4165e-05,0.6062,-18.154,0.17227,-0.076144,-2.3584,0,0.33,0.44184,-0.17444
73.54,-94.819,30.754,-0.69319,0.72335,0.0054783,8.5176e-05,0.66881,-17.995,-0.40425,-0.72992,-3.8233,0,0.33,0.43841,-0.16827
19.861,-15.422,30.737,-0.52016,0.6492,0.0054714,0.0001456,0.49138,-18.781,7.6167,-0.62002,1.2333,0,0.33,0.44184,-0.19919
10.981,0.14646,30.766,-0.52632,0.71998,0.0054737,0.00014664,0.53983,-18.744,9.7152,-3.3388,-0.6429,0,0.33,0.43839,-0.19301
39.495,-45.462,30.749,-0.52837,0.68607,0.0054744,0.00011805,0.56252,-18.537,5.3658,0.38145,-1.591,0,0.33,0.4384,-0.18682
37.158,-43.014,30.744,-0.51957,0.654,0.005474,0.00012634,0.55087,-18.486,4.867,0.67872,-1.3185,0,0.33,0.44184,-0.18682
65.849,-84.118,30.749,-0.56172,0.71264,0.0054759,9.1521e-05,0.60818,-18.388,2.2036,0.595,-2.5657,0,0.33,0.4384,-0.18064
40.385,-55.878,30.759,-0.48513,0.66192,0.0054702,0.0001147,0.47569,-19.05,2.5677,1.9336,2.2099,0,0.33,0.44184,-0.21157
-6408.1,9140.8,9.6597,3.275,4.7945,34.839,0.027257,1278.4,-102.4,-47.175,255.85,427.6,0,0.33,0.10275,-0.10253
-5697.1,8600.2,7.2198,3.2605,4.7978,33.481,0.02715,1233.1,-104.54,-68.299,227.06,409.73,0,0.33,0.096701,-0.10251
-7103.6,8970.1,8.9258,3.1,4.8217,34.311,0.027606,1243.1,-103.24,-55.405,234.18,415.69,0,0.33,0.10276,-0.09943
-6584.5,8516.7,6.5684,3.0662,4.8042,32.679,0.0274,1192.5,-105.43,-77.317,204.33,395.15,0,0.33,0.096701,-0.09942
5662.5,-4416.1,4.925,-15.062,-0.039973,29.443,0.023774,1238.6,-90.848,-80.936,21.462,-29.23,0,0.33,0.10285,0
5452.9,-3605,4.9893,-14.818,0.084998,30.155,0.024103,1251,-91.079,-153.27,41.62,30.407,0,0.33,0.10285,-0.0030926
4807.9,-3916.9,4.7858,-14.751,-0.028335,29.634,0.024429,1213.2,-93.737,-73.232,19.056,-28.793,0,0.33,0.096762,0
4630.2,-3136.6,4.843,-14.531,0.061461,30.215,0.024707,1222.9,-93.944,-139.34,36.684,30.045,0,0.33,0.09676,-0.0030924
29608,-37362,10.545,-14.477,0.65628,14.576,0.011081,1315.5,13.805,-137.9,-11.778,60.896,0,0.33,0.18825,-0.0030933
35263,-39859,10.557,-14.682,-0.33712,14.705,0.011256,1306.4,14.161,-69.529,-4.3206,-55.525,0,0.33,0.18825,0
37396,-41873,11.255,-13.902,0.69535,14.263,0.010792,1321.7,22.561,-113.9,4.5866,59.354,0,0.33,0.19435,-0.0030934
38199,-44280,11.237,-14.067,-0.35711,14.583,0.011084,1315.6,22.897,-56.541,5.0128,-53.477,0,0.33,0.19435,0
-11445,4523.6,4.5394,-2.2724,2.4577,25.219,0.029004,869.85,-105.34,-193.19,-107.56,188.04,0,0.33,0.096744,-0.046376
-11540,4204.3,5.6882,-1.9624,2.6923,25.607,0.028098,911.9,-102.66,-182.57,-92.929,219.8,0,0.33,0.10281,-0.046378
-11389,4414,4.2084,-1.8275,2.6649,25.143,0.029373,856.25,-106,-181.17,-94.035,195.62,0,0.33,0.096748,-0.049479
-11457,4105.3,5.4028,-1.5284,2.8974,25.738,0.028587,900.81,-103.34,-169.07,-78.35,228.21,0,0.33,0.10282,-0.049488
8604,-16552,19.16,0.4591,5.6504,11.35,0.0072037,1572.4,-11.914,-110.65,483.86,-25.786,0,0.33,0.18825,-0.046379
17030,-13616,18.952,0.07194,5.7817,11.579,0.0073763,1567,-5.1398,-139.53,465.66,37.929,0,0.33,0.19435,-0.046379
4912.2,-16309,20.681,0.70312,5.8527,9.1812,0.0060137,1521.6,-13.446,-77.999,468.72,-27.485,0,0.33,0.18825,-0.049492
12730,-14241,20.442,0.36081,5.9659,9.5641,0.0062676,1521.4,-6.7619,-104.14,461.06,28.786,0,0.33,0.19435,-0.049493
-11309,4173.1,5.1722,-1.1248,3.1009,25.959,0.02896,896.78,-103.95,-158.36,-60.306,237.18,0,0.33,0.10285,-0.052623
-11309,4463.2,3.9268,-1.4128,2.8718,25.154,0.029619,849.47,-106.6,-171.88,-77.473,204.01,0,0.33,0.096767,-0.052604
11144,-14174,21.913,0.56975,6.1365,7.5383,0.005192,1444.8,-8.4883,-78.403,441.41,22.534,0,0.33,0.19435,-0.052643
4242.9,-15405,22.155,0.87566,6.042,7.1525,0.0049338,1442,-15.1,-58.119,441.79,-24.906,0,0.33,0.18826,-0.052643
-6904.2,8395.5,5.9837,2.8559,4.7886,31.862,0.027629,1153,-106.22,-85.949,182.47,380.36,0,0.33,0.096702,-0.096325
-7239.9,8750.6,8.2558,2.909,4.8269,33.698,0.027905,1207.8,-103.97,-63.468,212.8,403.06,0,0.33,0.10277,-0.09632
3153.5,-3318.7,29.78,1.756,4.9971,0.04829,0.00032354,146.67,-35.62,-4.929,16.799,5.9344,0,0.33,0.18827,-0.099711
3293.4,-3496,29.671,1.7465,5.153,0.054216,0.00032588,163.45,-34.823,-5.928,18.918,6.4815,0,0.33,0.18826,-0.096577
3155.9,-3342.9,29.671,1.454,5.0008,0.028348,0.00022321,125.88,-31.019,-3.3066,16.37,4.277,0,0.33,0.19441,-0.099663
3324.6,-3541.5,29.56,1.439,5.1539,0.03148,0.00022066,141.49,-30.062,-3.7836,18.332,4.4436,0,0.33,0.1944,-0.096548
-68421,-7184.2,0.37417,0.26513,-9.3314,10.966,0.0040509,3137.7,-104.55,657.68,-10.861,-2553.3,0,0.33,0.0060091,-0.098986
-75991,-7884.8,0.35081,0.30785,-9.1414,10.743,0.0038807,3138.3,-103.5,642.84,-10.219,-2558.8,0,0.33,0.0060079,-0.10208
-81685,-8507.9,0.40844,0.29742,-9.1868,10.678,0.0036456,3246.4,-103.49,705.13,-9.7245,-2728.6,0,0.33,0.0055788,-0.10208
-70941,-7493.5,0.40209,0.2606,-9.3541,10.93,0.0039284,3192.3,-104.54,689.15,-10.602,-2637.6,0,0.33,0.0057961,-0.098985
3947.2,-2805.9,4.6856,-14.228,0.035617,30.067,0.02521,1192.7,-96.208,-126.3,31.074,32.49,0,0.33,0.090689,-0.0030925
4126.4,-3600.6,4.6361,-14.425,-0.015407,29.603,0.024979,1185.2,-96.017,-65.93,15.9,-31.089,0,0.33,0.090691,0
-12095,5639.3,3.1891,-2.1183,2.3695,24.321,0.029861,814.63,-108.47,-195.52,-107.86,164.81,0,0.33,0.090684,-0.049478
-12166,5778.4,3.5593,-2.5705,2.1678,24.593,0.029596,831.19,-107.8,-205.81,-119.98,158.48,0,0.33,0.090685,-0.046377
-12004,5645.5,2.8618,-1.6956,2.5725,24.127,0.029997,804.43,-109.07,-187.66,-93.254,172.05,0,0.33,0.090684,-0.052601
-60633,-6575.5,0.40177,0.222,-9.5014,11.19,0.004221,3138.7,-105.39,671.08,-11.441,-2547.7,0,0.33,0.0060102,-0.095892
-60641,-6576.5,0.40186,0.22199,-9.5014,11.19,0.0042206,3138.8,-105.39,671.19,-11.44,-2548,0,0.33,0.0060095,-0.095892
-5731.3,8548.8,4.3474,3.0032,4.6756,29.818,0.026594,1120.5,-107.36,-104.81,170.06,366.15,0,0.33,0.09065,-0.099401
-5972.6,8548.4,3.8603,2.7733,4.6356,28.942,0.026815,1078.6,-108.22,-113.79,148.56,349.22,0,0.33,0.09065,-0.096307
748.42,-6585.8,22.958,-3.3006,0.063616,8.5586,0.008243,1036.4,34.433,10.896,23.582,198.61,0,0.33,0.29825,0
545.1,-6560.7,23.033,-3.3269,0.12799,8.4182,0.0081223,1034.5,34.382,21.11,45.754,195.68,0,0.33,0.29825,-0.0030927
-173.02,-7263.7,21.645,-3.2828,-0.081617,9.9096,0.0092077,1075.4,37.965,14.589,29.187,-184.47,0,0.33,0.29218,0
-487.4,-7213.7,21.738,-3.3168,0.16387,9.7592,0.0090695,1075.1,37.907,28.226,56.614,181.07,0,0.33,0.29218,-0.0030927
2719.4,-3999.8,28.552,-3.5576,2.4413,0.19941,0.00048733,405.34,21.439,11.099,30.455,16.959,0,0.33,0.29827,-0.049504
2663.6,-3614.1,28.693,-3.4404,2.5283,0.14894,0.00041787,352.61,19.9,8.2277,21.133,16.357,0,0.33,0.29827,-0.05267
2940.5,-4688.9,28.322,-3.6558,2.748,0.252,0.00054108,462.17,23.625,11.154,30.511,23.6,0,0.33,0.2922,-0.049504
2940.3,-4220.5,28.472,-3.5217,2.8245,0.19491,0.00047769,404.38,21.93,8.1387,21.452,23.001,0,0.33,0.2922,-0.052669
2817.1,-3062.8,29.679,1.1773,4.8436,0.017891,0.00018233,97.788,-27.78,-3.3788,15.545,4.9732,0,0.33,0.20056,-0.10266
2989.6,-3161.4,29.773,1.4664,4.8504,0.025503,0.00022556,112.03,-31.905,-2.9867,15.201,4.1852,0,0.33,0.19441,-0.10276
3008.7,-3268.2,29.573,1.1581,4.9892,0.019899,0.00017912,110.71,-26.747,-3.5098,16.603,4.7933,0,0.33,0.20056,-0.099577
41122,-48738,11.926,-13.359,-0.37587,14.592,0.011013,1324.8,31.263,-43.948,15.333,-51.129,0,0.33,0.20054,0
40611,-46495,11.976,-13.231,0.73237,14.118,0.010626,1328.7,30.954,-90.225,23.503,57.203,0,0.33,0.20055,-0.0030934
-1553.5,-8232.2,20.569,-3.3563,0.21481,10.784,0.0098009,1099.9,41.481,35.962,68.925,154.77,0,0.33,0.28612,-0.0030927
-1092.1,-8319.5,20.455,-3.3136,-0.10732,10.941,0.0099587,1098.2,41.549,18.667,35.623,-158.64,0,0.33,0.28611,0
21413,-11804,19.197,-0.36916,5.9978,10.822,0.0070047,1541.2,1.505,-160.48,432.02,99.462,0,0.33,0.20055,-0.046379
20019,-12877,20.605,-0.038094,6.1545,9.0238,0.0060214,1493,-0.2826,-124.18,433.21,83.979,0,0.33,0.20055,-0.049492
3147.4,-6076.5,27.857,-3.8661,3.0076,0.39438,0.00068134,575.49,27.487,12.077,41.214,32.559,0,0.33,0.28613,-0.046385
2730.9,-5225.9,28.141,-3.7849,2.6581,0.32705,0.00062357,520.97,25.272,14.314,42.373,23.787,0,0.33,0.2922,-0.046386
3320.3,-5451.3,28.046,-3.717,3.0848,0.31727,0.0006126,514.39,25.679,9.5084,30.816,32.11,0,0.33,0.28613,-0.049503
17988,-13349,22.009,0.20882,6.2919,7.1359,0.005019,1413.4,-2.145,-94.007,418.18,68.945,0,0.33,0.20052,-0.052635
3307.6,-4908,28.209,-3.5657,3.1477,0.25308,0.00055409,453.04,23.823,6.9834,22.992,30.719,0,0.33,0.28613,-0.052668
3204.6,-3492.7,29.458,1.1363,5.1381,0.022301,0.00017677,125.79,-25.64,-3.5178,18.357,4.6926,0,0.33,0.20056,-0.096481
927.93,-1202.1,29.587,-1.7615,3.042,0.0073504,0.00019935,37.151,-0.36133,-3.3386,5.0694,5.8867,0,0.33,0.29217,-0.096667
858.8,-1112.6,29.655,-1.6707,3.0222,0.0070269,0.00021961,32.269,-1.6994,-4.3279,5.2768,5.1854,0,0.33,0.29217,-0.099829
968.95,-1301.7,29.527,-1.7115,3.1855,0.0078207,0.00018169,43.317,-0.1436,-6.9259,6.3267,8.0769,0,0.33,0.28608,-0.096614
891.57,-1208.9,29.601,-1.6168,3.1532,0.0074242,0.00019765,37.826,-1.5501,-7.8597,6.4773,8.0008,0,0.33,0.28609,-0.099771
3010.6,-3153.2,29.879,1.7624,4.8444,0.04295,0.00032072,131.61,-36.343,-4.0277,15.457,5.4631,0,0.33,0.18827,-0.10281
-16514,6486.7,25.563,3.9295,2.3364,14.326,0.011475,1230.8,-82.322,37.859,403.99,353.65,0,0.33,0.10278,-0.14605
-14753,5403.8,26.713,3.8449,2.0904,11.116,0.0096966,1123.9,-80.53,38.566,373.3,314.92,0,0.33,0.10277,-0.14915
-19553,7108.9,23.257,4.0759,2.437,20.398,0.014247,1421.3,-84.252,38.903,467.11,409.43,0,0.33,0.096681,-0.14603
-18264,6408,24.62,3.9975,2.1666,16.802,0.012387,1341.6,-82.443,41.1,449.94,377.71,0,0.33,0.096681,-0.14912
947.43,-978.49,30.781,1.5329,2.9376,0.0083572,0.00027537,28.571,-41.591,-2.6964,7.5453,0.29946,0,0.33,0.18832,-0.14951
1028,-1057.1,30.745,1.5366,3.0314,0.008716,0.00028057,30.606,-41.48,-0.95335,7.1276,0.37268,0,0.33,0.18832,-0.1464
831.56,-928.34,30.723,1.373,2.9563,0.0076695,0.00024347,26.111,-39.144,-6.1196,7.8169,4.6038,0,0.33,0.19444,-0.14962
904.3,-999.47,30.683,1.371,3.0506,0.007872,0.00025731,27.745,-38.934,-5.4527,7.3512,4.4018,0,0.33,0.19445,-0.14649
13067,-9216.7,6.2146,-16.122,0.28752,24.443,0.018319,1333.2,-59.218,-232.58,25.349,34.635,0,0.33,0.13931,-0.0030922
13537,-11040,6.186,-16.498,-0.1429,23.081,0.017714,1302.9,-58.725,-125.63,10.138,-36.359,0,0.33,0.13931,0
14927,-11513,6.5647,-16.185,0.3384,22.823,0.01713,1331.1,-51.127,-237.19,12.031,40.244,0,0.33,0.1454,-0.003092
15439,-13508,6.559,-16.568,-0.16953,21.492,0.01653,1300,-50.613,-128.12,2.7155,-42.241,0,0.33,0.1454,0
-482.25,8650.4,6.3433,-8.4055,0.88199,33.244,0.027271,1219.1,-98.692,-393.1,55.823,93.911,0,0.33,0.096761,-0.021642
-247.22,8291.4,6.8876,-8.2343,1.0507,34.208,0.026891,1272.1,-96.056,-410.87,92.314,99.141,0,0.33,0.10285,-0.021642
-3867.2,8927.1,6.4502,-7.3128,1.0686,31.635,0.026976,1172.9,-99.526,-371.84,18.85,111.51,0,0.33,0.096761,-0.024734
-1430.2,8638.6,7.1096,-7.086,1.2565,32.344,0.026403,1225.1,-96.867,-385.8,55.709,120.51,0,0.33,0.10285,-0.024734
4713.3,14500,10.898,-5.5766,2.5607,36.491,0.022722,1605.6,-70.973,-509.72,409.37,81.142,0,0.33,0.13931,-0.024733
6416.8,12944,9.6902,-7.086,2.2206,38.777,0.024092,1609.4,-69.61,-544.61,373.95,54.958,0,0.33,0.13931,-0.021642
8775.3,12437,11.146,-5.3689,2.8294,36.545,0.022122,1651.7,-63.684,-526.37,450.44,50.838,0,0.33,0.1454,-0.024733
9542.1,11182,9.8432,-6.931,2.4647,38.415,0.023392,1642.2,-62.217,-560.37,396.22,33.604,0,0.33,0.1454,-0.021642
16893,-16458,6.9782,-16.558,-0.19673,19.96,0.015398,1296.2,-41.854,-127.74,-5.0627,-45.446,0,0.33,0.15147,0
16541,-14351,6.96,-16.176,0.38987,21.196,0.015961,1326.7,-42.374,-236.99,-2.4106,43.674,0,0.33,0.15147,-0.0030924
22502,-5254.5,10.303,-7.0228,3.5856,19.721,0.013197,1492.9,1.3276,-509.06,106.37,96.888,0,0.33,0.18825,-0.021643
24498,-5165.9,11.092,-7.1936,3.7817,16.753,0.011358,1473.8,9.968,-483.2,72.972,132.63,0,0.33,0.19435,-0.021643
21955,-5188.6,10.751,-5.5748,3.9303,20.422,0.013479,1513.7,-1.0166,-478.9,181.03,84.202,0,0.33,0.18825,-0.024734
23626,-3923.1,11.429,-5.8366,4.1285,17.529,0.011736,1492.5,7.4067,-459.1,139.63,128.35,0,0.33,0.19435,-0.024734
10070,7554.3,9.8515,-6.8014,2.6951,37.341,0.022519,1658,-53.927,-568.86,398.03,11.405,0,0.33,0.15147,-0.021642
10023,8257.6,11.181,-5.2007,3.0795,35.98,0.021425,1679.1,-55.474,-535.18,467.28,18.059,0,0.33,0.15147,-0.024733
-4901.3,8387.7,7.2014,-6.0371,1.4622,30.339,0.025971,1168.5,-97.682,-353.79,11.747,142.14,0,0.33,0.10285,-0.027825
-8677.5,8616,6.4304,-6.3079,1.2585,29.929,0.026759,1118.8,-100.37,-343.97,-22.348,128.54,0,0.33,0.096761,-0.027826
-13826,20222,17.379,0.44718,4.4388,15.998,0.013026,1230.6,-79.092,-161.21,32.297,453.82,0,0.33,0.1393,-0.049489
-12668,19922,17.213,0.14604,4.3262,15.313,0.012414,1236.4,-77.962,-174.87,58.276,431.55,0,0.33,0.1393,-0.046377
-14033,18811,19.824,0.80531,4.8994,11.368,0.0092115,1233.6,-72.089,-152.67,77.062,409.36,0,0.33,0.14539,-0.04949
-12605,17329,19.488,0.55214,4.7873,10.986,0.0087891,1251.1,-70.901,-162.26,122.3,376.79,0,0.33,0.14538,-0.046378
7468,13057,12.596,-3.9397,3.1879,32.98,0.020065,1642.9,-64.879,-481.68,485.88,76.952,0,0.33,0.1454,-0.027825
2343.7,15557,12.191,-4.2049,2.8938,32.708,0.020665,1581.9,-72.108,-464.43,422.95,117.65,0,0.33,0.13931,-0.027825
22905,-3922.8,11.978,-4.5742,4.4383,17.924,0.011837,1513.3,5.0789,-425.27,207.2,120.26,0,0.33,0.19435,-0.027826
21913,-6282.7,11.432,-4.2348,4.243,20.595,0.013393,1536.5,-3.0958,-438.19,254.38,68.022,0,0.33,0.18825,-0.027826
-6625.8,9968.1,21.208,0.88744,5.2062,7.6128,0.0060577,1258.5,-62.697,-138.94,211.02,267.38,0,0.33,0.15147,-0.046378
-9316.2,12652,21.792,1.1076,5.3373,7.454,0.0061236,1216.6,-64.018,-131.73,145.96,307.86,0,0.33,0.15147,-0.049491
10174,8173.4,12.707,-3.728,3.4567,32.86,0.019502,1684.3,-56.72,-490.64,520.47,31.286,0,0.33,0.15147,-0.027825
-15170,19777,20.075,1.0428,4.9771,12.035,0.009805,1225.8,-73.221,-148.09,57.432,434.26,0,0.33,0.1454,-0.052638
-14685,20255,17.5,0.71541,4.5266,16.883,0.013757,1229.4,-80.112,-151.69,26.082,469.86,0,0.33,0.13931,-0.052635
-744.21,6200.5,3.4531,0.70179,3.9926,26.618,0.029246,910.06,-108.67,-137.94,32.454,268.69,0,0.33,0.096704,-0.071393
-789.29,5987,5.0705,0.90436,4.1672,28.418,0.029319,969.35,-106.12,-117.39,56.524,299.64,0,0.33,0.10276,-0.071406
-1173,6536.2,3.5739,1.0094,4.1456,27.076,0.029051,931.9,-108.73,-132.73,49.315,280.95,0,0.33,0.096706,-0.074503
-1439.7,6374.2,5.2648,1.196,4.3075,28.987,0.029209,992.46,-106.2,-111.55,74.792,311.45,0,0.33,0.10277,-0.074527
-14222,17520,19.317,2.2535,4.7687,19.847,0.016309,1215.6,-83.898,-93.154,140.18,495.91,0,0.33,0.13935,-0.074454
-14926,18003,18.893,2.0683,4.7625,19.905,0.016308,1220,-83.731,-102.05,119.89,498.66,0,0.33,0.13934,-0.071358
-12000,17360,22.088,2.4625,5.0205,14.18,0.012188,1156.1,-77.758,-96.18,124.46,468.93,0,0.33,0.14542,-0.074471
-13016,18139,21.692,2.2953,5.046,14.321,0.01216,1171.4,-77.514,-105.61,108.75,475.22,0,0.33,0.14541,-0.071368
-10907,14720,22.237,1.3166,5.4223,7.7202,0.0064636,1190.7,-65.305,-131.95,108.94,340.86,0,0.33,0.15147,-0.052639
4410.1,-6194.9,28.011,1.4839,6.3011,0.40674,0.00073983,535.04,-25.441,-25.796,121.75,6.3317,0,0.33,0.18823,-0.071481
4783.7,-6791.6,27.87,1.1779,6.3129,0.38137,0.00071703,514.25,-19.392,-18.934,122.8,5.8406,0,0.33,0.19436,-0.071504
4122.7,-5380.9,28.398,1.547,6.1939,0.22151,0.00051159,423.81,-26.941,-21.568,83.86,8.2698,0,0.33,0.18822,-0.074567
4553.2,-5903.5,28.265,1.2315,6.1995,0.18731,0.00045579,399.57,-21.045,-14.965,84.295,5.4083,0,0.33,0.19432,-0.074584
-9530,15328,24.185,2.4647,5.3681,9.0425,0.0084046,1062.2,-70.437,-101.59,94.208,403.09,0,0.33,0.1515,-0.071413
-8624.7,14471,24.54,2.6112,5.3117,8.9042,0.0084735,1036.2,-70.791,-92.043,104.26,396.13,0,0.33,0.15152,-0.07454
-6235.3,12136,24.278,3.2896,4.3894,13.793,0.012639,1080.3,-81.203,-29.813,233.48,406.07,0,0.33,0.13928,-0.099558
-7246,13057,23.565,3.2061,4.4813,15.033,0.013402,1112.4,-81.904,-36.709,230.35,425.56,0,0.33,0.13928,-0.096447
-3977.9,9398.7,26.375,3.3022,4.4502,8.5954,0.0091921,918.2,-75.631,-28.896,185.77,337.38,0,0.33,0.14535,-0.09956
-4830.3,10546,25.792,3.2453,4.5577,9.6042,0.0098141,962.97,-76.239,-35.978,187.42,361.63,0,0.33,0.14536,-0.096411
-2166.2,6750.3,5.5186,1.4761,4.4335,29.599,0.029079,1017.9,-106.18,-105.44,92.913,323.67,0,0.33,0.10279,-0.07763
-1830.5,6865.4,3.7495,1.3064,4.2858,27.598,0.028851,956.41,-108.69,-127.35,66.391,293.81,0,0.33,0.096723,-0.077599
-10950,16532,22.525,2.6156,4.9857,13.894,0.012113,1138.6,-77.873,-86.833,139.26,460.19,0,0.33,0.14542,-0.077566
-13353,17024,19.793,2.4264,4.7643,19.632,0.016199,1209.7,-83.951,-84.357,158.62,491.45,0,0.33,0.13935,-0.07755
-2540.3,6877.3,27.544,3.2144,4.6716,5.4487,0.0068139,779.65,-70.12,-31.02,138.29,275.43,0,0.33,0.15148,-0.096432
-1963.1,5787,27.978,3.2445,4.5489,4.7708,0.0063566,730.28,-69.66,-24.36,133.85,251.31,0,0.33,0.15148,-0.099535
4371.3,-5260.1,28.559,1.277,6.0671,0.1027,0.00031635,319.21,-22.593,-11.937,58.496,5.3013,0,0.33,0.19431,-0.077681
3969.3,-4832.5,28.687,1.5987,6.0657,0.1392,0.00039723,345.17,-28.331,-17.613,58.441,9.245,0,0.33,0.18822,-0.077662
-7671.2,13514,24.923,2.7432,5.2471,8.6502,0.0084508,1008.1,-71.016,-82.447,114.17,385.86,0,0.33,0.15153,-0.077647
62980,-77361,1.758,-2.0638,-0.45233,21.423,0.0083108,3855.4,-29.743,25.175,-0.72371,-2354.1,0,0.33,0.0060053,0
33440,-75310,1.7549,-2.0397,-0.8523,21.371,0.0082989,3850.8,-29.961,51.427,-1.506,-2354.5,0,0.33,0.0060053,-0.003092
74140,-95849,1.8761,-1.4775,0.49083,16.413,0.001072,6010.7,-24.364,67.164,-0.27965,4704.8,0,0.33,0,0
15023,-92710,1.8744,-1.4522,-0.89338,16.373,0.0010692,6003.6,-24.557,128.34,-0.71307,-4705.4,0,0.33,0,-0.0030919
-1.1091e+05,-18346,1.2168,-0.70911,-8.9972,16.125,0.006637,3459.6,-82.248,636.13,-14.244,-2429.1,0,0.33,0.0060049,-0.046377
-94791,-15563,1.1564,-0.62256,-9.2526,15.701,0.0064715,3427.8,-86.05,655.65,-14.525,-2437,0,0.33,0.0060048,-0.04947
-2.2724e+05,-35604,1.5502,-0.45314,-9.5268,13.195,0.00081285,5390,-79.678,1479.9,-5.5465,-4794.8,0,0.33,0,-0.046377
-1.9419e+05,-31665,1.516,-0.39752,-9.8033,12.929,0.00079341,5335.1,-83.753,1523.3,-5.5281,-4803.6,0,0.33,0,-0.049469
-1.2301e+05,-15327,1.1686,0.11254,-10.145,10.084,0.00060404,4708.1,-105.13,1573.1,-3.7405,-4924.1,0,0.33,0,-0.095855
-1.3948e+05,-15914,1.1615,0.13727,-9.9717,9.9562,0.00059663,4679.3,-104.34,1545.5,-3.5522,-4930.3,0,0.33,0,-0.098949
-79588,-13169,1.0955,-0.54168,-9.4701,15.294,0.0063092,3397.1,-89.537,672.27,-14.717,-2444.7,0,0.33,0.0060048,-0.052565
-1.6317e+05,-28145,1.4821,-0.34599,-10.039,12.674,0.00077497,5281.5,-87.492,1560.2,-5.4702,-4812,0,0.33,0,-0.05256
-4953.5,8511.7,4.9014,3.2179,4.6947,30.741,0.026375,1164.9,-106.41,-95.175,192.96,383.36,0,0.33,0.09065,-0.1025
2.9095e+05,-26672,1.1985,0.66882,-4.3748,7.5923,0.0010583,3720.4,-74.893,497.26,9.2922,-3805.7,0,0.33,0.0027595,-0.14848
2.7969e+05,-26016,1.0981,0.65817,-4.8052,7.7548,0.0011514,3708.6,-76.769,535.18,7.435,-3743.3,0,0.33,0.0029441,-0.14539
1.8241e+05,-21880,0.62892,0.83241,-4.592,7.3739,0.0018216,3170,-76.712,302.05,7.8712,-2552.4,0,0.33,0.0060104,-0.14542
1.856e+05,-22418,0.7028,0.85571,-4.1644,7.1215,0.0017136,3164.8,-74.829,272.12,10.015,-2546.5,0,0.33,0.0060106,-0.14851
-21197,6646.8,22.195,4.1363,2.2558,22.811,0.014907,1521.6,-83.971,40.541,509.63,427.15,0,0.33,0.090626,-0.14909
-21975,6984,20.67,4.2112,2.5401,26.265,0.016652,1571.9,-85.765,36.53,512.93,450.78,0,0.33,0.090625,-0.146
12284,-17844,3.0839,-9.8269,-0.35051,26.758,0.027361,977.97,-80.239,-58.053,-1.8663,40.314,0,0.33,0.04214,-0.0030922
12926,-18778,3.0869,-9.9003,0.17698,26.755,0.027343,978.56,-80.017,-29.73,-0.81898,-40.012,0,0.33,0.042141,0
8832.9,-13103,3.3201,-10.678,-0.28513,26.807,0.027007,992.65,-85.796,-62.67,0.13313,39.152,0,0.33,0.048168,-0.0030923
8760.1,-14019,3.3198,-10.762,0.14422,26.78,0.026976,992.77,-85.565,-32.075,0.24615,-38.722,0,0.33,0.048169,0
-8988.3,10413,2.577,-6.6933,-2.3172,24.729,0.027867,887.42,-92.494,-276.52,-54.175,39.961,0,0.33,0.042139,-0.024734
-4918.3,6752.3,2.7355,-7.2613,-2.1108,25.343,0.027789,912.06,-89.992,-265.36,-43.377,42.504,0,0.33,0.042139,-0.021643
-13033,13807,2.8512,-7.1595,-1.7723,25.062,0.027787,902,-97.244,-290.22,-59.432,43.706,0,0.33,0.048167,-0.024734
-9273.9,10571,3.0216,-7.7926,-1.6336,25.7,0.027673,928.75,-94.994,-280.46,-45.581,45.534,0,0.33,0.048167,-0.021643
-7920.2,9985,5.8297,-7.5139,0.86026,30.891,0.027447,1125.6,-101.87,-360.25,-10.033,102.42,0,0.33,0.09069,-0.024734
-2338.3,9667.1,5.815,-8.552,0.69528,32.274,0.027585,1170.1,-100.98,-377.49,25.786,88.638,0,0.33,0.09069,-0.021642
5846.3,-10355,3.5415,-11.519,0.11407,27.049,0.02671,1012.8,-90.208,-35.409,1.5971,-37.621,0,0.33,0.054211,0
6691.6,-9423,3.5461,-11.425,-0.22487,27.108,0.026757,1013.2,-90.435,-69.105,2.7264,38.185,0,0.33,0.054209,-0.0030922
-12455,13167,3.3275,-8.1916,-1.1881,26.355,0.027691,951.8,-98.955,-295.97,-45.941,49.66,0,0.33,0.054208,-0.021642
-15669,15856,3.1505,-7.4957,-1.264,25.682,0.027827,922.95,-100.95,-303.11,-63.088,48.901,0,0.33,0.054208,-0.024734
