"Lambda2","Q","U:0","U:1","U:2","epsilon","k","nut","p","vorticity:0","vorticity:1","vorticity:2","yPlus","Points:0","Points:1","Points:2"
56.457,-29.665,31.779,-1.5951,1.2202,0.0003968,0.0060619,0.0001478,-43.815,-15.247,2.1353,1.5132,0,0.33,0.38981,-0.12771
59.902,-24.639,31.777,-1.6169,1.2089,0.00041307,0.0059929,0.00014464,-44.009,-15.065,3.228,4.8532,0,0.33,0.38679,-0.12763
65.269,-48.731,31.784,-1.6155,1.216,0.00040383,0.0060753,0.00014792,-43.902,-13.909,2.0874,2.0071,0,0.33,0.38983,-0.12609
69.627,-40.07,31.78,-1.6388,1.207,0.0004209,0.0060057,0.00014345,-44.097,-14.098,3.2518,5.5245,0,0.33,0.38679,-0.12607
133.72,-143.62,31.767,-1.657,1.2148,0.00044019,0.0059491,0.00012384,-44.284,-7.1607,3.8281,7.6821,0,0.33,0.38373,-0.12609
122.96,-132.32,31.765,-1.6337,1.2148,0.00043115,0.0059375,0.00012555,-44.196,-7.8212,3.9251,7.1743,0,0.33,0.38374,-0.12763
276.92,-332,31.799,-1.2147,2.1776,0.00057098,0.0060463,9.4807e-05,-46.221,-2.1759,2.3416,-9.9881,0,0.33,0.34084,-0.14702
242.55,-357.18,31.771,-1.2412,2.1391,0.00051854,0.006067,9.1572e-05,-45.985,5.7618,0.59123,-2.3493,0,0.33,0.34395,-0.14699
275.18,-317.85,31.799,-1.1976,2.1525,0.00054482,0.006029,9.5962e-05,-46.169,-3.2769,2.3335,-10.81,0,0.33,0.34084,-0.14858
234.31,-342.18,31.768,-1.2234,2.1174,0.00049586,0.0060497,9.3524e-05,-45.927,4.6502,0.46979,-3.0318,0,0.33,0.34393,-0.14862
237.87,-365.91,31.763,-1.2429,2.0547,0.00047693,0.0060579,8.5093e-05,-45.69,12.075,-0.80253,3.2372,0,0.33,0.34698,-0.14866
252.91,-381.45,31.767,-1.2605,2.073,0.00049792,0.0060751,8.3191e-05,-45.74,12.838,-0.58768,3.6926,0,0.33,0.34699,-0.14707
776.36,-1045.1,31.803,-1.6675,2.4407,0.0012998,0.0061233,5.6431e-05,-46.628,5.3496,-1.0613,3.2649,0,0.33,0.34394,-0.12673
748.33,-1009,31.797,-1.6264,2.4179,0.0011607,0.0060994,5.7386e-05,-46.586,4.2744,-0.48257,3.1627,0,0.33,0.34396,-0.12821
668.96,-940.48,31.799,-1.6355,2.5274,0.0015367,0.0061124,5.8954e-05,-46.791,-3.5456,0.081706,-0.63556,0,0.33,0.34084,-0.12691
633,-889.72,31.795,-1.5927,2.4999,0.0013595,0.0060872,6.0212e-05,-46.752,-4.5842,0.97179,-1.3283,0,0.33,0.34085,-0.12844
811.05,-1053.1,31.81,-1.6546,2.3147,0.0010529,0.0061121,5.5592e-05,-46.398,10.152,-0.80834,4.9286,0,0.33,0.34712,-0.12781
829.24,-1077.4,31.815,-1.6941,2.3339,0.0011672,0.0061322,5.4932e-05,-46.452,10.99,-1.1555,4.627,0,0.33,0.34711,-0.12628
200.62,-272.06,31.675,-1.2604,1.4281,0.00038083,0.0058749,8.2385e-05,-43.979,18.932,2.6614,2.8496,0,0.33,0.37141,-0.14964
184.3,-255.1,31.675,-1.2471,1.4207,0.00036922,0.0058757,8.345e-05,-43.91,19.138,2.3454,3.0837,0,0.33,0.37141,-0.15128
192.12,-275.08,31.681,-1.2604,1.5104,0.00039194,0.0059292,8.7122e-05,-44.215,16.079,2.3681,-1.8365,0,0.33,0.36835,-0.14957
181.34,-264.2,31.681,-1.2466,1.5019,0.00038022,0.0059284,8.823e-05,-44.149,16.156,1.8876,-1.4674,0,0.33,0.36835,-0.15114
193.15,-292.93,31.699,-1.2275,1.5634,0.00038597,0.0059654,9.1156e-05,-44.269,11.656,1.4321,-5.3238,0,0.33,0.36523,-0.15315
177,-275.71,31.701,-1.243,1.5729,0.00039664,0.005969,9.1315e-05,-44.33,12.692,1.2168,-5.7429,0,0.33,0.36523,-0.1516
196.07,-280.68,31.68,-1.2322,1.493,0.00037007,0.0059276,8.8466e-05,-44.082,15.093,1.8923,-1.2057,0,0.33,0.36835,-0.15272
196.5,-271.12,31.675,-1.2335,1.4129,0.0003593,0.0058775,8.3748e-05,-43.838,18.119,2.251,3.2578,0,0.33,0.3714,-0.15293
10.682,184.54,31.721,-1.1625,1.1878,0.00029668,0.0058221,0.00017455,-42.372,-29.205,3.315,-0.13257,0,0.33,0.38968,-0.15917
13.158,208.79,31.719,-1.1406,1.1826,0.00029174,0.0058057,0.00015511,-42.299,-30.976,2.8097,-0.36916,0,0.33,0.38968,-0.16071
22.306,128.84,31.727,-1.1637,1.1374,0.00030808,0.0057629,0.0001421,-42.579,-25.073,3.6868,1.867,0,0.33,0.3866,-0.15934
25.407,144.73,31.726,-1.141,1.1308,0.00030328,0.0057508,0.00013113,-42.509,-26.72,3.065,1.7242,0,0.33,0.38661,-0.16084
72.933,-46.019,31.723,-1.1144,1.1045,0.00030785,0.0057199,0.00011897,-42.637,-15.089,2.0018,4.333,0,0.33,0.38353,-0.16253
69.157,-44.857,31.724,-1.1392,1.1118,0.00031136,0.005726,0.00012293,-42.706,-14.231,2.6467,4.3486,0,0.33,0.38352,-0.161
28.346,157.29,31.724,-1.1167,1.1239,0.00029921,0.005742,0.0001228,-42.44,-27.894,2.4219,1.6241,0,0.33,0.38663,-0.16232
63.01,-43.087,31.725,-1.1626,1.1192,0.00031538,0.0057342,0.00013044,-42.775,-12.826,3.3442,4.3849,0,0.33,0.38352,-0.15946
285.11,-408.62,31.693,-1.1428,1.52,0.00035716,0.0059115,8.5113e-05,-44.01,5.6931,1.0053,-3.6909,0,0.33,0.36526,-0.15922
308.84,-417.24,31.678,-1.151,1.4516,0.00034507,0.0058839,8.3359e-05,-43.787,8.1903,1.4556,-0.24333,0,0.33,0.36835,-0.15915
301.15,-426.9,31.691,-1.1173,1.5081,0.00035217,0.0058903,8.3841e-05,-43.945,4.7702,0.67725,-3.3735,0,0.33,0.36527,-0.16072
325.3,-438.13,31.676,-1.1259,1.4402,0.0003412,0.0058656,8.2163e-05,-43.712,6.9544,0.89479,-0.023733,0,0.33,0.36835,-0.16074
359.24,-469.49,31.673,-1.1039,1.3534,0.00033216,0.0058183,7.8101e-05,-43.416,8.3275,0.3468,4.143,0,0.33,0.37138,-0.16251
338.69,-455.08,31.674,-1.0989,1.4284,0.00033761,0.0058511,8.1185e-05,-43.642,5.9506,0.36933,0.080235,0,0.33,0.36835,-0.16232
344.72,-451.53,31.675,-1.1302,1.3642,0.00033495,0.0058293,7.874e-05,-43.484,9.502,0.95153,4.0952,0,0.33,0.37138,-0.16094
327.11,-428.95,31.676,-1.1549,1.3747,0.00033794,0.0058463,7.964e-05,-43.554,10.739,1.7143,3.9029,0,0.33,0.37138,-0.15938
28.554,240.01,31.62,-0.74986,1.0547,0.00026207,0.0058143,9.6283e-05,-40.876,-35.824,0.526,-1.218,0,0.33,0.3895,-0.19041
34.029,131.73,31.63,-0.7505,0.98213,0.00026421,0.0058295,0.00011614,-41.095,-27.343,0.00033923,1.0449,0,0.33,0.38646,-0.19041
32.325,266.15,31.625,-0.77003,1.0575,0.00025976,0.0057827,0.00010412,-40.954,-36.298,0.04588,-1.4489,0,0.33,0.3895,-0.18886
36.69,142.2,31.636,-0.77124,0.98963,0.00026357,0.0057915,0.0001183,-41.172,-27.598,-0.44675,0.85245,0,0.33,0.38646,-0.18886
62.997,-53.539,31.643,-0.79113,0.98094,0.00026732,0.0057536,0.000129,-41.458,-12.802,-1.2688,3.716,0,0.33,0.38343,-0.18731
38.116,142.88,31.642,-0.79303,0.99679,0.00026416,0.0057575,0.00012123,-41.248,-27.408,-0.54926,0.70633,0,0.33,0.38646,-0.18732
61.999,-52.294,31.636,-0.76846,0.97349,0.00026609,0.0057896,0.00012976,-41.381,-12.905,-1.2071,3.789,0,0.33,0.38342,-0.18886
58.99,-51.209,31.63,-0.74603,0.96584,0.00026518,0.0058271,0.00013296,-41.303,-12.523,-0.82078,3.8622,0,0.33,0.38342,-0.1904
189.82,-205.84,31.576,-0.63039,1.1041,0.00025823,0.0063105,9.5108e-05,-41.756,17.622,-7.3433,3.4716,0,0.33,0.37117,-0.19962
124.34,-160.22,31.576,-0.63292,1.1825,0.00025509,0.0063744,0.00011335,-41.996,12.16,-8.2049,1.6836,0,0.33,0.36813,-0.19962
141.51,-190.25,31.587,-0.63969,1.1129,0.00026326,0.0061314,9.6082e-05,-41.829,17.616,-3.9568,3.3021,0,0.33,0.37117,-0.19808
93.327,-141.84,31.589,-0.6416,1.1895,0.00026058,0.0061753,0.00011515,-42.065,13.983,-4.8798,1.5101,0,0.33,0.36813,-0.19808
83.769,-153.83,31.606,-0.64986,1.2427,0.00026281,0.0060791,0.00012989,-42.368,7.3524,-2.3986,0.04426,0,0.33,0.3651,-0.19653
96.502,-157.42,31.597,-0.64988,1.1961,0.00026579,0.0060494,0.00011466,-42.135,13.66,-1.8794,1.174,0,0.33,0.36813,-0.19653
77.792,-154.25,31.597,-0.64029,1.231,0.00025788,0.0062162,0.00013186,-42.3,4.7742,-5.3036,0.16793,0,0.33,0.3651,-0.19808
148.54,-212.81,31.594,-0.64961,1.1222,0.00026782,0.0060188,9.7367e-05,-41.902,15.538,-1.1228,2.9988,0,0.33,0.37117,-0.19653
278.88,-374.59,31.609,-0.7717,1.1889,0.00028448,0.005789,8.8342e-05,-42.335,5.0689,-0.90631,3.3691,0,0.33,0.37119,-0.18727
278.86,-373.61,31.605,-0.74723,1.1778,0.00028342,0.0057932,8.8729e-05,-42.263,4.9761,-0.54465,3.1117,0,0.33,0.37118,-0.18881
277.85,-380.25,31.61,-0.76317,1.2528,0.00028794,0.0058028,8.8169e-05,-42.559,5.2549,-0.42527,0.9793,0,0.33,0.36815,-0.18728
271.69,-370.31,31.607,-0.73899,1.2418,0.00028633,0.0058009,8.9414e-05,-42.488,5.2105,-0.043986,0.82798,0,0.33,0.36814,-0.18881
232.38,-321.71,31.614,-0.70796,1.2907,0.00028477,0.0058147,9.5542e-05,-42.644,5.4817,0.83632,-0.42879,0,0.33,0.36511,-0.19035
260.59,-359.47,31.616,-0.7302,1.3034,0.00028872,0.0058047,9.0943e-05,-42.715,4.7706,0.13241,-0.39836,0,0.33,0.36511,-0.18881
252.18,-344.54,31.604,-0.71551,1.2308,0.00028377,0.0058116,9.2325e-05,-42.416,5.9126,0.64974,0.69477,0,0.33,0.36814,-0.19035
269.13,-361.69,31.601,-0.72309,1.1663,0.00028167,0.0058082,9.0014e-05,-42.19,5.612,0.17094,2.8554,0,0.33,0.37117,-0.19035
51.385,97.817,31.737,-1.3694,1.2301,0.00035023,0.0058987,0.00010532,-43.232,-27.682,-0.19936,-0.51183,0,0.33,0.38975,-0.14032
52.241,70.061,31.741,-1.3791,1.2002,0.00036425,0.0058536,0.00010914,-43.426,-25.615,0.045285,2.2878,0,0.33,0.38665,-0.14064
56.92,84.7,31.745,-1.3998,1.2298,0.00035452,0.0059033,0.00010289,-43.304,-27.532,-0.51427,-0.64196,0,0.33,0.38975,-0.13882
55.778,61.302,31.749,-1.4091,1.2022,0.00036853,0.0058575,0.00010675,-43.493,-25.552,0.18,2.5359,0,0.33,0.38664,-0.13914
132.99,-130.23,31.748,-1.4479,1.1996,0.0003893,0.0058509,0.00010237,-43.718,-15.949,1.2737,5.9804,0,0.33,0.38355,-0.13777
56.574,51.798,31.755,-1.4397,1.2039,0.00037294,0.0058662,0.00010621,-43.557,-25.023,1.0149,3.0706,0,0.33,0.38663,-0.13764
128.35,-121.86,31.743,-1.4151,1.1958,0.00038458,0.0058435,0.00010364,-43.656,-16.172,0.35835,5.6818,0,0.33,0.38354,-0.13934
121.42,-112.03,31.736,-1.384,1.192,0.00038004,0.0058365,0.00010644,-43.593,-15.94,-0.1392,5.4235,0,0.33,0.38355,-0.14086
252.54,-332.86,31.674,-1.2756,1.4355,0.00039338,0.0058771,8.0246e-05,-44.045,17.153,2.8095,2.5616,0,0.33,0.37141,-0.14803
233.33,-323.64,31.681,-1.2756,1.5186,0.00040486,0.005932,8.4751e-05,-44.281,14.587,2.8828,-2.2027,0,0.33,0.36835,-0.14801
252.77,-358.74,31.704,-1.2905,1.5999,0.00043587,0.0059773,8.5579e-05,-44.507,9.7838,2.6873,-7.1793,0,0.33,0.36523,-0.14696
294.19,-401,31.68,-1.2949,1.527,0.00041823,0.0059328,8.1136e-05,-44.345,12.073,2.9207,-2.4834,0,0.33,0.36835,-0.14646
206.88,-302.86,31.704,-1.2726,1.5909,0.00042202,0.0059761,8.8969e-05,-44.449,11.972,2.3601,-6.6838,0,0.33,0.36523,-0.14851
328.98,-425.1,31.673,-1.2954,1.4428,0.00040617,0.0058808,7.7042e-05,-44.109,14.382,2.4987,2.356,0,0.33,0.37141,-0.14645
533.77,-675.66,31.692,-1.4816,1.4878,0.00045816,0.0058887,6.6622e-05,-44.509,9.6671,-0.32254,3.4333,0,0.33,0.37141,-0.13702
534.23,-674.67,31.687,-1.4486,1.4809,0.0004512,0.0058844,6.6902e-05,-44.44,9.1464,-0.79413,3.0989,0,0.33,0.37141,-0.13858
481.03,-657.62,31.694,-1.48,1.5793,0.00047881,0.0059061,6.7895e-05,-44.73,6.9025,0.31173,-1.9441,0,0.33,0.36836,-0.13717
482,-657.96,31.69,-1.4465,1.571,0.00047036,0.0059026,6.8105e-05,-44.665,5.9769,-0.032815,-2.1333,0,0.33,0.36836,-0.13872
421.53,-592.65,31.706,-1.4028,1.6388,0.00048656,0.0059367,7.1199e-05,-44.742,1.7889,1.3503,-7.7684,0,0.33,0.36523,-0.1408
433.04,-615.53,31.71,-1.4375,1.6491,0.00049704,0.0059254,6.974e-05,-44.805,1.8091,0.69315,-7.5791,0,0.33,0.36523,-0.13926
478.07,-649.4,31.685,-1.4124,1.5623,0.00046194,0.005907,6.8858e-05,-44.598,5.3807,0.15432,-2.3344,0,0.33,0.36836,-0.14026
531.22,-670.61,31.682,-1.4152,1.4738,0.00044435,0.0058837,6.7376e-05,-44.37,8.5164,-0.81173,2.8132,0,0.33,0.3714,-0.14013
134.76,-224.59,31.789,-1.6861,1.1726,0.00042863,0.0061687,0.00010505,-44.11,-9.7925,4.6251,-2.3862,0,0.33,0.39289,-0.11846
124.98,-205.82,31.788,-1.6624,1.1835,0.00041948,0.0061769,0.00010873,-44.036,-9.9204,4.1401,-2.0815,0,0.33,0.39288,-0.11997
130.77,-128.21,31.796,-1.7243,1.1794,0.00044825,0.0060743,0.00011072,-44.304,-15.193,4.9836,2.6296,0,0.33,0.38985,-0.11844
118.59,-109.1,31.794,-1.6988,1.1885,0.00043821,0.0060823,0.00011429,-44.235,-15.632,4.4952,2.8418,0,0.33,0.38984,-0.11993
185.32,-298.92,31.685,-1.5216,1.0714,0.00036145,0.0072917,0.00010381,-43.323,11.608,1.1678,-10.783,0,0.33,0.40204,-0.12267
151.63,-265.36,31.674,-1.5058,1.0683,0.00035381,0.0074306,0.0001099,-43.194,12.32,0.041056,-10.269,0,0.33,0.40204,-0.12419
185.04,-309.37,31.724,-1.5515,1.1247,0.00037081,0.0067787,9.6178e-05,-43.498,9.6051,1.4235,-11.135,0,0.33,0.39899,-0.12281
149.51,-276.31,31.72,-1.5403,1.1348,0.00036426,0.0067693,9.8419e-05,-43.417,10.794,0.072116,-11.075,0,0.33,0.39897,-0.12443
285.66,-412.38,31.723,-1.6074,1.0936,0.00039423,0.0068419,9.0817e-05,-43.741,4.702,4.2833,-11.474,0,0.33,0.39898,-0.1183
293.81,-405.57,31.676,-1.5677,1.0274,0.00038018,0.0075729,0.00010366,-43.511,6.0162,3.8454,-10.152,0,0.33,0.40202,-0.11818
267.72,-400.36,31.725,-1.5865,1.1047,0.00038673,0.0068327,9.1769e-05,-43.663,5.1435,3.6347,-11.23,0,0.33,0.39898,-0.11981
280.93,-401.39,31.686,-1.5551,1.0513,0.00037576,0.0073724,9.9925e-05,-43.483,6.7377,3.122,-10.702,0,0.33,0.40202,-0.1197
67.594,-110.05,31.766,-1.5484,1.2288,0.00037438,0.0061416,0.00013017,-43.53,-11.384,1.3554,-2.6031,0,0.33,0.39277,-0.12966
67.424,-100.63,31.761,-1.525,1.2332,0.00036788,0.0061115,0.00012003,-43.458,-14.308,1.2821,-2.726,0,0.33,0.39275,-0.13128
51.052,-8.521,31.775,-1.5728,1.2234,0.00038964,0.006037,0.00014019,-43.728,-17.414,2.3576,1.0651,0,0.33,0.38978,-0.12944
50.623,12.699,31.771,-1.5473,1.2257,0.00038251,0.0060074,0.00012723,-43.644,-20.221,2.3223,0.82664,0,0.33,0.38973,-0.13122
171.62,-302.3,31.678,-1.5027,1.0894,0.00035045,0.0072851,0.00010533,-43.168,10.415,-0.47537,-10.834,0,0.33,0.40203,-0.1258
162.67,-302.5,31.715,-1.5273,1.1435,0.00035915,0.0067734,9.8464e-05,-43.334,8.6046,-0.2432,-10.933,0,0.33,0.39893,-0.1262
211.43,-353.59,31.668,-1.4674,1.1054,0.00034284,0.0073324,0.00010306,-43.015,7.854,-0.59176,-10.533,0,0.33,0.40203,-0.12889
220.95,-363.41,31.656,-1.4429,1.0996,0.00033768,0.0074665,0.00010553,-42.888,6.4911,-0.76873,-10.164,0,0.33,0.40203,-0.13036
189.13,-339,31.705,-1.4922,1.1592,0.00034999,0.0067919,9.7381e-05,-43.183,5.5993,-0.14645,-10.737,0,0.33,0.39894,-0.12921
199.9,-350.55,31.701,-1.474,1.1656,0.00034551,0.006759,9.612e-05,-43.113,4.2354,-0.19495,-10.907,0,0.33,0.39897,-0.13056
15.517,145.62,31.695,-1.0144,1.206,0.00026132,0.005851,0.00014093,-41.726,-26.956,1.3304,-1.7583,0,0.33,0.39272,-0.16841
26.001,130.13,31.691,-0.99278,1.1999,0.00026038,0.0058493,0.00014361,-41.651,-26.021,0.57829,-1.746,0,0.33,0.39272,-0.16995
22.861,242.06,31.707,-1.016,1.1514,0.00027616,0.0057701,0.00012625,-41.937,-33.491,2.0303,-0.54435,0,0.33,0.38968,-0.16841
31.05,217.1,31.704,-0.99322,1.1442,0.0002751,0.0057683,0.00012304,-41.864,-32.411,1.4239,-0.62454,0,0.33,0.38968,-0.16995
82.203,-172.57,31.617,-0.94249,1.162,0.00023726,0.0064897,0.00013021,-40.874,5.2322,-2.2181,-6.5766,0,0.33,0.40182,-0.17305
84.232,-174.59,31.602,-0.92726,1.1494,0.00023591,0.006601,0.00013229,-40.738,4.9369,-2.8557,-6.233,0,0.33,0.40182,-0.17459
65.468,-131.12,31.643,-0.95057,1.197,0.00023913,0.0061753,0.00014433,-41.067,-0.021902,-2.2354,-5.7427,0,0.33,0.39878,-0.17304
61.176,-125.65,31.635,-0.93774,1.1932,0.00023802,0.0061806,0.00014583,-40.991,-0.48917,-2.9564,-5.6575,0,0.33,0.39878,-0.17459
113.63,-182.73,31.657,-1.0027,1.2066,0.00024478,0.006218,0.0001267,-41.296,-2.3487,0.59448,-6.3386,0,0.33,0.39879,-0.16841
158.81,-242.49,31.622,-0.99131,1.1564,0.00024384,0.0066689,0.00012093,-41.045,2.5843,0.24711,-6.722,0,0.33,0.40182,-0.16841
99.071,-168.89,31.654,-0.98321,1.2036,0.00024273,0.0062076,0.00013187,-41.22,-1.8065,-0.15364,-6.1612,0,0.33,0.39879,-0.16995
137.74,-223.69,31.627,-0.97479,1.1657,0.00024151,0.0065387,0.00012167,-41.023,2.9374,-0.37552,-6.9155,0,0.33,0.40182,-0.16995
49.922,124.57,31.647,-0.89504,1.1558,0.00025585,0.0058257,0.00014361,-41.195,-26.796,-1.6513,-2.3201,0,0.33,0.39269,-0.17927
40.819,153.17,31.639,-0.87532,1.1488,0.00025278,0.0058101,0.00013889,-41.118,-28.496,-0.92863,-2.1253,0,0.33,0.39264,-0.18094
62.327,155.5,31.662,-0.89545,1.0941,0.00027229,0.0057392,0.00012009,-41.414,-30.32,-1.5463,-1.8298,0,0.33,0.38966,-0.17927
53.337,185.31,31.655,-0.87708,1.0856,0.00026873,0.0057323,0.00012126,-41.337,-31.698,-0.86403,-1.6977,0,0.33,0.38961,-0.18094
98.283,-189.88,31.601,-0.91676,1.1561,0.00023498,0.0065151,0.00012762,-40.714,2.6073,-3.0495,-6.4729,0,0.33,0.40181,-0.17614
71.437,-135.65,31.627,-0.92305,1.1887,0.00023692,0.0061908,0.00014171,-40.911,-2.5717,-2.9984,-5.6381,0,0.33,0.39878,-0.17614
115.77,-207.88,31.587,-0.87797,1.1507,0.00023222,0.0065127,0.00012558,-40.559,0.5534,-1.9031,-6.168,0,0.33,0.40179,-0.17928
129.45,-216.25,31.575,-0.85394,1.1398,0.00023081,0.0065729,0.00012591,-40.419,-0.093179,-1.4032,-5.6445,0,0.33,0.40174,-0.18095
73.641,-131.79,31.611,-0.88628,1.1818,0.00023342,0.0061807,0.0001385,-40.754,-5.1597,-1.85,-5.4727,0,0.33,0.39876,-0.17928
73.484,-126.52,31.605,-0.86603,1.1792,0.00023165,0.0061385,0.00013587,-40.675,-6.8299,-1.1122,-5.1592,0,0.33,0.39871,-0.18094
184.22,-312.42,31.763,-1.2557,1.7134,0.00044164,0.0060283,8.735e-05,-44.779,13.432,-0.97078,-3.7384,0,0.33,0.35912,-0.15023
173.39,-283.6,31.736,-1.2556,1.646,0.00042766,0.0060056,9.1283e-05,-44.568,11.785,0.37617,-7.1059,0,0.33,0.36216,-0.15021
196.98,-327.89,31.758,-1.2393,1.7035,0.00042793,0.0060243,8.737e-05,-44.722,12.351,-1.2697,-3.3406,0,0.33,0.35912,-0.15177
178.71,-293.39,31.732,-1.2403,1.6367,0.0004147,0.0060009,9.1322e-05,-44.511,11.097,0.073947,-6.6063,0,0.33,0.36215,-0.15176
198.89,-315.81,31.728,-1.2234,1.6269,0.0004031,0.0059946,9.0759e-05,-44.453,9.7918,0.2435,-6.0922,0,0.33,0.36215,-0.1533
220.09,-354.06,31.752,-1.2212,1.6932,0.00041579,0.0060201,8.6874e-05,-44.663,10.776,-1.1905,-2.9511,0,0.33,0.35911,-0.15332
238.24,-250.63,31.791,-1.0372,1.9805,0.00043389,0.0059271,8.5688e-05,-45.801,-16.601,2.1343,-16.718,0,0.33,0.34084,-0.15941
250.21,-324.15,31.743,-1.0625,1.9682,0.00040263,0.0059455,8.8983e-05,-45.551,-9.0449,0.34692,-8.0604,0,0.33,0.34392,-0.15947
222.97,-233.65,31.791,-1.0095,1.9565,0.00042441,0.005915,8.5636e-05,-45.745,-17.687,2.4604,-17.343,0,0.33,0.34084,-0.16096
244.09,-310.31,31.741,-1.0347,1.9472,0.00039435,0.0059295,8.8983e-05,-45.494,-10.255,0.64714,-8.7462,0,0.33,0.34392,-0.16102
272.84,-396.8,31.719,-1.027,1.8893,0.00037581,0.0059314,8.7638e-05,-45.203,-2.5956,-0.67455,-1.0476,0,0.33,0.34697,-0.16258
236.62,-295.61,31.738,-1.0065,1.9263,0.00038655,0.0059251,8.9436e-05,-45.439,-11.185,0.73448,-9.4345,0,0.33,0.34392,-0.16257
280.57,-409.8,31.723,-1.055,1.9076,0.00038352,0.0059367,8.6614e-05,-45.26,-1.8022,-0.7794,-0.56126,0,0.33,0.34697,-0.16104
286.34,-419.29,31.727,-1.0827,1.926,0.00039144,0.0059565,8.6103e-05,-45.317,-0.78383,-1.0067,-0.049019,0,0.33,0.34697,-0.15949
282.65,-417.31,31.715,-1.1337,1.5831,0.00037071,0.0059339,8.4815e-05,-44.203,4.5147,0.076522,-3.9986,0,0.33,0.36216,-0.15946
292.24,-428.29,31.711,-1.1076,1.5715,0.00036467,0.0059099,8.3887e-05,-44.14,3.9981,-0.11884,-3.5376,0,0.33,0.36216,-0.16099
310.82,-449.45,31.721,-1.0738,1.6247,0.00036771,0.0059115,8.2367e-05,-44.291,4.4011,-1.2027,-0.6144,0,0.33,0.35911,-0.16259
308.39,-449.02,31.727,-1.101,1.6365,0.00037423,0.0059273,8.2342e-05,-44.353,4.8029,-1.1576,-0.93267,0,0.33,0.35911,-0.16104
298.02,-435.03,31.707,-1.0806,1.5598,0.00035898,0.0058926,8.3313e-05,-44.077,3.6664,-0.3341,-3.1538,0,0.33,0.36216,-0.16253
301.07,-442.17,31.732,-1.1276,1.6482,0.00038101,0.0059548,8.2882e-05,-44.416,5.4651,-1.0378,-1.3251,0,0.33,0.35911,-0.1595
18.843,256.48,31.712,-1.0661,1.1647,0.00028106,0.0057801,0.00012755,-42.083,-34.143,2.0464,-0.56955,0,0.33,0.38969,-0.16532
29.982,171.78,31.719,-1.0659,1.1101,0.00029238,0.005731,0.0001169,-42.294,-28.95,1.9647,1.543,0,0.33,0.38664,-0.16536
18.332,247.47,31.715,-1.0919,1.171,0.00028419,0.0057854,0.0001297,-42.155,-33.615,1.9795,-0.58096,0,0.33,0.38969,-0.16377
29.761,166.68,31.722,-1.0916,1.1171,0.00029566,0.0057359,0.00011861,-42.368,-28.618,2.0412,1.5533,0,0.33,0.38664,-0.16383
74.868,-45.57,31.72,-1.089,1.0973,0.00030466,0.0057157,0.0001171,-42.566,-15.623,1.5516,4.339,0,0.33,0.38354,-0.16405
74.279,-43.892,31.717,-1.0632,1.0901,0.00030158,0.005712,0.00011639,-42.495,-15.9,1.3615,4.3289,0,0.33,0.38356,-0.16554
174.76,-246.06,31.652,-0.92286,1.27,0.00029818,0.0058264,9.2121e-05,-42.891,14.057,-2.1646,4.7365,0,0.33,0.37133,-0.17494
166.34,-254.71,31.651,-0.91752,1.3393,0.00030143,0.005873,9.3553e-05,-43.107,13.217,-2.2835,1.7152,0,0.33,0.36829,-0.17494
192.06,-270.27,31.658,-0.93746,1.2793,0.00030327,0.0058227,9.066e-05,-42.956,13.342,-1.2181,4.6468,0,0.33,0.37135,-0.17339
178.98,-270.19,31.657,-0.93207,1.3492,0.00030621,0.0058696,9.2883e-05,-43.171,12.619,-1.4198,1.5646,0,0.33,0.36831,-0.17339
192.3,-296.87,31.671,-0.94263,1.4273,0.00031719,0.0059035,9.3002e-05,-43.459,10.668,-0.9866,-1.1461,0,0.33,0.36524,-0.17185
210.13,-306.32,31.661,-0.94834,1.3594,0.00031144,0.0058664,9.1057e-05,-43.235,11.119,-0.51306,1.298,0,0.33,0.36832,-0.17184
167.2,-269.17,31.666,-0.92681,1.4171,0.00031198,0.0059075,9.4336e-05,-43.393,11.951,-1.8326,-0.80943,0,0.33,0.36524,-0.1734
227.4,-314.23,31.662,-0.95419,1.2889,0.00030867,0.0058218,8.8278e-05,-43.021,11.811,-0.21629,4.4573,0,0.33,0.37136,-0.17185
360.71,-471.04,31.67,-1.0765,1.3424,0.00032925,0.0058123,7.8327e-05,-43.349,7.7137,0.40304,4.0399,0,0.33,0.37137,-0.16408
341,-457.17,31.671,-1.071,1.4165,0.00033405,0.0058419,8.1161e-05,-43.572,5.5563,0.44778,0.14936,0,0.33,0.36834,-0.16393
309.96,-430.9,31.682,-1.0345,1.472,0.00033833,0.005861,8.3681e-05,-43.738,4.519,0.71533,-2.5509,0,0.33,0.36526,-0.16548
314.55,-440.29,31.685,-1.0623,1.484,0.000343,0.0058633,8.2836e-05,-43.811,4.1238,0.31029,-2.8776,0,0.33,0.36527,-0.16385
333.5,-447.4,31.669,-1.0431,1.4046,0.0003303,0.0058373,8.1874e-05,-43.501,5.6755,0.89571,0.30746,0,0.33,0.36834,-0.16555
349.88,-459.16,31.669,-1.0494,1.3315,0.00032611,0.0058102,7.9242e-05,-43.282,7.6475,0.87202,3.9483,0,0.33,0.37137,-0.16565
177.83,-191.09,31.792,-0.92751,1.8865,0.00040075,0.0059275,9.1331e-05,-45.569,-17.991,2.8389,-19.036,0,0.33,0.34085,-0.16562
