"Lambda2","Q","U:0","U:1","U:2","epsilon","k","nut","p","vorticity:0","vorticity:1","vorticity:2","yPlus","Points:0","Points:1","Points:2"
2666,-16972,22.437,-4.6672,-1.0379,1.4619,0.0058805,3.2693e-06,-18.607,35.034,377.25,-120.16,0,0.495,0.31622,0.047957
3788.1,-15317,20.954,-4.7858,-1.0567,1.4943,0.0059061,3.6573e-06,-18.824,24.811,263.39,-113.62,0,0.495,0.31318,0.044859
3813.6,-15100,21.348,-4.6126,-1.0218,1.5864,0.0058904,3.5066e-06,-18.995,20.16,247.76,-131.85,0,0.495,0.31622,0.044859
660.8,-15306,22.314,-5.2396,-1.2594,1.0719,0.005911,3.677e-06,-18.033,24.336,431.33,-77.284,0,0.495,0.30711,0.049518
1549.8,-15794,21.591,-5.217,-1.2028,1.1894,0.0059298,3.6028e-06,-18.18,38.181,419.08,-70.805,0,0.495,0.30711,0.047957
3599.6,-6384.3,18.123,-5.2128,-1.106,1.1774,0.0059371,5.4222e-06,-19.148,8.9479,47.706,-106.41,0,0.495,0.30407,0.032484
3649.4,-6321.8,18.487,-5.0704,-1.111,1.2378,0.0059201,5.1283e-06,-19.407,7.5516,39.931,-116.74,0,0.495,0.30711,0.032484
3333.4,-6032.6,17.987,-5.1929,-1.092,1.1767,0.0059212,5.419e-06,-19.197,14.284,44.173,-108.52,0,0.495,0.30407,0.030937
3292.6,-6002.3,18.357,-5.0559,-1.1007,1.2241,0.0059067,5.1667e-06,-19.464,12.703,38.909,-118.28,0,0.495,0.30711,0.030937
4575.6,-6298.8,19.491,-4.802,-1.0875,1.4077,0.0058995,4.5369e-06,-19.772,6.3012,22.483,-129.81,0,0.495,0.31318,0.035578
3183.1,-5793.2,19.154,-4.8002,-1.0808,1.2858,0.0058852,4.8209e-06,-19.993,14.11,35.885,-133.05,0,0.495,0.31318,0.030937
3812.2,-6079.6,19.284,-4.8047,-1.0881,1.3281,0.0058945,4.7001e-06,-19.938,8.6563,33.639,-133.33,0,0.495,0.31318,0.032484
4092.1,-6662.9,18.726,-5.0887,-1.1252,1.253,0.0059393,5.1535e-06,-19.279,8.5089,33.795,-109.66,0,0.495,0.30711,0.035578
3936.1,-6510,18.378,-5.2425,-1.1271,1.1742,0.0059594,5.5208e-06,-19.056,11.28,39.321,-100.26,0,0.495,0.30407,0.035578
3117.1,-5920.2,17.648,-5.3294,-1.0818,1.1224,0.0059432,5.7485e-06,-18.921,18.339,50.762,-96.189,0,0.495,0.30104,0.030937
2865,-5452.4,17.522,-5.2894,-1.0653,1.1262,0.0059314,5.7651e-06,-18.937,26.941,42.857,-98.555,0,0.495,0.30104,0.029391
2951.2,-5593.9,17.866,-5.159,-1.0781,1.1692,0.0059111,5.4772e-06,-19.23,22.88,38.67,-110.27,0,0.495,0.30407,0.029391
3076.9,-6126.9,16.625,-5.4222,-0.98236,1.0639,0.0059572,6.048e-06,-18.264,33.467,78.878,-92.162,0,0.495,0.29496,0.026297
3139.3,-5581.4,16.92,-5.5497,-1.0359,1.0355,0.0059802,6.309e-06,-18.375,29.126,57.089,-85.321,0,0.495,0.29496,0.029391
3220,-5818.3,17.057,-5.6006,-1.0587,1.0225,0.0059918,6.3441e-06,-18.415,21.992,62.826,-83.489,0,0.495,0.29496,0.030937
2306.6,-6209.5,17.596,-5.0531,-1.0487,1.1411,0.0058964,5.5372e-06,-19.196,33.462,70.203,-110,0,0.495,0.30407,0.026297
2491.1,-6007.1,17.255,-5.1724,-1.0303,1.123,0.0059155,5.7073e-06,-18.881,35.529,70.768,-101.26,0,0.495,0.30104,0.026297
3374,-6243.7,17.792,-5.3556,-1.0988,1.1154,0.0059604,5.7668e-06,-18.898,12.649,55.669,-94.42,0,0.495,0.30104,0.032484
3558.1,-6181.2,17.498,-5.7072,-1.1302,0.98446,0.0060179,6.5356e-06,-18.46,20.425,67.187,-78.08,0,0.495,0.29496,0.035578
3214.6,-5860.3,17.212,-5.6368,-1.0845,1.009,0.0060142,6.4426e-06,-18.443,19.2,64.594,-81.181,0,0.495,0.29496,0.032484
3697.7,-6344.2,18.063,-5.3947,-1.1306,1.1018,0.0059874,5.8979e-06,-18.849,14.708,48.284,-89.934,0,0.495,0.30103,0.035578
2870.4,-5655.6,18.238,-5.0282,-1.0898,1.202,0.0058994,5.264e-06,-19.498,20.597,38.021,-119.07,0,0.495,0.30711,0.029391
1487.3,-6680.8,18.724,-4.7173,-1.0555,1.1461,0.0058552,5.1451e-06,-19.926,33.895,81.726,-132.17,0,0.495,0.31318,0.026297
2000.5,-6298.6,17.958,-4.9348,-1.0644,1.1479,0.0058848,5.423e-06,-19.449,33.735,71.337,-116.75,0,0.495,0.30711,0.026297
2548.6,-5469.6,19.037,-4.7828,-1.0762,1.236,0.0058817,4.98e-06,-20.009,20.926,38.092,-133.65,0,0.495,0.31318,0.029391
3693.5,-11426,22.454,-4.1545,-0.90498,1.7587,0.005844,3.3069e-06,-19.458,10.229,154.57,-177.39,0,0.495,0.32532,0.043312
4571,-10666,23.042,-4.0238,-0.85402,1.7637,0.0058315,3.2372e-06,-19.494,5.6021,151.41,-195.51,0,0.495,0.32836,0.043312
4960.1,-10101,22.198,-4.1694,-0.91446,1.7557,0.0058397,3.3921e-06,-19.676,5.5179,106.65,-179.71,0,0.495,0.32532,0.041766
6822,-9554.3,22.791,-4.0442,-0.8605,1.7617,0.0058309,3.3156e-06,-19.718,1.6822,106.76,-195.91,0,0.495,0.32836,0.041766
8496.9,-9157.7,20.723,-4.4803,-1.0239,1.6185,0.0058532,3.7399e-06,-19.843,-4.7015,74.33,-163.06,0,0.495,0.31925,0.038672
7528.9,-8308.9,21.813,-4.2194,-0.93225,1.6832,0.0058367,3.5364e-06,-20.05,-0.42605,65.194,-182.38,0,0.495,0.32532,0.038672
7536.2,-8000.4,22.405,-4.1016,-0.87053,1.6971,0.0058299,3.4526e-06,-20.085,-1.5005,66.062,-194.92,0,0.495,0.32836,0.038672
3997.2,-12567,21.425,-4.4437,-0.99523,1.6716,0.0058737,3.5309e-06,-19.304,11.197,167.45,-151.74,0,0.495,0.31925,0.043312
4897.3,-11191,21.15,-4.4472,-1.0073,1.6671,0.0058694,3.6405e-06,-19.487,6.2857,119.64,-154.39,0,0.495,0.31925,0.041766
6442.2,-9847.1,23.682,-3.9032,-0.81042,1.7435,0.0058228,3.2084e-06,-19.38,0.9979,151.47,-210.9,0,0.495,0.3314,0.043312
3396.6,-11113,24.01,-3.8886,-0.81068,1.7213,0.0058246,3.1432e-06,-19.129,6.9418,205.44,-208.98,0,0.495,0.3314,0.044859
3017.4,-12232,23.378,-4.0133,-0.85117,1.7482,0.0058364,3.1497e-06,-19.237,11.872,211.96,-192.75,0,0.495,0.32836,0.044859
858.22,-8651.5,26.58,-3.6757,-0.8129,1.1838,0.0057852,3.8773e-06,-18.155,9.0952,251.07,-182.52,0,0.495,0.33747,0.049519
3242.1,-7135,27.14,-3.5725,-0.80271,1.0606,0.0057712,4.3188e-06,-17.986,2.8314,210.49,-173.66,0,0.495,0.3405,0.049519
1221.7,-8814,26.15,-3.6691,-0.78045,1.3414,0.0057966,3.5897e-06,-18.382,8.6031,240.48,-201.13,0,0.495,0.33747,0.047957
3347.2,-7408,26.772,-3.5719,-0.76725,1.208,0.0057817,3.9427e-06,-18.189,2.8042,207.32,-193.62,0,0.495,0.3405,0.047957
4693.6,-7904.4,26.075,-3.5784,-0.72175,1.4701,0.0057949,3.4712e-06,-18.577,1.5622,183.1,-219.61,0,0.495,0.3405,0.044859
7845.5,-7704.1,25.768,-3.5904,-0.70496,1.5406,0.0057944,3.4011e-06,-18.776,-2.4449,153.96,-224.94,0,0.495,0.3405,0.043312
3597.5,-8923.3,25.377,-3.6732,-0.74477,1.581,0.0058071,3.2904e-06,-18.805,3.054,193.97,-222.4,0,0.495,0.33747,0.044859
7001.9,-8410.5,25.057,-3.6871,-0.73327,1.6292,0.0058076,3.2876e-06,-19.016,-1.4338,155.55,-224.72,0,0.495,0.33747,0.043312
1752.7,-13453,24.315,-4.0287,-0.8655,1.5933,0.0058433,3.1286e-06,-18.763,23.526,314.49,-181.25,0,0.495,0.32836,0.047957
941.43,-13366,24.889,-4.0486,-0.88931,1.4364,0.0058283,3.2283e-06,-18.531,23.843,349.1,-170.5,0,0.495,0.32836,0.049519
1625.6,-12051,24.903,-3.8968,-0.83196,1.5439,0.0058301,3.2022e-06,-18.654,18.306,295.03,-194.25,0,0.495,0.3314,0.047957
974.44,-11914,25.438,-3.913,-0.85785,1.3844,0.0058164,3.3526e-06,-18.425,18.304,320.9,-181.44,0,0.495,0.3314,0.049519
8621.2,-8936.6,23.429,-3.9275,-0.81226,1.7434,0.0058251,3.2782e-06,-19.596,-2.0855,111.93,-209.6,0,0.495,0.3314,0.041766
7983.9,-7487.7,24.372,-3.773,-0.69931,1.6327,0.0057992,3.3886e-06,-19.506,-6.5594,80.902,-219.87,0,0.495,0.33747,0.038672
8555,-7313.3,25.078,-3.665,-0.65777,1.5842,0.0057906,3.4277e-06,-19.216,-8.968,85.998,-223.69,0,0.495,0.3405,0.038672
7512.9,-7559.2,23.036,-3.9904,-0.81203,1.6915,0.0058283,3.4143e-06,-19.943,-3.5106,67.606,-205.87,0,0.495,0.3314,0.038672
8968.1,-8086.4,24.799,-3.7116,-0.72364,1.6508,0.0058105,3.3116e-06,-19.199,-4.6348,124.1,-224.18,0,0.495,0.33747,0.041766
8777.2,-7641.2,25.511,-3.6117,-0.69056,1.5811,0.0058002,3.3899e-06,-18.945,-4.9151,127.48,-225.34,0,0.495,0.3405,0.041766
3188.9,-13101,22.8,-4.1495,-0.89952,1.7478,0.0058509,3.1989e-06,-19.223,16.236,218.15,-174.39,0,0.495,0.32532,0.044859
1620.6,-16637,23.508,-4.5217,-1.0279,1.4052,0.0058593,3.1794e-06,-18.476,29.705,412.63,-129.7,0,0.495,0.31925,0.049519
2687.4,-16602,22.839,-4.4918,-0.99972,1.5423,0.0058719,3.1741e-06,-18.699,31.917,364.04,-135.74,0,0.495,0.31925,0.047957
3643,-14451,21.794,-4.4473,-0.99022,1.6644,0.0058847,3.3902e-06,-19.105,18.61,233.32,-146.11,0,0.495,0.31925,0.044859
1055.2,-14786,24.385,-4.1955,-0.93332,1.4609,0.005846,3.1696e-06,-18.543,28.659,373.33,-155.38,0,0.495,0.32532,0.049519
2013.2,-14761,23.775,-4.1718,-0.90987,1.6116,0.005859,3.1054e-06,-18.77,27.923,332.47,-164.92,0,0.495,0.32532,0.047957
5221.3,-6467.4,27.019,-3.3914,-0.31901,1.4167,0.0057728,3.8963e-06,-18.304,-3.2783,45.218,-175.11,0,0.495,0.35264,0.030937
3708.1,-6223.8,27.132,-3.3676,-0.36466,1.3981,0.0057809,3.9556e-06,-18.233,1.1774,53.664,-174.1,0,0.495,0.35264,0.032484
3552,-5754.9,27.584,-3.2684,-0.27857,1.3751,0.0057728,4.0869e-06,-17.984,1.3195,45.914,-159.4,0,0.495,0.35568,0.030937
2542,-5508.1,27.689,-3.2523,-0.3228,1.3384,0.0057755,4.1918e-06,-17.921,4.6207,52.715,-157.13,0,0.495,0.35568,0.032484
1289.9,-3000.3,28.843,-3.0249,-0.38644,0.90868,0.0057825,6.3289e-06,-17.363,5.0519,41.328,-91.303,0,0.495,0.36175,0.037125
1442.6,-2347,29.123,-2.928,-0.37197,0.82528,0.0057782,7.1706e-06,-17.242,3.0373,28.789,-71.43,0,0.495,0.36479,0.037125
1459.5,-3162.8,28.761,-3.0283,-0.34527,0.99144,0.0057863,5.8694e-06,-17.401,3.6971,37.618,-98.192,0,0.495,0.36175,0.035578
1573.7,-2488.5,29.063,-2.9298,-0.33105,0.90679,0.0057852,6.6102e-06,-17.26,2.1934,26.463,-77.259,0,0.495,0.36479,0.035578
1395.7,-3916.7,28.521,-3.0345,-0.21445,1.212,0.0057908,4.9014e-06,-17.509,7.0768,36.995,-114.38,0,0.495,0.36175,0.030937
1352.3,-3662.4,28.601,-3.0348,-0.25951,1.1461,0.0057876,5.1528e-06,-17.476,6.5804,39.386,-109.93,0,0.495,0.36175,0.032484
1433.6,-3074.8,28.877,-2.9218,-0.20111,1.1235,0.0057938,5.4481e-06,-17.333,7.0929,29.064,-92.359,0,0.495,0.36479,0.030937
1417.7,-2893.2,28.941,-2.9277,-0.245,1.0564,0.0057894,5.7603e-06,-17.308,6.132,30.636,-87.474,0,0.495,0.36479,0.032484
2479.8,-5196.9,27.524,-3.3087,-0.47884,1.2758,0.0057893,4.2475e-06,-18.025,2.7669,75.29,-172.47,0,0.495,0.35264,0.037125
1632,-4491.4,28.055,-3.2182,-0.44196,1.1502,0.0057842,4.7693e-06,-17.751,4.673,66.55,-146.7,0,0.495,0.35568,0.037125
3344.8,-5489.6,27.386,-3.3288,-0.44577,1.328,0.0057951,4.1342e-06,-18.094,0.44479,63.807,-173.81,0,0.495,0.35264,0.035578
1841.5,-4791.4,27.928,-3.2306,-0.40578,1.2237,0.0057899,4.5418e-06,-17.806,4.3901,60.594,-151.02,0,0.495,0.35568,0.035578
7275.5,-7105.7,26.423,-3.5229,-0.36388,1.4463,0.005781,3.7837e-06,-18.661,-6.6545,43.948,-185.58,0,0.495,0.34961,0.030937
8630.1,-7836.4,26.311,-3.5604,-0.31081,1.4553,0.0057749,3.7223e-06,-18.711,-7.5771,48.981,-188.22,0,0.495,0.34961,0.029391
6344.2,-7138,26.915,-3.4212,-0.2666,1.4302,0.005772,3.8395e-06,-18.344,-4.5688,47.189,-176.13,0,0.495,0.35264,0.029391
1036.7,-12165,24.58,-3.8837,-0.33839,1.5898,0.0057728,3.2225e-06,-19.584,24.474,143.22,-227.55,0,0.495,0.34354,0.026297
2113.5,-9500.7,26.637,-3.46,-0.13629,1.4487,0.0057798,3.6817e-06,-18.345,12.52,90.937,-186.29,0,0.495,0.35264,0.026297
2187.5,-10813,25.991,-3.6165,-0.18668,1.4861,0.0057754,3.5067e-06,-18.76,13.748,109.81,-202.73,0,0.495,0.34961,0.026297
7165.7,-8512.3,25.003,-3.8292,-0.42762,1.5338,0.0057888,3.4859e-06,-19.429,-4.9526,61.396,-215.79,0,0.495,0.34354,0.029391
8252.9,-7545.6,25.139,-3.7831,-0.46927,1.5243,0.0057937,3.5472e-06,-19.353,-10.764,46.287,-212.82,0,0.495,0.34354,0.030937
3801.3,-6271.4,27.485,-3.2877,-0.22776,1.4007,0.0057778,4.0072e-06,-18.027,2.0017,48.067,-161.07,0,0.495,0.35568,0.029391
1391.9,-5266.2,28.26,-3.002,-0.053177,1.3465,0.0058052,4.3897e-06,-17.558,16.191,51.886,-129.13,0,0.495,0.36175,0.026297
1499.3,-3980.3,28.67,-2.8697,-0.050221,1.2831,0.0058161,4.7933e-06,-17.365,15.532,40.303,-107.31,0,0.495,0.36479,0.026297
1732.5,-8127.9,27.236,-3.3031,-0.098095,1.423,0.0057946,3.8684e-06,-18.04,13.211,75.914,-168.84,0,0.495,0.35568,0.026297
1372.3,-3323,28.818,-2.914,-0.1533,1.1866,0.0058067,5.1947e-06,-17.353,10.558,31.552,-96.724,0,0.495,0.36479,0.029391
1277.6,-4228,28.446,-3.0335,-0.16484,1.2708,0.0058,4.6942e-06,-17.537,10.411,39.668,-119.22,0,0.495,0.36175,0.029391
6285.8,-6720.5,26.538,-3.4911,-0.41059,1.4383,0.0057914,3.8238e-06,-18.591,-3.6589,50.179,-185.39,0,0.495,0.34961,0.032484
7805.6,-6533.7,25.617,-3.5982,-0.60258,1.5212,0.0057912,3.5608e-06,-19.017,-12.96,65.194,-217.81,0,0.495,0.34354,0.037125
7252.6,-6301.3,25.485,-3.642,-0.57651,1.5185,0.0057976,3.5923e-06,-19.118,-17.306,44.106,-214.99,0,0.495,0.34354,0.035578
7595.3,-6888.9,25.265,-3.7387,-0.50969,1.5203,0.0058043,3.5951e-06,-19.279,-12.814,40.282,-210.05,0,0.495,0.34354,0.032484
6393,-5978.2,26.791,-3.431,-0.49016,1.4061,0.0058064,3.8973e-06,-18.451,-4.7334,61.645,-189.88,0,0.495,0.34961,0.035578
5025,-5804.5,26.933,-3.4025,-0.52084,1.3791,0.0058018,3.9336e-06,-18.383,-1.0051,77.036,-190.72,0,0.495,0.34961,0.037125
705.45,-974.92,29.768,-2.6744,-0.49342,0.3673,0.005779,1.5611e-05,-17.531,5.8168,5.0652,-23.447,0,0.495,0.37389,0.043312
575.68,-801.48,29.857,-2.5972,-0.47283,0.35666,0.0057878,1.6363e-05,-17.654,7.6785,2.8657,-21.768,0,0.495,0.37693,0.043312
723.11,-1025.3,29.747,-2.6747,-0.45846,0.44937,0.0057739,1.3361e-05,-17.511,6.2296,6.4931,-25.106,0,0.495,0.37389,0.041765
588.56,-831.54,29.842,-2.5966,-0.44067,0.44244,0.0057886,1.3916e-05,-17.629,7.8703,3.8681,-22.683,0,0.495,0.37693,0.041765
1246.3,-1866.2,29.35,-2.835,-0.36556,0.76318,0.00578,8.0064e-06,-17.268,2.5735,18.517,-55.308,0,0.495,0.36782,0.037125
1142.2,-1795.3,29.396,-2.836,-0.4051,0.68061,0.0057726,8.8108e-06,-17.267,4.6403,22.334,-50.468,0,0.495,0.36782,0.038672
1282.4,-2251.7,29.189,-2.9286,-0.41324,0.74329,0.0057734,7.8418e-06,-17.232,5.3039,32.818,-65.054,0,0.495,0.36479,0.038672
585.89,-866.02,29.8,-2.5876,-0.37592,0.60771,0.0058036,1.0838e-05,-17.574,8.7319,6.1014,-25.761,0,0.495,0.37693,0.038672
606.91,-879.82,29.784,-2.5811,-0.34382,0.6877,0.0058065,9.7728e-06,-17.556,8.9614,3.65,-27.639,0,0.495,0.37693,0.037125
730.14,-1103.7,29.693,-2.666,-0.38885,0.61199,0.0057881,1.044e-05,-17.462,7.1983,9.7868,-30.214,0,0.495,0.37389,0.038672
748.99,-1142,29.669,-2.6606,-0.35361,0.69322,0.0057938,9.4181e-06,-17.445,6.7138,7.063,-32.48,0,0.495,0.37389,0.037125
1377.1,-1897.8,29.325,-2.9326,-0.49534,0.58305,0.0057661,9.6488e-06,-17.233,2.1146,25.54,-54.4,0,0.495,0.36479,0.041765
1400.6,-1728.4,29.378,-2.9262,-0.53567,0.50555,0.0057674,1.0876e-05,-17.24,0.65052,21.467,-49.593,0,0.495,0.36479,0.043312
1115.5,-1567.8,29.5,-2.8443,-0.48438,0.52071,0.0057684,1.1031e-05,-17.287,3.314,17.645,-41.516,0,0.495,0.36782,0.041765
1108.4,-1430.8,29.538,-2.8404,-0.5234,0.44306,0.0057704,1.2577e-05,-17.302,1.4951,13.427,-38.189,0,0.495,0.36782,0.043312
466.35,-669.34,29.942,-2.5249,-0.44863,0.36404,0.0058022,1.6503e-05,-17.762,9.339,1.8626,-20.953,0,0.495,0.37996,0.043312
468.01,-658.34,29.955,-2.5254,-0.47816,0.28237,0.0058001,1.97e-05,-17.778,10.313,2.4302,-20.214,0,0.495,0.37996,0.044859
564.94,-776.17,29.874,-2.5975,-0.5048,0.27922,0.0057917,1.9422e-05,-17.669,8.6681,3.526,-20.839,0,0.495,0.37693,0.044859
262.61,-393.84,30.14,-2.4147,-0.49212,0.14055,0.0058124,3.1477e-05,-17.998,16.727,4.5567,-18.345,0,0.495,0.38603,0.04952
209.58,-325.9,30.209,-2.36,-0.45467,0.16,0.0058258,2.9858e-05,-18.103,17.16,4.3588,-19.096,0,0.495,0.38906,0.04952
294.38,-402.18,30.126,-2.4056,-0.46714,0.18986,0.0058205,2.6537e-05,-17.984,17.378,3.383,-18.582,0,0.495,0.38603,0.047957
225.57,-335.87,30.196,-2.3489,-0.43097,0.21274,0.0058394,2.5115e-05,-18.091,18.113,4.1451,-19.278,0,0.495,0.38907,0.047957
276.9,-406.22,30.172,-2.3367,-0.38163,0.36298,0.0058533,1.7601e-05,-18.059,11.516,2.123,-18.926,0,0.495,0.38907,0.044859
269.62,-400.23,30.164,-2.3373,-0.3575,0.45395,0.0058552,1.486e-05,-18.039,10.524,1.5941,-19.234,0,0.495,0.38907,0.043312
332.99,-470.49,30.103,-2.3946,-0.415,0.33482,0.0058335,1.8383e-05,-17.952,11.992,1.8428,-18.448,0,0.495,0.38603,0.044859
325.06,-470.6,30.094,-2.3943,-0.38928,0.42496,0.0058361,1.5418e-05,-17.931,11.038,1.5714,-18.695,0,0.495,0.38603,0.043312
522.79,-684.93,29.905,-2.5999,-0.56794,0.16143,0.0057947,2.725e-05,-17.7,10.635,2.9368,-20.146,0,0.495,0.37693,0.047957
482.55,-666.89,29.924,-2.6022,-0.59792,0.12327,0.0057892,3.1274e-05,-17.72,11.602,6.2096,-19.499,0,0.495,0.37693,0.04952
433.7,-583.95,29.983,-2.5319,-0.53743,0.15698,0.0058052,2.8218e-05,-17.802,13.434,3.0036,-19.755,0,0.495,0.37996,0.047957
394.58,-566.85,30,-2.5365,-0.56553,0.11702,0.0057993,3.2713e-05,-17.819,13.649,5.1496,-19.412,0,0.495,0.37996,0.04952
466.09,-686.85,29.93,-2.5233,-0.4191,0.45437,0.0058086,1.3994e-05,-17.738,9.6996,3.3002,-21.29,0,0.495,0.37996,0.041765
260.48,-351.6,30.133,-2.3324,-0.28921,0.73006,0.005861,1.003e-05,-17.967,11.434,0.56234,-20.932,0,0.495,0.38907,0.038672
275.32,-318.92,30.129,-2.3246,-0.2675,0.79473,0.0058641,9.3077e-06,-17.947,15.526,0.29567,-21.374,0,0.495,0.38907,0.037125
302.43,-435.62,30.057,-2.3866,-0.31503,0.7036,0.0058436,1.0238e-05,-17.863,11.298,1.4043,-19.941,0,0.495,0.38603,0.038672
328.07,-412.59,30.052,-2.379,-0.29132,0.77313,0.0058467,9.4351e-06,-17.843,14.503,0.37087,-20.262,0,0.495,0.38603,0.037125
464.95,-689.37,29.897,-2.5149,-0.35909,0.62378,0.0058287,1.0924e-05,-17.689,9.7587,3.1473,-22.945,0,0.495,0.37996,0.038672
483.91,-689.14,29.886,-2.508,-0.33007,0.70146,0.0058307,9.8919e-06,-17.671,11.117,1.6911,-24.255,0,0.495,0.37996,0.037125
238.1,-387.51,30.155,-2.3361,-0.3344,0.55115,0.0058618,1.2739e-05,-18.015,11.027,3.2274,-19.429,0,0.495,0.38907,0.041765
297.21,-466.01,30.084,-2.3924,-0.36416,0.52312,0.0058426,1.31e-05,-17.908,11.421,3.3935,-18.973,0,0.495,0.38603,0.041765
675.05,-920.62,29.788,-2.6737,-0.52797,0.29368,0.0057868,1.8327e-05,-17.548,6.3719,4.8009,-22.507,0,0.495,0.37389,0.044859
1153.5,-1348.7,29.51,-2.9036,-0.65475,0.31483,0.0057642,1.5851e-05,-17.296,0.53265,13.826,-36.041,0,0.495,0.36479,0.047957
1051.2,-1301,29.553,-2.897,-0.69293,0.26704,0.0057556,1.7771e-05,-17.316,3.2124,17.435,-32.561,0,0.495,0.36478,0.04952
901.92,-1136.1,29.631,-2.8231,-0.63764,0.25705,0.0057653,1.8784e-05,-17.364,2.3184,8.791,-29.683,0,0.495,0.36782,0.047957
865.37,-1099.7,29.665,-2.8189,-0.67351,0.21356,0.005758,2.1142e-05,-17.387,4.5228,12.594,-27.424,0,0.495,0.36782,0.04952
1292.6,-1582.6,29.429,-2.9206,-0.5757,0.43552,0.005777,1.2334e-05,-17.253,0.75448,18.637,-44.695,0,0.495,0.36479,0.044859
1026.8,-1310.8,29.574,-2.8359,-0.5619,0.3729,0.0057798,1.4429e-05,-17.319,1.4226,10.741,-34.854,0,0.495,0.36782,0.044859
610.62,-809.26,29.825,-2.6712,-0.59516,0.18048,0.0057901,2.5041e-05,-17.581,7.9317,4.1022,-21.271,0,0.495,0.37389,0.047957
583.29,-788,29.847,-2.6714,-0.62712,0.14214,0.0057843,2.8521e-05,-17.604,9.4066,7.6886,-20.14,0,0.495,0.37389,0.04952
891.36,-1477.1,29.566,-2.6155,-0.20775,0.96721,0.0058153,7.04e-06,-17.445,9.5441,11.666,-40.311,0,0.495,0.37389,0.030937
838.35,-1389.8,29.595,-2.6314,-0.24462,0.90854,0.0057991,7.4209e-06,-17.445,8.772,12.844,-38.396,0,0.495,0.37389,0.032484
702.66,-1092.5,29.704,-2.528,-0.21215,0.94794,0.0058221,7.3786e-06,-17.536,11.913,8.704,-33.198,0,0.495,0.37693,0.030937
654.57,-1038.8,29.728,-2.5462,-0.24473,0.89289,0.0058139,7.7805e-06,-17.542,11.046,9.8338,-31.527,0,0.495,0.37693,0.032484
1273.7,-1990.5,29.308,-2.8339,-0.32573,0.84405,0.0057893,7.3442e-06,-17.278,2.8404,17.986,-59.751,0,0.495,0.36782,0.035578
1237.6,-2311.6,29.218,-2.8247,-0.24075,0.98749,0.0057981,6.3871e-06,-17.308,5.5088,21.936,-67.487,0,0.495,0.36782,0.032484
1232.3,-2469.8,29.169,-2.8152,-0.1983,1.0526,0.0058072,6.0361e-06,-17.322,7.4618,22.06,-71.506,0,0.495,0.36782,0.030937
626.73,-927.53,29.77,-2.5719,-0.31116,0.76342,0.0058145,8.9456e-06,-17.547,9.5353,4.5266,-28.937,0,0.495,0.37693,0.035578
763.45,-1206.1,29.649,-2.6537,-0.31768,0.7716,0.0058013,8.5936e-06,-17.44,7.1679,7.5217,-34.932,0,0.495,0.37389,0.035578
768.64,-1146.8,29.686,-2.5071,-0.17791,1.0001,0.0058409,7.0653e-06,-17.523,11.949,6.6237,-34.542,0,0.495,0.37693,0.029391
566.61,-852.72,29.807,-2.427,-0.1826,0.9908,0.0058459,7.2964e-06,-17.63,14.297,5.705,-28.99,0,0.495,0.37996,0.029391
516.69,-812.22,29.824,-2.4499,-0.21203,0.94281,0.0058357,7.6105e-06,-17.642,14.488,6.8667,-28.364,0,0.495,0.37996,0.030937
266.76,-272.16,30.064,-2.2057,-0.12903,1.0587,0.0059607,7.4565e-06,-17.859,15.896,-0.68816,-24.115,0,0.495,0.38907,0.026297
335.83,-412.58,29.979,-2.2542,-0.1332,1.0752,0.0059626,7.3094e-06,-17.764,14.524,0.4203,-23.093,0,0.495,0.38603,0.026297
607.01,-858.01,29.785,-2.3805,-0.12385,1.0791,0.0059583,7.0085e-06,-17.6,12.901,2.8069,-31.011,0,0.495,0.37996,0.026297
809.38,-1191.6,29.653,-2.4582,-0.1109,1.096,0.0059339,6.6818e-06,-17.485,12.125,7.224,-39.195,0,0.495,0.37693,0.026297
299.83,-418.69,30.011,-2.3188,-0.19763,0.96424,0.0058717,7.8078e-06,-17.793,17.692,4.1626,-21.965,0,0.495,0.38603,0.030937
217.12,-281.79,30.092,-2.2666,-0.1842,0.96341,0.0058899,7.9291e-06,-17.893,18.666,3.6273,-22.266,0,0.495,0.38907,0.030937
296.27,-433.71,29.998,-2.2946,-0.17533,1.0016,0.0058815,7.566e-06,-17.784,17.436,5.4789,-22.424,0,0.495,0.38603,0.029391
203.53,-288.09,30.08,-2.2424,-0.16514,0.99552,0.0058983,7.7224e-06,-17.882,18.396,5.2073,-22.549,0,0.495,0.38907,0.029391
928.47,-1552.7,29.541,-2.5965,-0.16876,1.023,0.0058379,6.7261e-06,-17.439,10.736,10.592,-43.093,0,0.495,0.37389,0.029391
1292.5,-3051.5,29.009,-2.7497,-0.058283,1.2184,0.005841,5.2771e-06,-17.326,13.706,28.72,-85.558,0,0.495,0.36782,0.026297
984.85,-1663.6,29.49,-2.545,-0.092722,1.1239,0.0059186,6.2951e-06,-17.406,11.75,12.456,-50.554,0,0.495,0.37389,0.026297
1172.6,-2654.3,29.122,-2.8014,-0.15267,1.1147,0.0058246,5.7503e-06,-17.332,11.213,24.729,-75.268,0,0.495,0.36782,0.029391
485.71,-779.95,29.841,-2.4691,-0.24075,0.89293,0.0058344,8.0072e-06,-17.652,12.814,6.863,-26.797,0,0.495,0.37996,0.032484
