"U:0","U:1","U:2","k","nut","omega","p","yPlus","Points:0","Points:1","Points:2"
30.155,-1.7695,-0.67776,0.0055629,5.8636e-05,2.9365,-4.7476,0,0.33,0.40097,0.055744
30.318,-1.5254,-1.1128,0.0055196,6.2573e-05,1.7454,-7.5203,0,0.33,0.3949,0.096135
30.3,-1.545,-1.0904,0.0055229,6.1483e-05,1.8332,-7.2185,0,0.33,0.3949,0.093019
30.276,-1.582,-1.1743,0.0055261,5.9114e-05,1.9358,-7.0396,0,0.33,0.38882,0.09618
30.256,-1.6075,-1.1501,0.0055295,5.8121e-05,2.0299,-6.7112,0,0.33,0.38882,0.093083
30.335,-1.5015,-1.1324,0.0055169,6.3319e-05,1.6749,-7.8231,0,0.33,0.39489,0.099251
30.363,-1.4404,-1.0466,0.0055132,6.4327e-05,1.5825,-8.3183,0,0.33,0.40098,0.099176
30.343,-1.4726,-1.046,0.0055163,6.5002e-05,1.655,-7.9422,0,0.33,0.40098,0.096053
30.328,-1.4716,-1.008,0.0055184,6.3275e-05,1.716,-7.7727,0,0.33,0.40098,0.092942
30.308,-1.5233,-1.2152,0.0055206,6.2027e-05,1.7843,-7.6944,0,0.33,0.38882,0.10237
30.317,-1.4913,-1.2321,0.0055181,6.3812e-05,1.7129,-8.02,0,0.33,0.38882,0.10547
30.347,-1.4755,-1.1497,0.0055145,6.3845e-05,1.6184,-8.1229,0,0.33,0.39489,0.10236
30.355,-1.4459,-1.1648,0.0055125,6.3487e-05,1.5693,-8.4231,0,0.33,0.39489,0.10546
30.373,-1.4303,-1.0807,0.0055117,6.3936e-05,1.552,-8.4993,0,0.33,0.40097,0.10232
30.386,-1.3907,-1.0759,0.0055095,6.0993e-05,1.5094,-8.8575,0,0.33,0.40097,0.10544
30.406,-1.076,-1.2934,0.0054853,0.00011389,0.82729,-12.06,0,0.33,0.39488,0.14586
30.396,-1.0867,-1.2997,0.0054868,0.00012392,0.85285,-11.811,0,0.33,0.39488,0.14276
30.42,-1.0745,-1.3262,0.0054903,0.00010574,0.93734,-11.947,0,0.33,0.3888,0.14588
30.403,-1.0907,-1.336,0.0054915,0.00011758,0.95809,-11.681,0,0.33,0.3888,0.14279
30.424,-1.0607,-1.2858,0.0054844,0.00010078,0.81572,-12.306,0,0.33,0.39488,0.14896
30.47,-1.0548,-1.2343,0.0054846,8.6935e-05,0.82982,-12.427,0,0.33,0.40098,0.14888
30.445,-1.0703,-1.2512,0.0054855,9.9867e-05,0.83591,-12.175,0,0.33,0.40098,0.14576
30.449,-1.0713,-1.2375,0.0054871,9.6553e-05,0.87436,-11.973,0,0.33,0.40097,0.14265
30.473,-1.037,-1.3028,0.0054891,8.8167e-05,0.92436,-12.46,0,0.33,0.38881,0.15207
30.501,-1.0084,-1.2908,0.0054889,8.6388e-05,0.92115,-12.706,0,0.33,0.38881,0.15517
30.448,-1.0401,-1.2778,0.0054838,9.1473e-05,0.81177,-12.539,0,0.33,0.39488,0.15206
30.473,-1.0106,-1.2696,0.0054835,8.7556e-05,0.8086,-12.769,0,0.33,0.39488,0.15516
30.478,-1.0373,-1.241,0.0054839,8.2507e-05,0.8189,-12.622,0,0.33,0.40099,0.152
30.506,-1.0063,-1.2237,0.0054836,7.5635e-05,0.82219,-12.849,0,0.33,0.40099,0.15513
30.462,-0.67753,-1.196,0.0054727,0.0001479,0.55302,-15.126,0,0.33,0.39484,0.19539
30.484,-0.6758,-1.2015,0.005474,0.00013284,0.58118,-14.993,0,0.33,0.39487,0.19229
30.537,-0.67212,-1.1602,0.005478,9.1646e-05,0.65633,-15.223,0,0.33,0.38873,0.1954
30.553,-0.68348,-1.178,0.0054792,9.7745e-05,0.68607,-15.082,0,0.33,0.38875,0.1923
30.456,-0.67863,-1.1875,0.0054719,0.00015909,0.53099,-15.239,0,0.33,0.39481,0.19849
30.478,-0.65491,-1.1358,0.005472,0.00015159,0.52985,-15.184,0,0.33,0.40093,0.19848
30.481,-0.66102,-1.1511,0.0054728,0.00016095,0.54845,-15.063,0,0.33,0.40097,0.19538
30.51,-0.66229,-1.1441,0.005474,0.00012688,0.57487,-14.919,0,0.33,0.40099,0.19228
30.571,-0.62337,-1.1032,0.0054774,0.00012261,0.61421,-15.613,0,0.33,0.3887,0.20468
30.622,-0.55897,-1.0668,0.0054777,0.00010668,0.61646,-15.899,0,0.33,0.3887,0.21087
30.492,-0.63496,-1.1271,0.0054713,0.00013269,0.51143,-15.395,0,0.33,0.40086,0.20468
30.529,-0.60505,-1.1137,0.0054712,0.00011955,0.50848,-15.583,0,0.33,0.40084,0.21087
30.569,-0.57532,-0.99856,0.0054712,0.00010454,0.51181,-15.454,0,0.33,0.41301,0.21087
30.523,-0.61476,-1.0295,0.0054712,0.0001151,0.51188,-15.257,0,0.33,0.41303,0.20467
29.908,-2.0699,-0.40877,0.0056841,5.6396e-05,6.2201,-1.0686,0,0.33,0.3888,0.027831
29.972,-1.9762,-0.38208,0.0056438,5.5477e-05,5.1014,-2.0832,0,0.33,0.39493,0.027831
29.981,-1.9658,-0.42152,0.0056397,5.5329e-05,5.0103,-2.24,0,0.33,0.39493,0.030923
29.965,-1.9853,-0.33887,0.0056509,5.5223e-05,5.2839,-1.9427,0,0.33,0.39493,0.024739
30.017,-1.8785,-0.31254,0.0056184,5.8428e-05,4.3612,-3.0465,0,0.33,0.40101,0.024739
30.016,-1.8902,-0.36461,0.0056177,5.7963e-05,4.3624,-2.9549,0,0.33,0.40101,0.027831
30.032,-1.8622,-0.39052,0.0056096,5.8346e-05,4.1564,-3.3103,0,0.33,0.40101,0.030923
29.958,-1.9911,-0.29629,0.0056594,5.6492e-05,5.484,-1.8342,0,0.33,0.39493,0.021646
29.953,-1.9956,-0.25373,0.0056648,5.843e-05,5.5963,-1.7429,0,0.33,0.39493,0.018554
29.893,-2.0878,-0.31959,0.0057037,5.929e-05,6.6852,-0.79193,0,0.33,0.3888,0.021646
30.002,-1.9042,-0.27015,0.0056304,5.8771e-05,4.664,-2.7351,0,0.33,0.40101,0.021646
30.009,-1.8918,-0.23649,0.0056284,6.0338e-05,4.5956,-2.8692,0,0.33,0.40101,0.018554
30.14,-1.8083,-0.9436,0.0055626,5.275e-05,3.0119,-4.4602,0,0.33,0.3888,0.071279
30.189,-1.7341,-0.89418,0.0055508,5.4991e-05,2.6454,-5.1601,0,0.33,0.39487,0.07127
30.175,-1.7594,-0.86292,0.0055558,5.5356e-05,2.7789,-4.8874,0,0.33,0.39486,0.068178
30.202,-1.7041,-0.92409,0.0055461,5.4721e-05,2.5162,-5.4405,0,0.33,0.39489,0.074368
30.236,-1.6194,-0.85758,0.0055376,5.7402e-05,2.2693,-6.1715,0,0.33,0.40097,0.074344
30.218,-1.6642,-0.8415,0.0055431,5.7508e-05,2.4167,-5.7696,0,0.33,0.40097,0.071238
30.211,-1.6689,-0.80119,0.0055453,5.7919e-05,2.4739,-5.6744,0,0.33,0.40097,0.068138
30.215,-1.6748,-0.95446,0.005542,5.5174e-05,2.4049,-5.7297,0,0.33,0.3949,0.077473
30.167,-1.7467,-1.0058,0.005552,5.3123e-05,2.7094,-5.0848,0,0.33,0.38882,0.077523
30.23,-1.6452,-0.9831,0.0055384,5.5365e-05,2.3064,-6.0225,0,0.33,0.3949,0.080575
30.244,-1.6067,-0.90065,0.0055355,5.7215e-05,2.2174,-6.2937,0,0.33,0.40097,0.077447
30.263,-1.565,-0.91112,0.0055313,5.7368e-05,2.1016,-6.6926,0,0.33,0.40098,0.080544
30.322,-1.3361,-1.3067,0.0055048,6.9462e-05,1.3454,-9.6275,0,0.33,0.3888,0.12113
30.349,-1.2911,-1.2481,0.0055005,6.1657e-05,1.2643,-9.8985,0,0.33,0.39486,0.12113
30.35,-1.3254,-1.2315,0.0055028,6.3204e-05,1.3186,-9.6096,0,0.33,0.39487,0.118
30.355,-1.2523,-1.2637,0.0054985,6.1113e-05,1.2106,-10.184,0,0.33,0.39486,0.12423
30.398,-1.1946,-1.1778,0.0054981,5.6044e-05,1.2234,-10.459,0,0.33,0.40094,0.1242
30.385,-1.2426,-1.1794,0.0055001,5.7195e-05,1.2727,-10.136,0,0.33,0.40094,0.12107
30.393,-1.2613,-1.1425,0.0055018,5.7206e-05,1.3211,-9.9334,0,0.33,0.40096,0.1179
30.367,-1.2137,-1.279,0.0054967,6.3194e-05,1.1583,-10.469,0,0.33,0.39486,0.12732
30.348,-1.2543,-1.3292,0.005501,6.9487e-05,1.2412,-10.242,0,0.33,0.3888,0.12732
30.379,-1.1764,-1.2907,0.0054948,6.7986e-05,1.0995,-10.746,0,0.33,0.39487,0.13041
30.398,-1.169,-1.214,0.0054965,5.8759e-05,1.1698,-10.674,0,0.33,0.40093,0.1273
30.42,-1.1314,-1.2091,0.0054946,6.1819e-05,1.1134,-10.98,0,0.33,0.40094,0.13036
30.528,-0.81778,-1.2327,0.0054842,0.00011065,0.79087,-13.829,0,0.33,0.3888,0.17063
30.496,-0.81213,-1.2277,0.0054794,9.9e-05,0.70654,-13.815,0,0.33,0.39488,0.17063
30.497,-0.8548,-1.2358,0.0054805,9.3778e-05,0.73804,-13.619,0,0.33,0.39488,0.16754
30.503,-0.77611,-1.2208,0.0054785,0.00010798,0.67297,-14.004,0,0.33,0.39488,0.17372
30.529,-0.77411,-1.1824,0.0054789,8.4218e-05,0.69784,-13.988,0,0.33,0.40099,0.17372
30.52,-0.81012,-1.2,0.0054798,7.9957e-05,0.72638,-13.812,0,0.33,0.40099,0.17063
30.53,-0.85392,-1.1987,0.0054809,7.5899e-05,0.76003,-13.63,0,0.33,0.40099,0.16753
30.517,-0.74978,-1.2176,0.0054778,0.00011765,0.6502,-14.188,0,0.33,0.39488,0.17682
30.556,-0.76523,-1.2191,0.0054826,0.00012139,0.73646,-14.226,0,0.33,0.3888,0.17682
30.531,-0.72899,-1.2156,0.0054773,0.00012366,0.63907,-14.363,0,0.33,0.39489,0.17991
30.53,-0.73825,-1.1855,0.0054779,9.712e-05,0.663,-14.171,0,0.33,0.40099,0.17681
30.545,-0.72019,-1.1718,0.0054774,0.00010099,0.64927,-14.326,0,0.33,0.40099,0.17991
29.951,-1.9941,-0.5772,0.0056492,5.1839e-05,5.3531,-1.8042,0,0.33,0.3888,0.040201
30.012,-1.9017,-0.54082,0.005618,5.2991e-05,4.4525,-2.7485,0,0.33,0.39494,0.040201
30,-1.9219,-0.49956,0.0056262,5.2442e-05,4.6863,-2.5553,0,0.33,0.39493,0.037108
30.05,-1.8215,-0.46226,0.0056,5.6045e-05,3.9283,-3.5908,0,0.33,0.40102,0.037108
30.052,-1.8159,-0.51235,0.0055979,5.5868e-05,3.8731,-3.562,0,0.33,0.40102,0.040201
29.934,-2.022,-0.12643,0.0056861,6.0394e-05,6.0711,-1.5138,0,0.33,0.39493,0.0092772
29.865,-2.1177,-0.13805,0.0057383,6.6123e-05,7.4091,-0.43853,0,0.33,0.38879,0.009277
29.945,-2.0164,-0.16966,0.0056771,5.7742e-05,5.9045,-1.5557,0,0.33,0.39493,0.012369
30,-1.9082,-0.15646,0.0056381,5.8891e-05,4.8342,-2.7005,0,0.33,0.40101,0.012369
29.982,-1.9356,-0.10815,0.0056514,6.0638e-05,5.1398,-2.442,0,0.33,0.40101,0.0092772
30.079,-1.9141,-0.80903,0.0055901,5.1395e-05,3.7975,-3.2892,0,0.33,0.38879,0.058898
30.132,-1.8374,-0.76342,0.0055727,5.3776e-05,3.2575,-4.0945,0,0.33,0.39486,0.058885
30.148,-1.8063,-0.79534,0.0055662,5.3152e-05,3.0778,-4.3487,0,0.33,0.39486,0.061999
30.186,-1.7169,-0.73836,0.0055538,5.6205e-05,2.7104,-5.1909,0,0.33,0.40096,0.061952
30.165,-1.7657,-0.71657,0.0055612,5.6333e-05,2.9147,-4.7932,0,0.33,0.40096,0.058854
30.28,-1.5601,-1.0642,0.0055263,5.8752e-05,1.9352,-6.916,0,0.33,0.3949,0.089892
30.235,-1.6282,-1.1228,0.0055334,5.6446e-05,2.1404,-6.3831,0,0.33,0.38882,0.08998
30.261,-1.5827,-1.0363,0.0055302,5.6382e-05,2.0571,-6.611,0,0.33,0.3949,0.086774
30.293,-1.507,-0.9589,0.0055247,5.8164e-05,1.9092,-7.2226,0,0.33,0.40098,0.086738
30.306,-1.4959,-1.0009,0.0055223,6.0315e-05,1.8273,-7.3853,0,0.33,0.40098,0.08984
30.322,-1.4605,-1.2478,0.0055154,6.6151e-05,1.6305,-8.3434,0,0.33,0.38882,0.10856
30.359,-1.4146,-1.1792,0.0055101,6.2907e-05,1.5092,-8.7176,0,0.33,0.39489,0.10856
30.358,-1.3826,-1.1946,0.0055075,6.2652e-05,1.4394,-9.0154,0,0.33,0.39489,0.11168
30.395,-1.323,-1.1049,0.0055057,5.7408e-05,1.4221,-9.3929,0,0.33,0.40096,0.11165
30.388,-1.3706,-1.1071,0.0055083,5.9349e-05,1.4832,-9.0423,0,0.33,0.40096,0.10855
30.393,-1.0957,-1.302,0.0054885,0.00011539,0.89336,-11.554,0,0.33,0.39488,0.13967
30.392,-1.108,-1.3418,0.0054931,0.00011585,0.99204,-11.407,0,0.33,0.3888,0.1397
30.391,-1.1129,-1.3012,0.0054905,9.4784e-05,0.95411,-11.289,0,0.33,0.39487,0.13658
30.439,-1.0858,-1.2277,0.0054907,7.7899e-05,0.97929,-11.485,0,0.33,0.40096,0.13649
30.434,-1.0768,-1.2493,0.0054886,9.503e-05,0.90932,-11.7,0,0.33,0.40097,0.13956
30.522,-0.97371,-1.2785,0.0054884,8.9478e-05,0.909,-12.945,0,0.33,0.38881,0.15826
30.492,-0.97547,-1.2614,0.005483,8.9086e-05,0.79806,-12.991,0,0.33,0.39488,0.15825
30.501,-0.93704,-1.2525,0.0054823,9.2102e-05,0.78083,-13.207,0,0.33,0.39488,0.16135
30.531,-0.9335,-1.212,0.0054826,7.5476e-05,0.80094,-13.25,0,0.33,0.40099,0.16134
30.516,-0.972,-1.2288,0.0054832,7.7506e-05,0.81171,-13.039,0,0.33,0.40099,0.15823
30.511,-0.67764,-1.2053,0.0054752,0.00012894,0.60305,-14.847,0,0.33,0.39489,0.18919
30.574,-0.69234,-1.1896,0.0054803,0.00010779,0.70534,-14.925,0,0.33,0.38877,0.1892
30.53,-0.68799,-1.2093,0.0054761,0.00013223,0.61816,-14.694,0,0.33,0.39489,0.1861
30.546,-0.68204,-1.1585,0.005476,0.00011318,0.61544,-14.638,0,0.33,0.40099,0.18609
30.528,-0.66517,-1.1615,0.0054751,0.00012362,0.59603,-14.799,0,0.33,0.40099,0.18918
29.991,-1.9499,-0.46148,0.0056342,5.3701e-05,4.8938,-2.3896,0,0.33,0.39493,0.034016
30.034,-1.8682,-0.42771,0.0056107,5.6219e-05,4.2161,-3.2384,0,0.33,0.40101,0.034016
29.952,-2.0048,-0.21472,0.0056687,5.8073e-05,5.7011,-1.6409,0,0.33,0.39493,0.015462
30,-1.9181,-0.21041,0.0056376,5.8895e-05,4.8502,-2.5503,0,0.33,0.40101,0.015462
30.163,-1.7799,-0.82979,0.0055606,5.4242e-05,2.914,-4.6156,0,0.33,0.39485,0.065093
30.195,-1.7041,-0.78389,0.0055511,5.6505e-05,2.6375,-5.2705,0,0.33,0.40096,0.065046
30.245,-1.613,-1.0102,0.0055344,5.55e-05,2.1898,-6.3148,0,0.33,0.3949,0.083673
30.273,-1.5514,-0.9497,0.0055294,5.6982e-05,2.049,-6.827,0,0.33,0.40097,0.083644
30.355,-1.3536,-1.213,0.0055051,6.3259e-05,1.3751,-9.3149,0,0.33,0.39488,0.11485
30.388,-1.3004,-1.1421,0.005504,5.8576e-05,1.3713,-9.5986,0,0.33,0.40096,0.11478
30.388,-1.1403,-1.2981,0.0054927,7.7937e-05,1.0284,-11.021,0,0.33,0.39487,0.1335
30.423,-1.1115,-1.2382,0.0054927,7.0155e-05,1.0437,-11.19,0,0.33,0.40095,0.13343
30.501,-0.89696,-1.2442,0.0054815,9.3618e-05,0.76157,-13.417,0,0.33,0.39488,0.16444
30.527,-0.89295,-1.2158,0.0054817,7.9136e-05,0.7775,-13.441,0,0.33,0.40099,0.16444
30.537,-0.70647,-1.2127,0.0054768,0.00012956,0.62964,-14.532,0,0.33,0.39489,0.183
30.548,-0.69563,-1.1766,0.0054767,0.00011083,0.6303,-14.497,0,0.33,0.40099,0.183
30.695,-0.41944,-0.71753,0.0054696,0.00010888,0.47355,-15.359,0,0.33,0.44184,0.22327
30.641,-0.53052,-0.74229,0.0054699,0.00011008,0.48337,-15.043,0,0.33,0.44184,0.21087
30.631,-0.5386,-0.77931,0.0054702,0.00010116,0.49073,-15.14,0,0.33,0.43737,0.21087
30.207,-1.5277,-0.44628,0.0055206,8.1316e-05,1.6557,-7.0466,0,0.33,0.4253,0.049502
30.181,-1.5165,-0.39691,0.0055258,7.7837e-05,1.7883,-6.7675,0,0.33,0.42528,0.043297
30.162,-1.6595,-0.52019,0.0055457,6.8771e-05,2.3797,-5.7136,0,0.33,0.41316,0.049502
30.128,-1.6567,-0.46116,0.0055547,6.5811e-05,2.6226,-5.3877,0,0.33,0.41315,0.043297
30.206,-1.3952,-0.37737,0.0055116,8.5084e-05,1.4106,-7.8766,0,0.33,0.43741,0.043298
30.194,-1.3873,-0.30946,0.0055107,8.2812e-05,1.3956,-7.9578,0,0.33,0.43741,0.037108
30.166,-1.5398,-0.34081,0.0055299,7.3828e-05,1.9078,-6.5184,0,0.33,0.42528,0.037108
30.109,-1.6838,-0.39501,0.0055625,6.3376e-05,2.8457,-5.0984,0,0.33,0.41315,0.037108
30.144,-1.5903,-0.23028,0.0055349,7.5913e-05,2.0157,-6.1634,0,0.33,0.42527,0.024739
30.08,-1.7358,-0.26683,0.0055732,6.6062e-05,3.0855,-4.6448,0,0.33,0.41314,0.024739
30.153,-1.5757,-0.28804,0.0055324,7.346e-05,1.9713,-6.3227,0,0.33,0.42527,0.030923
30.094,-1.7208,-0.3346,0.0055679,6.4248e-05,2.975,-4.8489,0,0.33,0.41314,0.030923
30.18,-1.4496,-0.25847,0.0055158,8.039e-05,1.528,-7.5033,0,0.33,0.4374,0.030923
30.114,-1.6102,-0.054978,0.0055422,7.5686e-05,2.1793,-5.8494,0,0.33,0.42526,0
30.043,-1.7582,-0.064118,0.0055901,6.6054e-05,3.4689,-4.2583,0,0.33,0.41313,0
30.12,-1.6143,-0.056531,0.0055423,7.3874e-05,2.1936,-5.8619,0,0.33,0.42526,0.0061852
30.052,-1.7655,-0.06773,0.0055894,6.5706e-05,3.4632,-4.2881,0,0.33,0.41313,0.0061852
30.155,-1.4829,-0.040759,0.0055219,8.1051e-05,1.6616,-7.117,0,0.33,0.43739,0.0061852
30.172,-1.4424,-0.10387,0.0055169,8.0519e-05,1.5433,-7.4636,0,0.33,0.4374,0.012369
30.138,-1.6078,-0.11611,0.0055406,7.2023e-05,2.1681,-5.905,0,0.33,0.42527,0.012369
30.07,-1.7623,-0.13403,0.0055849,6.4335e-05,3.3783,-4.3562,0,0.33,0.41314,0.012369
30.145,-1.5996,-0.17782,0.0055379,7.4969e-05,2.0908,-6.0156,0,0.33,0.42527,0.018554
30.077,-1.7481,-0.20489,0.0055791,6.5482e-05,3.2318,-4.4774,0,0.33,0.41314,0.018554
30.179,-1.4703,-0.17407,0.0055196,8.1082e-05,1.6098,-7.2409,0,0.33,0.4374,0.018554
30.237,-1.522,-0.4937,0.0055165,7.9411e-05,1.5747,-7.325,0,0.33,0.4253,0.055731
30.198,-1.6453,-0.57594,0.0055387,6.6779e-05,2.2233,-6.0613,0,0.33,0.41316,0.055732
30.252,-1.4134,-0.45247,0.0055047,8.8468e-05,1.2573,-8.3476,0,0.33,0.43743,0.05573
30.271,-1.3459,-0.48671,0.0055007,8.7645e-05,1.1677,-8.8555,0,0.33,0.43744,0.061937
30.262,-1.4777,-0.53576,0.0055139,7.7895e-05,1.5188,-7.6324,0,0.33,0.42531,0.061935
30.225,-1.598,-0.62545,0.0055334,6.4393e-05,2.1017,-6.4411,0,0.33,0.41317,0.061936
30.289,-1.4025,-0.61576,0.0055075,8.4721e-05,1.3562,-8.329,0,0.33,0.42532,0.07431
30.279,-1.4358,-0.57905,0.0055107,8.3006e-05,1.4342,-7.971,0,0.33,0.42531,0.068124
30.265,-1.5099,-0.72095,0.0055225,6.7116e-05,1.8143,-7.2701,0,0.33,0.41317,0.074315
30.247,-1.5505,-0.67647,0.0055277,6.6203e-05,1.9478,-6.8445,0,0.33,0.41317,0.068125
30.29,-1.3335,-0.54672,0.0055013,9.0242e-05,1.1811,-8.8895,0,0.33,0.43744,0.068126
30.394,-1.2781,-0.74276,0.0054957,9.785e-05,1.0631,-9.8491,0,0.33,0.42534,0.099072
30.362,-1.281,-0.71482,0.0054986,9.6824e-05,1.1223,-9.4544,0,0.33,0.42533,0.092876
30.383,-1.3614,-0.87034,0.0055049,7.4235e-05,1.3447,-9.0897,0,0.33,0.41319,0.099075
30.348,-1.3764,-0.83895,0.0055089,7.3333e-05,1.4383,-8.6264,0,0.33,0.41318,0.092879
30.355,-1.196,-0.68168,0.0054924,0.00010654,0.9544,-10.159,0,0.33,0.43748,0.092903
30.324,-1.2049,-0.63007,0.005493,9.6931e-05,0.97805,-10.02,0,0.33,0.43747,0.086703
30.333,-1.3099,-0.68275,0.0055019,8.6259e-05,1.2155,-9.0602,0,0.33,0.42532,0.086685
30.317,-1.409,-0.80033,0.0055136,6.6857e-05,1.5801,-8.1623,0,0.33,0.41318,0.086691
30.307,-1.3599,-0.65193,0.0055047,8.1822e-05,1.2945,-8.6887,0,0.33,0.42532,0.080496
30.288,-1.4613,-0.76296,0.005518,6.5402e-05,1.7054,-7.7085,0,0.33,0.41318,0.080504
30.304,-1.2673,-0.60802,0.0054967,9.1314e-05,1.0738,-9.4942,0,0.33,0.43745,0.080503
30.426,-1.2435,-0.76495,0.0054939,8.4592e-05,1.0471,-10.226,0,0.33,0.42535,0.10527
30.412,-1.3189,-0.89332,0.0055022,6.4851e-05,1.3098,-9.5479,0,0.33,0.41319,0.10528
30.41,-1.1768,-0.72168,0.0054882,0.00010488,0.87998,-10.804,0,0.33,0.4375,0.10531
30.421,-1.1081,-0.72446,0.0054862,0.00010148,0.83849,-11.281,0,0.33,0.4375,0.11151
30.453,-1.1652,-0.78193,0.0054926,7.8286e-05,1.0283,-10.607,0,0.33,0.42535,0.11147
30.432,-1.244,-0.91669,0.0054999,5.8458e-05,1.2691,-10.01,0,0.33,0.41318,0.1115
30.485,-1.0227,-0.80875,0.0054903,7.9076e-05,0.96918,-11.383,0,0.33,0.42531,0.12395
30.472,-1.0896,-0.79657,0.0054913,8.1958e-05,0.99218,-10.993,0,0.33,0.42533,0.11769
30.455,-1.1109,-0.97558,0.0054952,5.7769e-05,1.1429,-10.926,0,0.33,0.41313,0.12402
30.444,-1.1731,-0.94566,0.0054975,5.8071e-05,1.2031,-10.469,0,0.33,0.41316,0.11774
30.45,-1.0541,-0.75609,0.0054866,0.00010049,0.84935,-11.465,0,0.33,0.4375,0.11772
30.604,-0.94872,-0.88307,0.0054823,9.3883e-05,0.75394,-12.822,0,0.33,0.42528,0.14896
30.591,-0.93195,-0.86068,0.0054842,0.00010181,0.78567,-12.483,0,0.33,0.42528,0.14275
30.559,-1.0269,-1.0674,0.0054841,7.9596e-05,0.81616,-12.625,0,0.33,0.41314,0.14894
30.542,-1.0205,-1.0532,0.0054864,8.1141e-05,0.86141,-12.234,0,0.33,0.41313,0.14272
30.539,-0.8699,-0.752,0.0054813,0.00011765,0.70852,-12.729,0,0.33,0.43745,0.14269
30.487,-0.88558,-0.71674,0.0054819,0.00010791,0.72956,-12.512,0,0.33,0.43747,0.1364
30.559,-0.93314,-0.84328,0.0054867,8.9139e-05,0.85778,-12.121,0,0.33,0.42528,0.1365
30.517,-1.022,-1.0312,0.0054896,6.9623e-05,0.95905,-11.813,0,0.33,0.41312,0.13649
30.513,-0.96473,-0.8267,0.0054888,7.8158e-05,0.92978,-11.756,0,0.33,0.42529,0.13022
30.481,-1.0548,-1.0059,0.0054927,6.0372e-05,1.0652,-11.375,0,0.33,0.41311,0.13026
30.469,-0.92136,-0.73725,0.0054844,9.6387e-05,0.79731,-12.113,0,0.33,0.43748,0.13015
30.621,-0.92575,-0.90453,0.0054815,7.5239e-05,0.76378,-13.134,0,0.33,0.42528,0.15516
30.582,-0.98987,-1.0717,0.0054832,6.8246e-05,0.81751,-12.993,0,0.33,0.41314,0.15515
30.562,-0.84805,-0.77336,0.0054787,9.1958e-05,0.68336,-13.287,0,0.33,0.43741,0.15515
30.565,-0.79585,-0.7531,0.0054776,9.0078e-05,0.66421,-13.564,0,0.33,0.43741,0.16133
30.642,-0.86612,-0.91927,0.0054812,7.1193e-05,0.76847,-13.43,0,0.33,0.42528,0.16134
30.603,-0.91857,-1.0721,0.0054826,6.5032e-05,0.81102,-13.343,0,0.33,0.41314,0.16134
30.634,-0.72646,-0.92451,0.0054785,7.5431e-05,0.69596,-13.988,0,0.33,0.42527,0.17372
30.646,-0.79914,-0.92391,0.0054802,7.228e-05,0.74278,-13.714,0,0.33,0.42528,0.16753
30.593,-0.76838,-1.0615,0.0054791,7.398e-05,0.71451,-13.992,0,0.33,0.41314,0.17372
30.604,-0.84335,-1.0685,0.0054811,6.7206e-05,0.77272,-13.675,0,0.33,0.41314,0.16753
30.603,-0.75866,-0.80411,0.0054779,8.2124e-05,0.67703,-13.76,0,0.33,0.43741,0.16753
30.588,-0.63281,-0.92284,0.0054724,0.00012688,0.53368,-14.933,0,0.33,0.42526,0.19846
30.619,-0.63191,-0.92873,0.0054739,0.00013728,0.55892,-14.724,0,0.33,0.42527,0.19228
30.538,-0.636,-1.0222,0.0054722,0.00011326,0.53387,-15.083,0,0.33,0.4131,0.19847
30.572,-0.65823,-1.04,0.0054741,0.00011458,0.57167,-14.834,0,0.33,0.41313,0.19228
30.617,-0.60079,-0.8115,0.005473,0.00013999,0.53766,-14.617,0,0.33,0.4374,0.19228
30.609,-0.59906,-0.76908,0.0054738,0.0001175,0.56061,-14.415,0,0.33,0.43741,0.18609
30.641,-0.64016,-0.93173,0.0054755,0.00011682,0.59888,-14.494,0,0.33,0.42527,0.18609
30.599,-0.67885,-1.0487,0.0054759,0.00010648,0.6113,-14.57,0,0.33,0.41314,0.18609
30.635,-0.6693,-0.92876,0.0054769,8.9407e-05,0.6444,-14.25,0,0.33,0.42528,0.1799
30.596,-0.71129,-1.0567,0.0054774,8.9741e-05,0.65593,-14.294,0,0.33,0.41314,0.17991
30.606,-0.62537,-0.79878,0.0054754,9.3592e-05,0.60828,-14.214,0,0.33,0.43741,0.1799
1.5823,5.5596,-0.097821,15.685,0.0098738,1592.3,-55.163,0,0.33,0.030243,-0.15475
4.7739,6.5473,1.9527,15.752,0.0079816,1971.4,-47.804,0,0.33,0.036294,-0.16096
3.595,6.4481,1.87,15.617,0.0087612,1786.4,-53.225,0,0.33,0.036294,-0.15786
2.0367,2.9379,-4.352,10.514,0.0042854,2502.6,-24.976,0,0.33,0.01209,-0.16398
3.342,5.2986,-0.29738,11.293,0.0053545,2099.1,-28.779,0,0.33,0.024194,-0.16711
2.4448,4.2795,-1.8842,10.162,0.0047154,2168.3,-24,0,0.33,0.018143,-0.16709
6.3524,6.5721,1.8907,16.477,0.007405,2198.1,-42.819,0,0.33,0.036295,-0.16405
5.3639,6.0576,0.91326,13.884,0.0059666,2251.3,-33.618,0,0.33,0.030244,-0.16713
18.464,6.3901,4.2731,21.801,0.010835,2007.6,-69.307,0,0.33,0.066582,-0.1548
18.653,6.4522,3.276,20.403,0.0095467,2131.4,-59.838,0,0.33,0.060525,-0.16098
16.636,6.654,3.8729,22.632,0.010487,2156.7,-64.053,0,0.33,0.060524,-0.15788
