"Lambda2","Q","U:0","U:1","U:2","k","nut","omega","p","vorticity:0","vorticity:1","vorticity:2","yPlus","Points:0","Points:1","Points:2"
1565.2,4721.7,-1.1475,0.43558,6.5587,12.346,0.014774,841.72,-59.981,-205.54,-34.767,55.702,0,0.495,0.014977,0.10845
1866.4,3580.8,-0.83475,0.25732,7.2011,11.789,0.011986,1007.8,-60.014,-196.04,-33.867,67.404,0,0.495,0.011941,0.10526
1784.2,3522,-0.89437,0.31263,7.132,11.62,0.011688,1017.4,-59.769,-197.06,-31.816,69.313,0,0.495,0.01193,0.10682
1824.7,4833.1,-1.0203,0.29915,6.712,12.669,0.015448,825.69,-60.632,-203.51,-37.657,51.4,0,0.495,0.014973,0.10527
1944.6,5875.1,-1.1741,0.34829,6.2183,13.343,0.018346,730.93,-61.286,-211.55,-40.368,46.856,0,0.495,0.018014,0.10531
1728,3449.5,-0.94527,0.37013,7.052,11.461,0.011383,1032.7,-59.373,-197.95,-31.023,73.779,0,0.495,0.01193,0.10839
1596.7,5722.3,-1.3817,0.58726,5.977,12.867,0.017286,748.25,-60.229,-214.97,-36.361,51.52,0,0.495,0.018038,0.11009
1637.3,6957.2,-1.5464,0.66908,5.4769,13.408,0.019702,681.79,-61.038,-224.27,-38.549,48.891,0,0.495,0.021071,0.11011
1740.6,6984.6,-1.4746,0.57901,5.5608,13.567,0.020076,676.95,-61.429,-223.05,-39.724,47.812,0,0.495,0.021071,0.10855
1716.3,8086.7,-1.7008,0.75013,4.9677,13.836,0.021635,640.38,-61.825,-233.38,-39.639,47.614,0,0.495,0.024101,0.11011
1537.9,6902.3,-1.6103,0.76004,5.3879,13.255,0.01931,687.73,-60.543,-225.33,-36.989,49.981,0,0.495,0.021069,0.11165
1818.8,8103.3,-1.6261,0.65093,5.0507,13.993,0.022001,636.88,-62.205,-232.25,-40.976,46.994,0,0.495,0.024102,0.10856
1497.3,5657.6,-1.4417,0.6689,5.8866,12.709,0.016892,756.81,-59.721,-216.16,-34.957,53.313,0,0.495,0.018039,0.11165
1835.9,7009.6,-1.4053,0.49014,5.6429,13.714,0.020426,672.55,-61.838,-221.67,-40.496,46.559,0,0.495,0.021069,0.10699
1994.9,7039.3,-1.3282,0.40087,5.7187,13.871,0.020772,668.86,-62.11,-220.68,-42.682,45.356,0,0.495,0.021064,0.10538
2065.3,8150.8,-1.4743,0.45376,5.2095,14.289,0.022673,631,-62.894,-230.31,-44.304,45.556,0,0.495,0.024099,0.10539
1914.9,8117.6,-1.5551,0.55305,5.1327,14.137,0.022344,633.45,-62.619,-231.09,-41.924,46.321,0,0.495,0.024102,0.107
1465.3,4638.8,-1.2116,0.50612,6.473,12.18,0.014433,850.23,-59.589,-206.57,-33.76,57.634,0,0.495,0.014993,0.11005
1365.1,4547.3,-1.2683,0.57796,6.3812,12.019,0.014069,860.72,-59.082,-207.64,-32.477,60.074,0,0.495,0.015003,0.11163
1727.9,3181.7,-1.052,0.49032,6.874,11.129,0.010782,1059.8,-58.487,-199.18,-28.672,79.713,0,0.495,0.011954,0.11158
1710.4,3325.3,-1.004,0.42908,6.9674,11.292,0.011095,1042.5,-59.001,-198.83,-30.045,75.282,0,0.495,0.011938,0.10997
8978.3,-4061.5,-0.16266,0.16694,8.2362,9.4529,0.0046803,2325.4,-59.281,-84.364,-20.614,442.97,0,0.495,0.0059427,0.10367
1204.2,2574.6,-0.56889,0.18104,7.7526,10.819,0.0084688,1330.4,-59.772,-187.72,-28.834,95.905,0,0.495,0.0089745,0.10367
8339.8,-5412.4,-0.12383,0.13733,8.2914,9.6207,0.0048584,2283.8,-59.403,-60.865,-18.729,510.53,0,0.495,0.005952,0.10211
1256.8,2666.5,-0.5213,0.14026,7.8075,10.993,0.0087492,1306,-59.949,-187.15,-27.962,91.393,0,0.495,0.0089839,0.10211
1940.2,3619.3,-0.78064,0.20306,7.2621,11.961,0.012331,992.07,-60.298,-194.96,-34.359,63.036,0,0.495,0.012006,0.10367
1176,2498.8,-0.61016,0.22342,7.6921,10.651,0.0081772,1356.7,-59.504,-187.57,-28.984,103.94,0,0.495,0.0089094,0.10526
1973.6,3665.6,-0.71941,0.15103,7.3179,12.132,0.01265,982.04,-60.484,-193.45,-33.61,61.133,0,0.495,0.012015,0.10211
8646.2,-4524.2,-0.17196,0.19594,8.1699,9.3121,0.0044951,2390.4,-59.027,-75.411,-24.005,477.71,0,0.495,0.0058783,0.10525
8851.7,-3789.6,-0.11533,0.10974,8.3509,9.7304,0.0050057,2231.6,-59.587,-85.755,-23.207,427.7,0,0.495,0.0059555,0.10056
-71871,1.1695e+05,1.1711,0.15784,8.5813,9.1415,0.0016581,6042,-59.075,1418.6,-16.898,5156.2,0,0.495,0.0029232,0.10056
-57749,1.1522e+05,1.1671,0.17037,8.5224,9.0754,0.0015872,6021.9,-58.926,1410.4,-12.927,5165.2,0,0.495,0.0029197,0.10211
-64575,1.0748e+05,1.18,0.13688,8.6392,9.2233,0.0016667,5984.9,-59.04,1424.4,-17.67,5139.3,0,0.495,0.0029256,0.099011
-1.5421e+05,2.3369e+05,2.2056,0.19033,8.5522,9.3857,0.00030266,9032,-58.441,2821.1,-1.2435,9549.4,0,0.495,0,0.10056
-1.3749e+05,2.1553e+05,2.1596,0.1697,8.6174,9.419,0.00031399,8869.2,-58.418,2781,-1.2325,9362.2,0,0.495,0,0.099011
8526.4,-5286.4,-0.059134,0.08084,8.3956,9.8888,0.005115,2234.5,-59.563,-60.005,-25.086,500.44,0,0.495,0.0059579,0.099011
-1.2628e+05,2.31e+05,2.1738,0.1936,8.4918,9.3568,0.00031022,8877.5,-58.324,2754.9,-1.2026,9408,0,0.495,0,0.10211
1831.4,2638,-0.47772,0.09988,7.8625,11.142,0.0089887,1289.3,-60.115,-187.06,-30.196,83.945,0,0.495,0.0089874,0.10056
1925.6,2609.2,-0.42258,0.060914,7.909,11.305,0.0091863,1278.4,-60.136,-185.88,-31.126,81.558,0,0.495,0.0089897,0.099011
2219.4,3602.6,-0.59969,0.050307,7.4223,12.448,0.013186,965.4,-60.705,-190.9,-36.012,54.55,0,0.495,0.012021,0.099011
2129.5,3623.1,-0.66627,0.099912,7.3742,12.287,0.012948,968.73,-60.677,-192.45,-35.229,55.92,0,0.495,0.012019,0.10056
-67318,1.2771e+05,1.1749,0.19213,8.4524,8.9895,0.001543,6141.9,-58.822,1411.6,-15.81,5207.9,0,0.495,0.0029104,0.10367
-60110,1.3522e+05,1.185,0.20471,8.3787,8.9139,0.0014668,6218.3,-58.593,1417.4,-18.127,5270.4,0,0.495,0.0028462,0.10526
-1.3319e+05,2.7094e+05,2.2274,0.21977,8.3342,9.2994,0.00029707,9140.1,-58.023,2798.5,-1.0258,9700.6,0,0.495,0,0.10525
-1.4732e+05,2.552e+05,2.2266,0.21531,8.4134,9.3257,0.00029803,9090.9,-58.217,2805.2,-2.3428,9639,0,0.495,0,0.10367
2000,4841,-0.88839,0.17012,6.8331,13,0.016143,810.3,-61.144,-200.48,-38.104,46.308,0,0.495,0.015047,0.10211
1930.2,4849.9,-0.95643,0.23346,6.7749,12.834,0.015806,817.32,-60.923,-202.13,-38.601,48.684,0,0.495,0.015037,0.10367
2134.8,5882.1,-1.0271,0.1963,6.3447,13.662,0.019028,721.48,-61.784,-208.74,-41.431,43.391,0,0.495,0.018078,0.10211
2060,5893.2,-1.1031,0.27095,6.2843,13.503,0.018703,725.32,-61.571,-210.28,-41.598,45.01,0,0.495,0.01807,0.10368
2202.3,7052.8,-1.1707,0.22668,5.8511,14.178,0.021427,662.63,-62.626,-217.98,-44.494,42.604,0,0.495,0.021109,0.10211
2358,6982.8,-1.0948,0.14456,5.9127,14.316,0.021704,660.51,-62.833,-216.6,-46.168,40.907,0,0.495,0.021112,0.10056
2292.9,5813.1,-0.95763,0.12437,6.4047,13.807,0.019333,717.16,-61.996,-207.35,-42.902,41.126,0,0.495,0.018081,0.10056
2484.7,6911.6,-1.0105,0.06402,5.9672,14.465,0.021972,659.2,-62.912,-215.04,-47.172,39.317,0,0.495,0.021114,0.099012
2582.2,7991,-1.1382,0.077528,5.4648,14.865,0.023793,625.41,-63.676,-224.59,-49.713,40.783,0,0.495,0.024144,0.099012
2452,8065,-1.2278,0.16757,5.4091,14.72,0.023547,625.77,-63.606,-226.11,-48.477,42.057,0,0.495,0.024142,0.10056
2413.8,5758,-0.87782,0.053791,6.4568,13.961,0.019601,715.47,-62.055,-205.83,-43.783,39.34,0,0.495,0.018083,0.099011
2292.4,8137.2,-1.3072,0.2592,5.3456,14.588,0.023289,627.14,-63.395,-227.44,-46.618,43.37,0,0.495,0.02414,0.10211
2162.4,4783,-0.82451,0.10877,6.891,13.15,0.016445,804.56,-61.34,-199.13,-39.554,43.437,0,0.495,0.01505,0.10056
2286.1,4736.4,-0.75212,0.048538,6.9416,13.309,0.016717,800.87,-61.398,-197.6,-40.337,41.186,0,0.495,0.015052,0.099011
2116.7,7070.2,-1.2517,0.31237,5.7877,14.025,0.02111,665.36,-62.4,-219.52,-44.287,43.961,0,0.495,0.021106,0.1037
2194.5,8170.1,-1.3935,0.3549,5.2807,14.439,0.022994,628.62,-63.185,-229.08,-46.078,44.455,0,0.495,0.024138,0.1037
1151.7,2376.5,-0.6987,0.31153,7.5445,10.323,0.0077105,1395.5,-58.877,-188.33,-26.192,113.62,0,0.495,0.0088952,0.10837
1147.5,2450,-0.65772,0.26649,7.6235,10.479,0.0079421,1376.1,-59.26,-188.06,-26.953,107.23,0,0.495,0.0088984,0.10682
9487.2,-4838.4,-0.22698,0.25919,8.0167,9.0151,0.0042348,2444.2,-58.409,-74.324,-19.127,492.67,0,0.495,0.0058637,0.10837
9890.1,-3493.9,-0.21517,0.2277,8.1006,9.1389,0.0043637,2406,-58.805,-92.696,-20.309,428.18,0,0.495,0.0058672,0.10682
-55383,1.406e+05,1.1884,0.2424,8.2049,8.7497,0.0013948,6283.1,-57.985,1402.8,-11.988,5328.7,0,0.495,0.0028318,0.10837
-60339,1.4872e+05,1.1916,0.26518,8.1047,8.6589,0.0013778,6334.2,-57.64,1389.4,-10.715,5343.2,0,0.495,0.0028295,0.10992
11022,-3865.1,-0.26936,0.29307,7.9323,8.8438,0.0041172,2457.4,-58.062,-91.604,-17.286,441.09,0,0.495,0.0058615,0.10992
-51520,1.4843e+05,1.1966,0.28232,8.0013,8.5876,0.0013289,6309.1,-57.145,1370.9,-9.3382,5342.8,0,0.495,0.0028274,0.11146
-1.2144e+05,2.9809e+05,2.309,0.27277,7.9269,9.1788,0.0002906,9198.1,-56.566,2703,4.5204,9816.8,0,0.495,0,0.11146
-1.4e+05,2.9823e+05,2.3193,0.26446,8.0345,9.2137,0.0002849,9329.6,-57.046,2775.6,4.397,9939.1,0,0.495,0,0.10992
10413,-5296.5,-0.27779,0.32715,7.8334,8.7233,0.0039922,2496.8,-57.548,-73.971,-15.781,503.25,0,0.495,0.0058602,0.11147
-1.2645e+05,2.8198e+05,2.2667,0.24557,8.1451,9.2426,0.00029282,9205.9,-57.403,2766.8,3.8917,9797.8,0,0.495,0,0.10837
1127.9,2258.6,-0.7458,0.35785,7.4605,10.152,0.0074915,1413.9,-58.502,-188.76,-25.338,116.58,0,0.495,0.008895,0.10993
1231.1,2094.4,-0.78511,0.4067,7.3669,9.9933,0.0072637,1434.4,-58.003,-188.33,-23.99,122.9,0,0.495,0.0088994,0.1115
-64256,1.41e+05,1.1871,0.2265,8.2927,8.8228,0.0014458,6304.3,-58.36,1416.6,-13.388,5321.6,0,0.495,0.0028353,0.10682
-1.4484e+05,2.8235e+05,2.2789,0.23841,8.237,9.2728,0.00028713,9328.4,-57.763,2832.4,3.6511,9910.3,0,0.495,0,0.10682
1905.5,11524,-2.0817,0.86695,3.4658,14.784,0.025685,575.67,-64.871,-257.91,-43.041,42.301,0,0.495,0.03319,0.10857
1992.5,11540,-2.0065,0.74325,3.5482,14.928,0.025975,574.75,-65.258,-257,-44.885,42.98,0,0.495,0.03319,0.107
1890.7,10398,-1.9311,0.79512,4.0035,14.587,0.024756,589.45,-63.966,-249.87,-42.527,44.736,0,0.495,0.030161,0.10857
1980.4,10397,-1.8572,0.67979,4.0858,14.728,0.025063,587.83,-64.364,-248.73,-44.048,45.026,0,0.495,0.03016,0.107
2169,12619,-2.0575,0.66938,3.0789,15.248,0.026927,566.3,-66.373,-263.85,-47.832,39.898,0,0.495,0.036226,0.10532
2139.5,11580,-1.9217,0.61701,3.6265,15.079,0.026259,574.32,-65.545,-256.4,-47.703,43.358,0,0.495,0.033192,0.10537
2019,12585,-2.1424,0.80293,3.0007,15.093,0.026658,566.22,-66.092,-264.47,-44.791,39.322,0,0.495,0.036223,0.10695
